ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3024	"ENSG00000175866.15_7"	"BAIAP2"	chr17	+	79059453	79059525	79059453	79059515	79060242	79060380	3024	143,108	4,1			109	99	NA	NA	0.97,0.99		NA
3025	"ENSG00000052723.12_5"	"SIKE1"	chr1	-	115323057	115323306	115323069	115323306	115322730	115322836	3025	12,12	66,129			111	99	NA	NA	0.14,0.077		NA
3026	"ENSG00000146457.16_6"	"WTAP"	chr6	+	160169222	160171042	160169222	160169401	160174491	160174646	3026	1352,805	116,83			198	99	NA	NA	0.854,0.829		NA
3027	"ENSG00000085185.15_7"	"BCORL1"	chrX	+	129115648	129115759	129115648	129115728	129139163	129139293	3027	0,0	0,0			130	99	NA	NA	NA,NA		NA
3028	"ENSG00000236107.10_9"	"SCN1A-AS1"	chr2	+	167104704	167105894	167104704	167104786	167108343	167108422	3028	0,0	0,0			198	99	NA	NA	NA,NA		NA
3029	"ENSG00000186652.10_7"	"PRG2"	chr11	-	57156482	57156790	57156515	57156790	57156049	57156181	3029	255,165	1,4			132	99	NA	NA	0.995,0.969		NA
3030	"ENSG00000049246.14_3"	"PER3"	chr1	+	7870497	7870648	7870497	7870627	7879344	7879480	3030	6,5	2,1			120	99	NA	NA	0.712,0.805		NA
3031	"ENSG00000105948.13_4"	"TTC26"	chr7	+	138819400	138819538	138819400	138819467	138822592	138822685	3031	112,80	2,0			170	99	NA	NA	0.97,1.0		NA
3032	"ENSG00000020577.14_5"	"SAMD4A"	chr14	+	55251057	55251165	55251057	55251099	55251254	55251338	3032	3,5	0,0			165	99	NA	NA	1.0,1.0		NA
3033	"ENSG00000171130.18_6"	"ATP6V0E2"	chr7	+	149571892	149572122	149571892	149572024	149572686	149572734	3033	0,0	0,0			197	99	NA	NA	NA,NA		NA
3034	"ENSG00000287516.1_2"	"AL359764.2"	chr1	+	241599624	241599822	241599624	241599803	241610214	241610303	3034	0,0	0,0			118	99	NA	NA	NA,NA		NA
3035	"ENSG00000223883.2_6"	"LINC01707"	chr1	+	69658116	69658293	69658116	69658269	69673993	69674102	3035	0,0	0,0			123	99	NA	NA	NA,NA		NA
3036	"ENSG00000187017.17_8"	"ESPN"	chr1	+	6508700	6509151	6508700	6508862	6511662	6511808	3036	0,0	0,0			198	99	NA	NA	NA,NA		NA
3037	"ENSG00000243323.7_4"	"PTPRVP"	chr1	+	202137178	202137639	202137178	202137235	202137749	202137798	3037	57,54	1,1			198	99	NA	NA	0.966,0.964		NA
3038	"ENSG00000243323.7_4"	"PTPRVP"	chr1	+	202146647	202147066	202146647	202146911	202147238	202147520	3038	8,7	0,0			198	99	NA	NA	1.0,1.0		NA
3039	"ENSG00000243323.7_4"	"PTPRVP"	chr1	+	202153809	202153952	202153809	202153907	202154648	202154794	3039	1,5	1,0			144	99	NA	NA	0.407,1.0		NA
3040	"ENSG00000123219.13_8"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64848319	64848376	3040	121,84	7,6			133	99	NA	NA	0.928,0.912		NA
3041	"ENSG00000123219.13_8"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64850623	64850725	3041	130,85	4,5			133	99	NA	NA	0.96,0.927		NA
3042	"ENSG00000123219.13_8"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64850623	64850773	3042	297,200	90,74			133	99	NA	NA	0.711,0.668		NA
3043	"ENSG00000181090.21_8"	"EHMT1"	chr9	+	140622800	140623045	140622800	140622981	140637822	140637980	3043	1,2	57,34			163	99	NA	NA	0.011,0.034		NA
3044	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49717627	49717820	49717627	49717729	49717937	49718175	3044	334,215	3,0			190	99	NA	NA	0.983,1.0		NA
3045	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49717627	49717820	49717627	49717729	49719283	49719441	3045	472,304	11,0			190	99	NA	NA	0.957,1.0		NA
3046	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49719283	49719441	49719283	49719343	49719529	49719667	3046	312,162	2,2			197	99	NA	NA	0.987,0.976		NA
3047	"ENSG00000135451.13_7"	"TROAP"	chr12	+	49723927	49724726	49723927	49724356	49724996	49725190	3047	257,269	3,2			198	99	NA	NA	0.977,0.985		NA
3048	"ENSG00000184999.12_5"	"SLC22A10"	chr11	+	63069800	63070015	63069800	63069876	63071579	63071688	3048	0,0	0,0			198	99	NA	NA	NA,NA		NA
3049	"ENSG00000125629.15_4"	"INSIG2"	chr2	+	118853994	118854376	118853994	118854002	118860772	118860897	3049	37,18	1,1			198	99	NA	NA	0.949,0.9		NA
3050	"ENSG00000125637.16_7"	"PSD4"	chr2	+	113942941	113943832	113942941	113943017	113950624	113950705	3050	24,23	0,1			198	99	NA	NA	1.0,0.92		NA
3051	"ENSG00000186487.20_8"	"MYT1L"	chr2	-	1805461	1805571	1805467	1805571	1796092	1796236	3051	0,0	0,0			105	99	NA	NA	NA,NA		NA
3052	"ENSG00000186487.20_8"	"MYT1L"	chr2	-	1906851	1907066	1906891	1907066	1895808	1896059	3052	0,0	0,0			139	99	NA	NA	NA,NA		NA
3053	"ENSG00000186487.20_8"	"MYT1L"	chr2	-	1926057	1927035	1926063	1927035	1920976	1921111	3053	0,0	0,0			105	99	NA	NA	NA,NA		NA
3054	"ENSG00000142657.21_5"	"PGD"	chr1	+	10464217	10464336	10464217	10464333	10468127	10468197	3054	2792,1863	2,1			102	99	NA	NA	0.999,0.999		NA
3055	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376134	41376487	41376186	41376487	41375578	41375637	3055	0,0	0,0			151	99	NA	NA	NA,NA		NA
3056	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376134	41376487	41376256	41376487	41375578	41375637	3056	0,0	0,0			198	99	NA	NA	NA,NA		NA
3057	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376134	41376487	41376377	41376487	41375578	41375637	3057	0,0	0,0			198	99	NA	NA	NA,NA		NA
3058	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376186	41376487	41376256	41376487	41375578	41375637	3058	0,0	0,0			169	99	NA	NA	NA,NA		NA
3059	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376186	41376487	41376377	41376487	41375578	41375637	3059	0,0	0,0			198	99	NA	NA	NA,NA		NA
3060	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376256	41376487	41376377	41376487	41375578	41375637	3060	0,0	0,0			198	99	NA	NA	NA,NA		NA
3061	"ENSG00000236383.3"	"LINC00854"	chr17	-	41376134	41376487	41376186	41376487	41375763	41375858	3061	0,0	0,0			151	99	NA	NA	NA,NA		NA
3062	"ENSG00000145390.11_3"	"USP53"	chr4	+	120188474	120188637	120188474	120188590	120189422	120189575	3062	39,33	1,0			146	99	NA	NA	0.964,1.0		NA
3063	"ENSG00000149380.12_5"	"P4HA3"	chr11	-	74015314	74015457	74015348	74015457	74013413	74013637	3063	0,0	0,0			133	99	NA	NA	NA,NA		NA
3064	"ENSG00000261599.6_5"	"HERC2P8"	chr16	-	33126683	33126834	33126689	33126834	33123766	33123977	3064	12,3	0,0			105	99	NA	NA	1.0,1.0		NA
3065	"ENSG00000162825.12"	"NBPF8"	chr1	+	144156971	144157135	144156971	144157055	144158177	144158229	3065	0,0	0,0			179	99	NA	NA	NA,NA		NA
3066	"ENSG00000233491.8_8"	"AC008163.1"	chr7	-	81216195	81216299	81216262	81216299	81213610	81213756	3066	0,0	0,0			166	99	NA	NA	NA,NA		NA
3067	"ENSG00000173406.15_6"	"DAB1"	chr1	-	57528556	57528616	57528562	57528616	57491653	57491716	3067	0,0	0,0			105	99	NA	NA	NA,NA		NA
3068	"ENSG00000182389.19_10"	"CACNB4"	chr2	-	152727044	152729007	152728930	152729007	152711737	152711889	3068	0,0	0,0			198	99	NA	NA	NA,NA		NA
3069	"ENSG00000182389.19_10"	"CACNB4"	chr2	-	152725690	152727125	152727044	152727125	152717224	152717334	3069	0,0	0,0			198	99	NA	NA	NA,NA		NA
3070	"ENSG00000182389.19_10"	"CACNB4"	chr2	-	152725690	152729007	152728930	152729007	152717224	152717334	3070	0,0	0,0			198	99	NA	NA	NA,NA		NA
3071	"ENSG00000261446.4_7"	"LINC00559"	chr13	-	90758836	90760915	90760107	90760915	90758021	90758456	3071	0,0	0,0			198	99	NA	NA	NA,NA		NA
3072	"ENSG00000173559.14_6"	"NABP1"	chr2	+	192542861	192543431	192542861	192542967	192543715	192543854	3072	65,86	13,21			198	99	NA	NA	0.714,0.672		NA
3073	"ENSG00000173559.14_6"	"NABP1"	chr2	+	192548955	192549022	192548955	192549004	192549602	192549802	3073	38,32	0,1			117	99	NA	NA	1.0,0.964		NA
3074	"ENSG00000286619.1_2"	"AC119673.3"	chr1	+	205827270	205827448	205827270	205827421	205831572	205831726	3074	1,0	0,0			126	99	NA	NA	1.0,NA		NA
3075	"ENSG00000286619.1_2"	"AC119673.3"	chr1	+	205827270	205827421	205827270	205827417	205860283	205860437	3075	2,0	0,0			103	99	NA	NA	1.0,NA		NA
3076	"ENSG00000286619.1_2"	"AC119673.3"	chr1	+	205827270	205827448	205827270	205827417	205860283	205860437	3076	3,0	0,0			130	99	NA	NA	1.0,NA		NA
3077	"ENSG00000286619.1_2"	"AC119673.3"	chr1	+	205827270	205827448	205827270	205827421	205860283	205860437	3077	1,0	0,0			126	99	NA	NA	1.0,NA		NA
3078	"ENSG00000042317.17_9"	"SPATA7"	chr14	+	88852016	88852375	88852016	88852181	88857724	88857799	3078	0,0	4,5			198	99	NA	NA	0.0,0.0		NA
3079	"ENSG00000042317.17_9"	"SPATA7"	chr14	+	88862499	88862547	88862499	88862528	88883054	88883188	3079	11,7	0,0			118	99	NA	NA	1.0,1.0		NA
3080	"ENSG00000234602.9_5"	"MCIDAS"	chr5	-	54518774	54518851	54518778	54518851	54518003	54518227	3080	0,0	4,4			103	99	NA	NA	0.0,0.0		NA
3081	"ENSG00000163634.12_7"	"THOC7"	chr3	-	63825331	63825449	63825358	63825449	63824047	63824175	3081	610,365	4,2			126	99	NA	NA	0.992,0.993		NA
3082	"ENSG00000141428.17_6"	"C18orf21"	chr18	+	33552587	33552803	33552587	33552768	33554858	33555058	3082	56,47	0,2			134	99	NA	NA	1.0,0.946		NA
3083	"ENSG00000203650.9_7"	"LINC01285"	chrX	+	117975777	117975834	117975777	117975828	117979203	117979248	3083	0,0	0,0			105	99	NA	NA	NA,NA		NA
3084	"ENSG00000258702.3_8"	"AL137786.1"	chr14	+	97059826	97060032	97059826	97059916	97061000	97062100	3084	0,0	0,0			198	99	NA	NA	NA,NA		NA
3085	"ENSG00000258702.3_8"	"AL137786.1"	chr14	+	97059826	97060036	97059826	97059916	97061000	97062100	3085	0,0	0,0			198	99	NA	NA	NA,NA		NA
3086	"ENSG00000258702.3_8"	"AL137786.1"	chr14	+	97059826	97060036	97059826	97060032	97061000	97062100	3086	0,0	0,0			103	99	NA	NA	NA,NA		NA
3087	"ENSG00000258702.3_8"	"AL137786.1"	chr14	+	97059826	97060036	97059826	97059916	97061421	97062100	3087	0,0	0,0			198	99	NA	NA	NA,NA		NA
3088	"ENSG00000258702.3_8"	"AL137786.1"	chr14	+	97061000	97061286	97061000	97061218	97061421	97062100	3088	1,0	0,0			167	99	NA	NA	1.0,NA		NA
3089	"ENSG00000244734.4_6"	"HBB"	chr11	-	5248159	5248301	5248175	5248301	5247806	5248029	3089	3,2	0,0			115	99	NA	NA	1.0,1.0		NA
3090	"ENSG00000149428.19_9"	"HYOU1"	chr11	-	118927730	118927848	118927737	118927848	118926781	118926879	3090	265,257	7,12			106	99	NA	NA	0.972,0.952		NA
3091	"ENSG00000042088.14_8"	"TDP1"	chr14	+	90446883	90447023	90446883	90446976	90450859	90451027	3091	1,0	371,230			146	99	NA	NA	0.002,0.0		NA
3092	"ENSG00000173175.14_9"	"ADCY5"	chr3	-	123086746	123086893	123086751	123086893	123071278	123071428	3092	0,0	0,0			104	99	NA	NA	NA,NA		NA
3093	"ENSG00000034053.14_8"	"APBA2"	chr15	+	29213842	29213952	29213842	29213921	29287955	29288009	3093	53,74	12,13			130	99	NA	NA	0.771,0.813		NA
3094	"ENSG00000127914.17_10"	"AKAP9"	chr7	+	91699343	91699520	91699343	91699496	91700218	91700323	3094	92,72	16,23			123	99	NA	NA	0.822,0.716		NA
3095	"ENSG00000127914.17_10"	"AKAP9"	chr7	+	91699343	91699520	91699343	91699496	91706168	91706321	3095	9,11	0,1			123	99	NA	NA	1.0,0.899		NA
3096	"ENSG00000163848.19_5"	"ZNF148"	chr3	-	125042152	125042288	125042231	125042288	125032151	125032500	3096	74,59	3,3			178	99	NA	NA	0.932,0.916		NA
3097	"ENSG00000163848.19_5"	"ZNF148"	chr3	-	125042152	125042288	125042231	125042288	125033780	125033897	3097	35,40	1,1			178	99	NA	NA	0.951,0.957		NA
3098	"ENSG00000146453.13_6"	"PNLDC1"	chr6	+	160224302	160224420	160224302	160224342	160224996	160225120	3098	0,0	0,1			177	99	NA	NA	NA,0.0		NA
3099	"ENSG00000261740.6_8"	"BOLA2-SMG1P6"	chr16	-	29463429	29465434	29465336	29465434	29455718	29455820	3099	1,1	9,2			198	99	NA	NA	0.053,0.2		NA
3100	"ENSG00000261740.6_8"	"BOLA2-SMG1P6"	chr16	-	29463429	29465434	29465336	29465434	29458122	29458243	3100	1,1	297,223			198	99	NA	NA	0.002,0.002		NA
3101	"ENSG00000261740.6_8"	"BOLA2-SMG1P6"	chr16	-	29463429	29465434	29465336	29465434	29458122	29458347	3101	2,5	178,154			198	99	NA	NA	0.006,0.016		NA
3102	"ENSG00000261740.6_8"	"BOLA2-SMG1P6"	chr16	-	29463429	29465434	29465336	29465434	29461432	29461597	3102	7,4	6,3			198	99	NA	NA	0.368,0.4		NA
3103	"ENSG00000242759.8_8"	"LINC00882"	chr3	-	106631871	106632013	106631888	106632013	106562025	106562103	3103	0,0	0,0			116	99	NA	NA	NA,NA		NA
3104	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135772809	135772997	135772814	135772997	135772570	135772732	3104	39,19	0,0			104	99	NA	NA	1.0,1.0		NA
3105	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135776975	135777086	135777017	135777086	135776101	135776224	3105	21,22	1,0			141	99	NA	NA	0.936,1.0		NA
3106	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135785957	135786955	135786839	135786955	135782687	135782757	3106	53,29	0,0			198	99	NA	NA	1.0,1.0		NA
3107	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135786796	135786955	135786839	135786955	135786388	135786500	3107	11,11	147,87			142	99	NA	NA	0.05,0.081		NA
3108	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135800973	135802691	135802587	135802691	135798734	135798879	3108	46,41	6,2			198	99	NA	NA	0.793,0.911		NA
3109	"ENSG00000165699.15_8"	"TSC1"	chr9	-	135819929	135820006	135819958	135820006	135810419	135810482	3109	42,25	27,9			128	99	NA	NA	0.546,0.682		NA
3110	"ENSG00000116254.18_6"	"CHD5"	chr1	-	6190207	6190388	6190263	6190388	6188897	6189129	3110	0,0	0,0			155	99	NA	NA	NA,NA		NA
3111	"ENSG00000232913.8_8"	"PLCE1-AS2"	chr10	-	95867467	95867627	95867488	95867627	95864094	95864214	3111	0,0	0,0			120	99	NA	NA	NA,NA		NA
3112	"ENSG00000232913.8_8"	"PLCE1-AS2"	chr10	-	95865331	95865916	95865777	95865916	95864188	95864232	3112	0,0	0,0			198	99	NA	NA	NA,NA		NA
3113	"ENSG00000232913.8_8"	"PLCE1-AS2"	chr10	-	95867467	95867627	95867488	95867627	95865777	95865916	3113	0,0	0,0			120	99	NA	NA	NA,NA		NA
3114	"ENSG00000110768.12_4"	"GTF2H1"	chr11	+	18347493	18347700	18347493	18347566	18354606	18354775	3114	54,25	13,9			198	99	NA	NA	0.675,0.581		NA
3115	"ENSG00000115137.12_6"	"DNAJC27"	chr2	-	25194284	25194485	25194424	25194485	25190079	25190162	3115	7,4	0,0			198	99	NA	NA	1.0,1.0		NA
3116	"ENSG00000131966.14_6"	"ACTR10"	chr14	+	58678009	58678128	58678009	58678110	58680358	58680416	3116	30,21	0,0			117	99	NA	NA	1.0,1.0		NA
3117	"ENSG00000173598.14_6"	"NUDT4"	chr12	+	93772353	93772566	93772353	93772469	93788384	93788495	3117	7,6	0,0			196	99	NA	NA	1.0,1.0		NA
3118	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160117437	160117537	160117437	160117485	160119777	160119881	3118	3,7	0,0			151	99	NA	NA	1.0,1.0		NA
3119	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160117430	160117537	160117430	160117485	160120463	160120655	3119	9,6	1,1			151	99	NA	NA	0.855,0.797		NA
3120	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160117437	160117537	160117437	160117485	160122115	160122292	3120	8,12	0,4			151	99	NA	NA	1.0,0.663		NA
3121	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160129707	160129872	160129707	160129765	160130113	160130241	3121	1904,1121	38,24			198	99	NA	NA	0.962,0.959		NA
3122	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160129707	160129872	160129707	160129765	160130317	160130640	3122	983,641	4,3			198	99	NA	NA	0.992,0.991		NA
3123	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160129707	160129872	160129707	160129765	160131260	160131401	3123	978,640	2,0			198	99	NA	NA	0.996,1.0		NA
3124	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160130113	160130637	160130113	160130241	160131260	160131401	3124	182,80	1134,388			198	99	NA	NA	0.074,0.093		NA
3125	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89595039	89595987	89595039	89595932	89597090	89597216	3125	143,136	1,5			154	99	NA	NA	0.989,0.946		NA
3126	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89597090	89598474	89597090	89597216	89598870	89599044	3126	46,69	0,0			198	99	NA	NA	1.0,1.0		NA
3127	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89607351	89607435	89607351	89607385	89607560	89608687	3127	9,9	0,0			149	99	NA	NA	1.0,1.0		NA
3128	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89607351	89607792	89607351	89607754	89611055	89611180	3128	24,14	4,1			137	99	NA	NA	0.813,0.91		NA
3129	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89607351	89608687	89607351	89607754	89611055	89611180	3129	36,25	4,1			198	99	NA	NA	0.818,0.926		NA
3130	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89607351	89608687	89607351	89607792	89611055	89611180	3130	25,20	6,6			198	99	NA	NA	0.676,0.625		NA
3131	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612403	89612279	89612387	89613065	89613168	3131	3,3	0,0			115	99	NA	NA	1.0,1.0		NA
3132	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612438	89612279	89612387	89613065	89613168	3132	6,5	0,0			150	99	NA	NA	1.0,1.0		NA
3133	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612589	89612279	89612387	89613065	89613168	3133	17,12	0,0			198	99	NA	NA	1.0,1.0		NA
3134	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612438	89612279	89612403	89613065	89613168	3134	3,2	0,0			134	99	NA	NA	1.0,1.0		NA
3135	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612589	89612279	89612403	89613065	89613168	3135	16,10	0,0			198	99	NA	NA	1.0,1.0		NA
3136	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612279	89612589	89612279	89612438	89613065	89613168	3136	17,9	0,0			198	99	NA	NA	1.0,1.0		NA
3137	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89612539	89612595	89612539	89612589	89613065	89613168	3137	0,0	2,0			105	99	NA	NA	0.0,NA		NA
3138	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89619386	89619571	89619386	89619543	89620201	89620368	3138	3,0	83,113			127	99	NA	NA	0.027,0.0		NA
3139	"ENSG00000197912.16_9"	"SPG7"	chr16	+	89620893	89622493	89620893	89620971	89623294	89623581	3139	14,14	158,107			198	99	NA	NA	0.042,0.061		NA
3140	"ENSG00000130414.12_8"	"NDUFA10"	chr2	-	240954155	240954277	240954185	240954277	240951033	240951113	3140	671,473	0,0			129	99	NA	NA	1.0,1.0		NA
3141	"ENSG00000130414.12_8"	"NDUFA10"	chr2	-	240957940	240958056	240957969	240958056	240957231	240957322	3141	4,1	1,0			128	99	NA	NA	0.756,1.0		NA
3142	"ENSG00000130414.12_8"	"NDUFA10"	chr2	-	240960503	240960829	240960613	240960829	240957969	240958056	3142	4,2	591,529			198	99	NA	NA	0.003,0.002		NA
3143	"ENSG00000285437.1_2"	"POLR2J3"	chr7	-	102212889	102213030	102212918	102213030	102210281	102210371	3143	23,15	110,78			128	99	NA	NA	0.139,0.129		NA
3144	"ENSG00000109133.13_4"	"TMEM33"	chr4	+	41937145	41937327	41937145	41937279	41937483	41937546	3144	24,120	75,31			147	99	NA	NA	0.177,0.723		NA
3145	"ENSG00000226419.8_7"	"SLC16A1-AS1"	chr1	+	113499036	113500344	113499036	113499578	113503098	113503197	3145	24,7	30,23			198	99	NA	NA	0.286,0.132		NA
3146	"ENSG00000239482.6_8"	"AC112487.1"	chr3	+	112046457	112046553	112046457	112046541	112048192	112048233	3146	0,0	0,0			111	99	NA	NA	NA,NA		NA
3147	"ENSG00000235092.6_8"	"ID2-AS1"	chr2	-	8815873	8816159	8816062	8816159	8813166	8813437	3147	3,0	0,0			198	99	NA	NA	1.0,NA		NA
3148	"ENSG00000158985.13_3"	"CDC42SE2"	chr5	+	130694901	130695251	130694901	130695240	130721235	130721337	3148	7,5	407,284			110	99	NA	NA	0.015,0.016		NA
3149	"ENSG00000021300.14_7"	"PLEKHB1"	chr11	+	73358699	73358940	73358699	73358783	73360056	73360132	3149	0,0	0,0			198	99	NA	NA	NA,NA		NA
3150	"ENSG00000132906.18_8"	"CASP9"	chr1	-	15844604	15844890	15844744	15844890	15834367	15834402	3150	280,336	0,0			198	99	NA	NA	1.0,1.0		NA
3151	"ENSG00000126088.14_6"	"UROD"	chr1	+	45478807	45479026	45478807	45478887	45479246	45479463	3151	1353,1095	1,1			198	99	NA	NA	0.999,0.998		NA
3152	"ENSG00000126088.14_6"	"UROD"	chr1	+	45478807	45479026	45478807	45478887	45479265	45479463	3152	3898,2778	157,130			198	99	NA	NA	0.925,0.914		NA
3153	"ENSG00000126088.14_6"	"UROD"	chr1	+	45478807	45479026	45478807	45478887	45479580	45479742	3153	472,368	0,1			198	99	NA	NA	1.0,0.995		NA
3154	"ENSG00000117598.13_6"	"PLPPR5"	chr1	-	99380341	99380476	99380356	99380476	99355800	99358660	3154	0,0	0,0			114	99	NA	NA	NA,NA		NA
3155	"ENSG00000229117.9_4"	"RPL41"	chr12	+	56510558	56510613	56510558	56510583	56510972	56510995	3155	47,20	12592,6877			129	99	NA	NA	0.003,0.002		NA
3156	"ENSG00000229117.9_4"	"RPL41"	chr12	+	56510558	56510714	56510558	56510583	56510972	56510995	3156	236,149	12592,6877			198	99	NA	NA	0.009,0.011		NA
3157	"ENSG00000229117.9_4"	"RPL41"	chr12	+	56510558	56510714	56510558	56510613	56510972	56510995	3157	254,178	29,13			198	99	NA	NA	0.814,0.873		NA
3158	"ENSG00000040487.13_6"	"SLC66A1"	chr1	+	19638819	19639383	19638819	19638852	19644093	19644335	3158	53,60	2,2			198	99	NA	NA	0.93,0.938		NA
3159	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304116	202304946	202304769	202304946	202302577	202302683	3159	1613,1174	4,9			198	99	NA	NA	0.995,0.985		NA
3160	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304116	202304946	202304773	202304946	202302577	202302683	3160	1613,1175	28,25			198	99	NA	NA	0.966,0.959		NA
3161	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304769	202304946	202304773	202304946	202302577	202302683	3161	4,10	28,25			103	99	NA	NA	0.121,0.278		NA
3162	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304769	202304946	202304773	202304946	202304116	202304186	3162	30,20	1375,1072			103	99	NA	NA	0.021,0.018		NA
3163	"ENSG00000122085.17_6"	"MTERF4"	chr2	-	242029692	242029864	242029717	242029864	242029394	242029459	3163	2,1	0,0			124	99	NA	NA	1.0,1.0		NA
3164	"ENSG00000122085.17_6"	"MTERF4"	chr2	-	242034544	242035853	242035807	242035853	242033691	242033847	3164	147,87	2,0			198	99	NA	NA	0.974,1.0		NA
3165	"ENSG00000147687.19_6"	"TATDN1"	chr8	-	125516511	125516588	125516515	125516588	125516080	125516192	3165	14,7	25,14			103	99	NA	NA	0.35,0.325		NA
3166	"ENSG00000147687.19_6"	"TATDN1"	chr8	-	125530982	125531122	125531058	125531122	125528127	125528271	3166	68,55	148,141			175	99	NA	NA	0.206,0.181		NA
3167	"ENSG00000147687.19_6"	"TATDN1"	chr8	-	125551168	125551319	125551265	125551319	125535177	125535243	3167	43,33	242,208			196	99	NA	NA	0.082,0.074		NA
3168	"ENSG00000228055.3_9"	"FAM245A"	chr10	-	89157776	89157957	89157803	89157957	89156320	89157146	3168	4,8	0,0			126	99	NA	NA	1.0,1.0		NA
3169	"ENSG00000076944.16_7"	"STXBP2"	chr19	+	7712047	7712397	7712047	7712133	7712610	7712759	3169	67,207	3,12			198	99	NA	NA	0.918,0.896		NA
3170	"ENSG00000177133.11_8"	"PRDM16-DT"	chr1	-	2977064	2977895	2977670	2977895	2976793	2976847	3170	0,0	0,0			198	99	NA	NA	NA,NA		NA
3171	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203765420	203765729	203765420	203765624	203770702	203770756	3171	67,37	379,290			198	99	NA	NA	0.081,0.06		NA
3172	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203764781	203764922	203764781	203764903	203772084	203772144	3172	95,65	2,0			118	99	NA	NA	0.976,1.0		NA
3173	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203764781	203764922	203764781	203764903	203786053	203786252	3173	98,69	2,0			118	99	NA	NA	0.976,1.0		NA
3174	"ENSG00000058673.16_7"	"ZC3H11A"	chr1	+	203770702	203772144	203770702	203770756	203786053	203786252	3174	474,447	4,9			198	99	NA	NA	0.983,0.961		NA
3175	"ENSG00000159131.17_7"	"GART"	chr21	-	34900820	34900910	34900824	34900910	34897075	34897307	3175	11,5	0,1			103	99	NA	NA	1.0,0.828		NA
3176	"ENSG00000159131.17_7"	"GART"	chr21	-	34900820	34900910	34900824	34900910	34900472	34900641	3176	12,4	3589,2674			103	99	NA	NA	0.003,0.001		NA
3177	"ENSG00000136877.15_6"	"FPGS"	chr9	+	130569864	130570054	130569864	130569967	130570512	130570590	3177	9,21	140,133			186	99	NA	NA	0.033,0.078		NA
3178	"ENSG00000134030.14_8"	"CTIF"	chr18	+	46284289	46284782	46284289	46284776	46287760	46288060	3178	6,12	21,15			105	99	NA	NA	0.212,0.43		NA
3179	"ENSG00000161217.12_7"	"PCYT1A"	chr3	-	196014402	196014597	196014485	196014597	195997285	195997412	3179	76,34	141,81			182	99	NA	NA	0.227,0.186		NA
3180	"ENSG00000112077.17_5"	"RHAG"	chr6	-	49574441	49574634	49574560	49574634	49572887	49573543	3180	11,9	2195,1837			198	99	NA	NA	0.002,0.002		NA
