ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
52931	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68005777	68005876	67998241	67998345	68007527	68007967
52932	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68005777	68005876	68004037	68004118	68007527	68007967
52933	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68015271	68015370	68007527	68007967	68018139	68018210
52936	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68062017	68062170	68049690	68049838	68070681	68070831
52937	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68066258	68066371	68049690	68049838	68070681	68070831
52938	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68066258	68066371	68062017	68062170	68070681	68070831
52940	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68092097	68092161	68089914	68089961	68107616	68107753
52941	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68102884	68102994	68092097	68092161	68107616	68107753
52949	"ENSG00000177311.11_7"	"ZBTB38"	chr3	+	141115100	141115345	141106653	141106729	141122768	141122873
52950	"ENSG00000177311.11_7"	"ZBTB38"	chr3	+	141122768	141122873	141115100	141115345	141157084	141157207
52952	"ENSG00000177311.11_7"	"ZBTB38"	chr3	+	141146475	141146663	141122768	141122873	141157109	141157207
52957	"ENSG00000177311.11_7"	"ZBTB38"	chr3	+	141157084	141157207	141150564	141151085	141161230	141161512
52959	"ENSG00000177311.11_7"	"ZBTB38"	chr3	+	141157109	141157207	141146475	141146663	141161230	141161555
52962	"ENSG00000020922.13_9"	"MRE11"	chr11	-	94189441	94189504	94180384	94180604	94192573	94192747
52963	"ENSG00000020922.13_9"	"MRE11"	chr11	-	94200978	94201059	94197278	94197405	94204739	94204925
52964	"ENSG00000020922.13_9"	"MRE11"	chr11	-	94203636	94203808	94200978	94201059	94204739	94204925
52966	"ENSG00000020922.13_9"	"MRE11"	chr11	-	94225947	94226063	94223998	94224131	94226849	94226978
52967	"ENSG00000020922.13_9"	"MRE11"	chr11	-	94225947	94226072	94223998	94224131	94226849	94226979
52973	"ENSG00000188735.13_4"	"TMEM120B"	chr12	+	122181534	122181653	122150657	122150870	122186231	122186348
52974	"ENSG00000188735.13_4"	"TMEM120B"	chr12	+	122208812	122208878	122199554	122199644	122209393	122209455
52975	"ENSG00000188735.13_4"	"TMEM120B"	chr12	+	122209393	122209455	122199554	122199644	122211326	122211419
52976	"ENSG00000188735.13_4"	"TMEM120B"	chr12	+	122211326	122211419	122199554	122199644	122212563	122212628
52989	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12898080	12898201	12897741	12897820	12898279	12898379
52990	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12905590	12905676	12903472	12903591	12905757	12905896
52991	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12906795	12906816	12905757	12905896	12908305	12908418
52992	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12906795	12906891	12905757	12905896	12908305	12908418
52993	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12908305	12908418	12906795	12906891	12909069	12909142
52994	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12908305	12908427	12906795	12906891	12909069	12909142
52999	"ENSG00000175198.17_6"	"PCCA"	chr13	+	100806747	100806910	100764246	100764315	100807232	100807346
53002	"ENSG00000055208.19_6"	"TAB2"	chr6	+	149663820	149663969	149638847	149639151	149691044	149691211
53003	"ENSG00000055208.19_6"	"TAB2"	chr6	+	149667613	149667732	149663820	149663969	149668306	149668361
53004	"ENSG00000055208.19_6"	"TAB2"	chr6	+	149691044	149691235	149638847	149639151	149699153	149700654
53006	"ENSG00000055208.19_6"	"TAB2"	chr6	+	149719104	149719198	149718739	149718900	149720239	149720320
53007	"ENSG00000055208.19_6"	"TAB2"	chr6	+	149720239	149720320	149718827	149719198	149730712	149730753
53009	"ENSG00000140396.13_7"	"NCOA2"	chr8	-	71060507	71060718	71053413	71053634	71068205	71069475
53010	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133102319	133102409	133084738	133084936	133104538	133104574
53012	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133147892	133148110	133146920	133147126	133148873	133148924
53013	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133147892	133148110	133147737	133147817	133148873	133148924
53014	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133148873	133148930	133147737	133147817	133149112	133149180
53015	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133149112	133149208	133148446	133148924	133150675	133150744
53017	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133158024	133158102	133153384	133153517	133158647	133158852
53018	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133158326	133158410	133158024	133158102	133158647	133158852
53020	"ENSG00000147592.9_5"	"LACTB2"	chr8	-	71573968	71574132	71569990	71570117	71581233	71581409
53029	"ENSG00000125482.13_5"	"TTF1"	chr9	-	135271819	135271898	135267462	135267593	135273527	135273713
53031	"ENSG00000069509.6_5"	"FUNDC1"	chrX	-	44386482	44386611	44382884	44383521	44397712	44397788
53032	"ENSG00000069509.6_5"	"FUNDC1"	chrX	-	44397712	44397788	44386482	44386611	44401190	44401347
53039	"ENSG00000166387.13_10"	"PPFIBP2"	chr11	+	7672070	7672196	7670762	7670885	7672886	7673075
53043	"ENSG00000040341.18_9"	"STAU2"	chr8	-	74527909	74528017	74525978	74526191	74529526	74529686
53044	"ENSG00000040341.18_9"	"STAU2"	chr8	-	74527909	74528042	74525978	74526191	74529526	74529686
53065	"ENSG00000116213.16_5"	"WRAP73"	chr1	-	3563229	3563346	3555313	3555386	3563971	3564124
53066	"ENSG00000116213.16_5"	"WRAP73"	chr1	-	3563971	3564124	3555313	3555386	3566494	3566590
53068	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74868145	74868289	74857353	74859055	74871999	74872053
53069	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74876721	74876860
53070	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74881794	74881908
53071	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74882813	74882869
53072	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74884104	74884143
53073	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74884276	74884341
53075	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74871999	74872053	74868145	74868289	74884479	74884522
53076	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74868145	74868289	74881794	74881908
53077	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74868145	74868289	74882813	74882869
53078	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74868145	74868289	74884104	74884143
53079	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74868145	74868289	74884311	74884487
53080	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74868145	74868289	74884479	74884522
53081	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74871999	74872053	74881794	74881908
53083	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74871999	74872053	74884104	74884143
53085	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74876721	74876860	74871999	74872053	74884479	74884522
53086	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74868145	74868289	74882813	74882872
53087	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74868145	74868289	74884276	74884421
53088	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74868145	74868289	74884311	74884467
53089	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74868145	74868289	74884479	74884522
53090	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74871999	74872053	74882813	74882872
53091	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74871999	74872053	74884276	74884421
53093	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74871999	74872053	74884479	74884522
53094	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74876721	74876860	74882813	74882872
53095	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74876721	74876860	74884311	74884467
53096	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74881794	74881908	74876721	74876860	74884479	74884522
53097	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74868145	74868289	74884104	74884143
53098	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74868145	74868289	74884276	74884421
53099	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74868145	74868289	74884311	74884487
53100	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74871999	74872053	74884104	74884143
53101	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74871999	74872053	74884276	74884421
53102	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74871999	74872053	74884311	74884487
53103	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74876721	74876860	74884104	74884143
53104	"ENSG00000154582.16_5"	"ELOC"	chr8	-	74882813	74882869	74876721	74876860	74884311	74884487
53105	"ENSG00000155100.11_5"	"OTUD6B"	chr8	+	92086058	92086139	92083365	92083517	92090583	92090896
53107	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115948528	115948643	115946974	115947084	115950072	115950179
53108	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115955771	115955829	115952750	115952858	115956306	115956449
53109	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115959211	115959358	115956306	115956449	115961134	115961203
53110	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115964810	115964909	115962093	115962243	115968788	115968858
53111	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115965240	115965315	115964810	115964909	115968788	115968858
53112	"ENSG00000119321.9_9"	"FKBP15"	chr9	-	115973756	115973872	115969206	115969576	115983470	115983557
53115	"ENSG00000141905.19_7"	"NFIC"	chr19	+	3453760	3453914	3452479	3452664	3462749	3469215
53117	"ENSG00000141905.19_7"	"NFIC"	chr19	+	3456547	3456633	3453760	3453914	3462749	3462898
53118	"ENSG00000253706.5_8"	"AC011632.1"	chr8	-	75758111	75758188	75730844	75730903	75778752	75778869
53129	"ENSG00000105426.17_6"	"PTPRS"	chr19	-	5210479	5210605	5208247	5208402	5210689	5210816
53131	"ENSG00000105426.17_6"	"PTPRS"	chr19	-	5218797	5218809	5218430	5218543	5219320	5219478
53133	"ENSG00000105426.17_6"	"PTPRS"	chr19	-	5229501	5229695	5225737	5225855	5231320	5231626
53137	"ENSG00000124160.12_5"	"NCOA5"	chr20	-	44695693	44695820	44693667	44693867	44697140	44697277
53142	"ENSG00000143341.12_4"	"HMCN1"	chr1	+	186086590	186086755	186086125	186086247	186088322	186088430
53146	"ENSG00000117262.19_5"	"GPR89A"	chr1	-	145765368	145765434	145764408	145765225	145769407	145769497
53147	"ENSG00000117262.19_5"	"GPR89A"	chr1	-	145787771	145787864	145771634	145771730	145789295	145789392
53148	"ENSG00000117262.19_5"	"GPR89A"	chr1	-	145788766	145788835	145787771	145787864	145789295	145789392
53149	"ENSG00000117262.19_5"	"GPR89A"	chr1	-	145788766	145788855	145787771	145787864	145789295	145790953
53156	"ENSG00000151332.19_6"	"MBIP"	chr14	-	36781164	36781230	36780778	36780931	36783717	36783814
53173	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80915233	80915355	80831174	80831383	80942270	80942524
53174	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80915233	80915355	80831174	80831383	80942288	80942489
53176	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80915233	80915415	80830951	80831383	80942288	80942467
53177	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80940929	80941031	80915233	80915355	80941995	80942147
53178	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80940929	80941031	80915233	80915355	80942139	80942209
53179	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80940929	80941031	80915233	80915355	80942270	80942524
53183	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80940929	80941031	80915233	80915415	80942270	80942524
53184	"ENSG00000147586.10_7"	"MRPS28"	chr8	-	80940929	80941031	80915233	80915415	80942288	80942467
53189	"ENSG00000088876.13_6"	"ZNF343"	chr20	-	2474164	2474223	2473344	2473471	2481301	2481388
53190	"ENSG00000088876.13_6"	"ZNF343"	chr20	-	2474423	2474690	2474164	2474223	2481301	2481388
53192	"ENSG00000276418.5_7"	"AC036214.3"	chr8	-	80870491	80870670	80831094	80831383	80915233	80915415
53202	"ENSG00000189269.12_6"	"DRICH1"	chr22	-	23961550	23961580	23959761	23959844	23962780	23962802
53204	"ENSG00000205189.12_4"	"ZBTB10"	chr8	+	81398483	81400017	81397901	81398118	81411728	81412617
53205	"ENSG00000142892.15_7"	"PIGK"	chr1	-	77587959	77588044	77554673	77558175	77620133	77620306
53206	"ENSG00000142892.15_7"	"PIGK"	chr1	-	77626979	77627090	77619220	77620306	77627278	77627396
53208	"ENSG00000142892.15_7"	"PIGK"	chr1	-	77634944	77635080	77632403	77632515	77672324	77672416
53209	"ENSG00000142892.15_7"	"PIGK"	chr1	-	77634944	77635080	77632403	77632515	77684994	77685114
53210	"ENSG00000142892.15_7"	"PIGK"	chr1	-	77672324	77672416	77632403	77632515	77676120	77676174
53212	"ENSG00000244045.13_6"	"TMEM199"	chr17	+	26685938	26686012	26684664	26684904	26686337	26686427
53215	"ENSG00000167992.13_5"	"VWCE"	chr11	-	61032593	61032684	61032427	61032510	61034933	61035016
53216	"ENSG00000167992.13_5"	"VWCE"	chr11	-	61036393	61036490	61034933	61035016	61039146	61039232
53217	"ENSG00000167992.13_5"	"VWCE"	chr11	-	61036393	61036551	61034933	61035016	61039146	61039232
53218	"ENSG00000167992.13_5"	"VWCE"	chr11	-	61049257	61049386	61048264	61048707	61050264	61050377
53223	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21458622	21458757	21458190	21458542	21460282	21460363
53224	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21460699	21460781	21459911	21460364	21461276	21461300
53225	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21460699	21460781	21459911	21460364	21462127	21462192
53226	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21461276	21461350	21460250	21460364	21462127	21462192
53227	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21461276	21461350	21460699	21460781	21462127	21462192
53229	"ENSG00000133731.10_5"	"IMPA1"	chr8	-	82586075	82586184	82572750	82572902	82591360	82591465
53235	"ENSG00000133731.10_5"	"IMPA1"	chr8	-	82593732	82593798	82592884	82593018	82598486	82598566
53236	"ENSG00000133731.10_5"	"IMPA1"	chr8	-	82593732	82593819	82592884	82593018	82598486	82598517
53239	"ENSG00000175387.16_10"	"SMAD2"	chr18	-	45391429	45391504	45377644	45377698	45394693	45394828
53242	"ENSG00000175387.16_10"	"SMAD2"	chr18	-	45446442	45446540	45422891	45423180	45457170	45457517
53249	"ENSG00000105669.14_6"	"COPE"	chr19	-	19011189	19011258	19010681	19010756	19014076	19014109
53271	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86025166	86025334	86022349	86022415	86035647	86035841
53272	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86027334	86027510	86025166	86025334	86035647	86035841
53273	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86027609	86027819	86027334	86027510	86035647	86035841
53275	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86035647	86035841	86027609	86027819	86037026	86037174
53276	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86037026	86037174	86027609	86027819	86038923	86039072
53277	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86038923	86039072	86027609	86027819	86042153	86042293
53279	"ENSG00000133739.16_4"	"LRRCC1"	chr8	+	86047081	86047267	86043994	86044196	86048023	86048198
53280	"ENSG00000133740.11_5"	"E2F5"	chr8	+	86121376	86121644	86119659	86119724	86124394	86124439
53291	"ENSG00000284747.1_6"	"AL034417.5"	chr1	+	8054606	8054724	8051193	8051507	8056380	8056503
53292	"ENSG00000284747.1_6"	"AL034417.5"	chr1	+	8056380	8056503	8051193	8051507	8060147	8060245
53293	"ENSG00000284747.1_6"	"AL034417.5"	chr1	+	8060665	8060788	8060147	8060245	8064047	8065372
53299	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40027356	40027459	40026487	40026794	40027744	40027875
53300	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40027399	40027459	40026487	40026794	40027744	40027875
53301	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40027994	40028052	40027744	40027875	40029285	40029413
53302	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40027994	40028088	40027744	40027875	40029285	40029413
53307	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40030777	40031050	40030357	40030445	40033422	40033518
53308	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40033422	40033518	40030777	40031050	40034473	40034528
53311	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40041430	40041895	40038064	40038258	40042223	40042462
53314	"ENSG00000260528.5_8"	"FAM157C"	chr16	+	90177779	90177845	90172868	90173113	90182695	90182891
53317	"ENSG00000260528.5_8"	"FAM157C"	chr16	+	90182695	90182891	90177779	90177893	90195030	90195140
53318	"ENSG00000260528.5_8"	"FAM157C"	chr16	+	90228091	90228777	90225840	90225905	90229004	90229062
53319	"ENSG00000260528.5_8"	"FAM157C"	chr16	+	90229155	90229386	90229004	90229062	90230171	90230366
53322	"ENSG00000160447.7_4"	"PKN3"	chr9	+	131479025	131479202	131477647	131477739	131480603	131480666
53323	"ENSG00000123124.14_4"	"WWP1"	chr8	+	87410570	87410708	87393733	87393858	87410800	87410867
53324	"ENSG00000123124.14_4"	"WWP1"	chr8	+	87410800	87410867	87393733	87393858	87414247	87414432
53326	"ENSG00000123124.14_4"	"WWP1"	chr8	+	87447861	87447933	87447680	87447756	87450813	87450902
53328	"ENSG00000123124.14_4"	"WWP1"	chr8	+	87464787	87464908	87460601	87460742	87470149	87470254
53329	"ENSG00000176623.12_8"	"RMDN1"	chr8	-	87482446	87482639	87480485	87480936	87487048	87487143
53332	"ENSG00000176623.12_8"	"RMDN1"	chr8	-	87489522	87489553	87487048	87487182	87491151	87491239
53335	"ENSG00000176623.12_8"	"RMDN1"	chr8	-	87507057	87507195	87500780	87500868	87520720	87520913
53337	"ENSG00000176623.12_8"	"RMDN1"	chr8	-	87519223	87519341	87500780	87500868	87520720	87520848
53338	"ENSG00000176623.12_8"	"RMDN1"	chr8	-	87519223	87519341	87507057	87507195	87520720	87520848
53349	"ENSG00000104312.8_4"	"RIPK2"	chr8	+	90796277	90796367	90792302	90792388	90798820	90798914
53351	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017519	91017597	91013703	91013789	91031136	91031194
53352	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017675	91017959	91013704	91013789	91018263	91018461
53354	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017675	91018073	91013704	91013789	91018263	91018505
53355	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017675	91018073	91013704	91013789	91027768	91027894
53356	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017675	91018073	91013704	91013789	91029351	91029554
53357	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91018263	91018505	91013704	91013789	91027768	91027894
53358	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91018263	91018505	91013704	91013789	91029351	91029554
53359	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91018263	91018505	91017675	91018073	91027768	91027894
53360	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91018263	91018505	91017675	91018073	91029351	91029554
53362	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91027768	91027894	91017675	91018073	91029351	91029554
53363	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91027768	91027894	91018263	91018505	91029351	91029554
53365	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91029351	91029554	91017519	91017597	91031136	91031194
53372	"ENSG00000101190.13_5"	"TCFL5"	chr20	-	61485367	61485509	61472356	61473449	61488746	61488990
53373	"ENSG00000101190.13_5"	"TCFL5"	chr20	-	61485367	61485509	61472356	61473449	61491476	61491660
53374	"ENSG00000101190.13_5"	"TCFL5"	chr20	-	61488746	61488990	61472356	61473449	61490715	61490878
53375	"ENSG00000101190.13_5"	"TCFL5"	chr20	-	61490715	61490878	61472356	61473449	61491476	61491660
53379	"ENSG00000253250.3_5"	"C8orf88"	chr8	-	91983293	91983369	91972969	91973076	91990806	91990880
53380	"ENSG00000253250.3_5"	"C8orf88"	chr8	-	91983293	91983369	91972969	91973076	91992590	91992689
53381	"ENSG00000253250.3_5"	"C8orf88"	chr8	-	91990806	91990880	91972969	91973076	91992590	91992689
53382	"ENSG00000253250.3_5"	"C8orf88"	chr8	-	91990806	91990880	91983293	91983369	91992590	91992689
53399	"ENSG00000079616.13_3"	"KIF22"	chr16	+	29814769	29814929	29814089	29814258	29815318	29815386
53400	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92130451	92130780	92114846	92115072	92139315	92139388
53401	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92130451	92130780	92114846	92115072	92145337	92145533
53402	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92136720	92136847	92114889	92115072	92139315	92139388
53403	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92139315	92139388	92114846	92115072	92145337	92145533
53404	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92139315	92139388	92130451	92130780	92145337	92145533
53405	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92142526	92142645	92139315	92139388	92142986	92143064
53406	"ENSG00000214954.8_5"	"LRRC69"	chr8	+	92142986	92143064	92139315	92139388	92145337	92145533
53452	"ENSG00000007968.7_5"	"E2F2"	chr1	-	23850874	23850980	23848328	23848548	23857033	23857725
53453	"ENSG00000185495.10_7"	"AC138393.1"	chr1	+	224183596	224183703	224180465	224180749	224190223	224190324
53454	"ENSG00000185495.10_7"	"AC138393.1"	chr1	+	224183596	224183703	224180465	224180749	224191221	224191356
53456	"ENSG00000185495.10_7"	"AC138393.1"	chr1	+	224190223	224190324	224183596	224183703	224191221	224191356
53457	"ENSG00000185495.10_7"	"AC138393.1"	chr1	+	224190223	224190324	224183658	224183796	224191221	224191356
53460	"ENSG00000184990.13_7"	"SIVA1"	chr14	+	105222940	105223097	105219495	105219656	105233126	105233234
53461	"ENSG00000184990.13_7"	"SIVA1"	chr14	+	105233126	105233234	105222940	105223097	105234200	105234344
53462	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49204338	49204429	49202644	49203869	49206222	49206306
53463	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49218608	49219181	49213514	49214247	49221181	49221311
53464	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49225448	49225492	49225149	49225275	49225829	49225893
53465	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49227389	49227443	49226109	49226259	49227717	49227741
53466	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49232538	49232617	49227717	49227741	49236522	49236669
53467	"ENSG00000042062.13_9"	"RIPOR3"	chr20	-	49236522	49236669	49232538	49232617	49247274	49247393
53470	"ENSG00000118640.11_4"	"VAMP8"	chr2	+	85806131	85806290	85804708	85804772	85808698	85809120
53486	"ENSG00000176946.12_5"	"THAP4"	chr2	-	242534047	242534145	242523841	242524140	242541310	242541414
53487	"ENSG00000176946.12_5"	"THAP4"	chr2	-	242541229	242541414	242523841	242524140	242542384	242542494
53488	"ENSG00000176946.12_5"	"THAP4"	chr2	-	242541310	242541414	242523819	242524140	242542384	242542409
53489	"ENSG00000176946.12_5"	"THAP4"	chr2	-	242542384	242542494	242523819	242524140	242545728	242545888
53490	"ENSG00000176946.12_5"	"THAP4"	chr2	-	242545728	242545888	242523819	242524140	242572331	242572779
53502	"ENSG00000156162.16_4"	"DPY19L4"	chr8	+	95738558	95738669	95731930	95732242	95746857	95746982
53504	"ENSG00000156162.16_4"	"DPY19L4"	chr8	+	95746857	95746982	95738558	95738669	95751640	95751762
53506	"ENSG00000156162.16_4"	"DPY19L4"	chr8	+	95750596	95750687	95746857	95746982	95751640	95751762
53507	"ENSG00000156162.16_4"	"DPY19L4"	chr8	+	95751640	95751762	95750596	95750687	95751872	95751953
53508	"ENSG00000156162.16_4"	"DPY19L4"	chr8	+	95768263	95768387	95751872	95752018	95773927	95774062
53513	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95839949	95840021	95839490	95839631	95841202	95841254
53514	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95844219	95844402	95841202	95841254	95848751	95848859
53515	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95848751	95848859	95844219	95844402	95850690	95850846
53516	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95848751	95848859	95844219	95844402	95853718	95853819
53517	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95850690	95850846	95844219	95844402	95853718	95853819
53518	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95850690	95850846	95848751	95848859	95853718	95853819
53519	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95850721	95850846	95848751	95848859	95853718	95853819
53520	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95853718	95853819	95850690	95850846	95854574	95854716
53521	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95853718	95853819	95850690	95850846	95861689	95861760
53522	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95854574	95854716	95850690	95850846	95861689	95861760
53523	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95854574	95854716	95853718	95853819	95861689	95861760
53524	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95869004	95869206	95866021	95866143	95871738	95871860
53525	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95877733	95877918	95871738	95871860	95878385	95878419
53526	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95877733	95877918	95871738	95871860	95879367	95879424
53527	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95877733	95877928	95871738	95871860	95878385	95878419
53528	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95878385	95878419	95871738	95871860	95879367	95879424
53529	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95878385	95878419	95877733	95877918	95879367	95879424
53534	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95886779	95886830	95885601	95885705	95888448	95888513
53535	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95888301	95888375	95885601	95885705	95888448	95888513
53536	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95888301	95888375	95886779	95886830	95888448	95888513
53541	"ENSG00000175305.17_4"	"CCNE2"	chr8	-	95900154	95900301	95897679	95897786	95902642	95902686
53543	"ENSG00000175305.17_4"	"CCNE2"	chr8	-	95906435	95906475	95906250	95906347	95907404	95907426
53553	"ENSG00000156170.13_5"	"NDUFAF6"	chr8	+	96048598	96048722	96047681	96047804	96052933	96053155
53556	"ENSG00000156170.13_5"	"NDUFAF6"	chr8	+	96052933	96053155	96048598	96048722	96053797	96053854
53558	"ENSG00000156170.13_5"	"NDUFAF6"	chr8	+	96059221	96059355	96057772	96057875	96060684	96060786
53559	"ENSG00000156170.13_5"	"NDUFAF6"	chr8	+	96064401	96064458	96060684	96060786	96070036	96070164
