ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5552	"ENSG00000101190.13_5"	"TCFL5"	chr20	-	61485367	61485509	61490715	61490878	61472356	61473449	61491476	61491660
5553	"ENSG00000165629.20_5"	"ATP5F1C"	chr10	+	7840952	7841157	7841734	7841878	7830109	7830226	7841989	7842054
5555	"ENSG00000197226.12_5"	"TBC1D9B"	chr5	-	179306627	179306789	179315102	179315312	179306046	179306197	179318378	179318586
5556	"ENSG00000136021.19_5"	"SCYL2"	chr12	+	100676720	100676925	100685280	100685438	100660954	100661570	100691808	100691953
5558	"ENSG00000127337.7_4"	"YEATS4"	chr12	+	69759412	69759479	69759569	69759664	69756567	69756687	69764485	69764578
5559	"ENSG00000130826.18_5"	"DKC1"	chrX	+	153993173	153993241	153993718	153993805	153991016	153991256	153994181	153994273
5561	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76254843	76255041	76255636	76255959	76253181	76253289	76256969	76257022
5562	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76255636	76255742	76255836	76255959	76254843	76255041	76256969	76257022
5578	"ENSG00000095261.14_4"	"PSMD5"	chr9	-	123583632	123583742	123593608	123593737	123583116	123583257	123594109	123594223
5579	"ENSG00000095261.14_4"	"PSMD5"	chr9	-	123591376	123591486	123593608	123593737	123586771	123586963	123594109	123594223
5580	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52012274	52012390	52014408	52014644	52011899	52012098	52018062	52018174
5583	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021003	52021077	52021324	52021469	52020620	52020677	52021571	52021640
5584	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021571	52021640	52022539	52022619	52021003	52021077	52022781	52022805
5585	"ENSG00000118369.13_8"	"USP35"	chr11	+	77911695	77911854	77916887	77917081	77911178	77911280	77918575	77918669
5586	"ENSG00000118369.13_8"	"USP35"	chr11	+	77911695	77911854	77916887	77917085	77911178	77911280	77918575	77918669
5587	"ENSG00000118369.13_8"	"USP35"	chr11	+	77916887	77917081	77918575	77918669	77911695	77911854	77919902	77920009
5589	"ENSG00000157353.17_6"	"FCSK"	chr16	+	70497525	70497677	70499028	70499079	70497071	70497175	70500034	70500160
5590	"ENSG00000123130.17_8"	"ACOT9"	chrX	-	23725993	23726061	23739997	23740101	23724744	23724856	23748643	23748681
5593	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238977937	238978118	238982423	238982488	238976705	238976806	238990349	238990477
5594	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238999858	238999895	239002501	239002585	238991888	238991995	239003060	239003163
5595	"ENSG00000063046.17_5"	"EIF4B"	chr12	+	53416276	53416411	53421565	53421703	53415589	53415644	53427589	53427818
5596	"ENSG00000063046.17_5"	"EIF4B"	chr12	+	53432139	53432195	53433021	53433127	53428395	53428493	53433413	53433486
5599	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160120463	160120655	160122165	160122292	160117430	160117485	160129707	160129872
5600	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160120463	160120655	160122115	160122292	160117430	160117537	160129707	160129813
5601	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160120463	160120655	160122115	160122292	160119702	160119881	160129707	160129872
5602	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47702783	47702945	47703823	47704082	47680214	47680270	47712147	47712207
5603	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47703823	47704082	47712147	47712207	47702783	47702945	47716964	47717078
5604	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47712147	47712207	47716964	47717078	47703823	47704082	47718118	47718272
5605	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47770514	47770584	47777523	47777616	47762155	47762225	47779518	47779600
5606	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47777523	47777616	47779518	47779600	47770514	47770584	47787397	47787483
5608	"ENSG00000173473.11_6"	"SMARCC1"	chr3	-	47787397	47787483	47814306	47814426	47779518	47779600	47823092	47823383
5609	"ENSG00000122566.21_7"	"HNRNPA2B1"	chr7	-	26236020	26236101	26236176	26236278	26235331	26235529	26236426	26236527
5610	"ENSG00000060339.14_8"	"CCAR1"	chr10	+	70482211	70482334	70496632	70496805	70480982	70481045	70500385	70500418
5612	"ENSG00000060339.14_8"	"CCAR1"	chr10	+	70496632	70496805	70500385	70500418	70482211	70482334	70502132	70502326
5614	"ENSG00000060339.14_8"	"CCAR1"	chr10	+	70497601	70497646	70500385	70500418	70496632	70496805	70506917	70507032
5619	"ENSG00000060339.14_8"	"CCAR1"	chr10	+	70500385	70500418	70502132	70502326	70497601	70497646	70506917	70507032
5620	"ENSG00000060339.14_8"	"CCAR1"	chr10	+	70525644	70525836	70530962	70531202	70517050	70517134	70532744	70532856
5622	"ENSG00000103274.11_5"	"NUBP1"	chr16	+	10840999	10841133	10846466	10846535	10837817	10837922	10849577	10849610
5623	"ENSG00000103274.11_5"	"NUBP1"	chr16	+	10840999	10841133	10846466	10846535	10837817	10837922	10850546	10850637
5625	"ENSG00000103274.11_5"	"NUBP1"	chr16	+	10846466	10846535	10850546	10850637	10840999	10841133	10851729	10851884
5630	"ENSG00000122912.15_6"	"SLC25A16"	chr10	-	70252888	70252955	70253205	70253327	70248223	70248386	70263388	70263452
5632	"ENSG00000122912.15_6"	"SLC25A16"	chr10	-	70263388	70263452	70266341	70266475	70253205	70253327	70276507	70276600
5634	"ENSG00000115641.19_7"	"FHL2"	chr2	-	105984026	105984196	105990015	105990190	105979741	105979928	106002817	106002997
5635	"ENSG00000114650.20_8"	"SCAP"	chr3	-	47463931	47464026	47465422	47465535	47462420	47462519	47466974	47467101
5636	"ENSG00000114650.20_8"	"SCAP"	chr3	-	47463931	47464026	47465422	47465535	47462420	47462519	47476497	47476627
5637	"ENSG00000114650.20_8"	"SCAP"	chr3	-	47470002	47470160	47476497	47476627	47468936	47469157	47484361	47484581
5638	"ENSG00000114650.20_8"	"SCAP"	chr3	-	47476497	47476627	47484361	47484581	47470002	47470160	47517288	47517431
5639	"ENSG00000132842.14_6"	"AP3B1"	chr5	-	77311233	77311372	77316515	77316613	77298149	77298879	77330184	77330269
5640	"ENSG00000188070.9_6"	"C11orf95"	chr11	-	63531509	63532070	63532339	63532726	63527363	63531341	63533278	63533776
5642	"ENSG00000138442.10_4"	"WDR12"	chr2	-	203747433	203747506	203748331	203748464	203738983	203745660	203748920	203749026
5643	"ENSG00000138442.10_4"	"WDR12"	chr2	-	203757339	203757425	203760787	203760942	203749117	203749258	203762022	203762138
5644	"ENSG00000138442.10_4"	"WDR12"	chr2	-	203760787	203760942	203762022	203762138	203757339	203757425	203764253	203764360
5645	"ENSG00000138442.10_4"	"WDR12"	chr2	-	203762022	203762138	203764253	203764360	203760720	203760942	203765747	203765843
5646	"ENSG00000087338.5_4"	"GMCL1"	chr2	+	70076783	70076874	70081954	70082092	70071262	70071328	70088409	70088479
5647	"ENSG00000204681.11_6"	"GABBR1"	chr6	-	29595262	29595423	29598234	29598420	29591666	29591801	29599172	29599376
5648	"ENSG00000204681.11_6"	"GABBR1"	chr6	-	29596863	29596884	29598234	29598420	29595262	29595423	29599172	29599376
5649	"ENSG00000204681.11_6"	"GABBR1"	chr6	-	29596863	29597024	29598234	29598420	29595262	29595423	29599172	29599376
5652	"ENSG00000169895.6_4"	"SYAP1"	chrX	+	16773067	16773216	16774785	16774844	16761823	16761963	16775284	16775432
5653	"ENSG00000169895.6_4"	"SYAP1"	chrX	+	16774785	16774844	16775284	16775432	16773067	16773216	16778354	16783463
5654	"ENSG00000048140.18_7"	"TSPAN17"	chr5	+	176083700	176083817	176083895	176083957	176083078	176083126	176084518	176084619
5655	"ENSG00000048140.18_7"	"TSPAN17"	chr5	+	176083700	176083817	176083895	176083925	176083078	176083126	176084518	176086054
5656	"ENSG00000113648.16_5"	"MACROH2A1"	chr5	-	134681657	134681747	134696186	134696297	134669589	134670831	134705095	134705293
5657	"ENSG00000113648.16_5"	"MACROH2A1"	chr5	-	134681657	134681747	134696186	134696294	134670072	134670831	134705095	134705293
5658	"ENSG00000113648.16_5"	"MACROH2A1"	chr5	-	134681657	134681747	134696186	134696470	134670162	134670831	134705095	134705293
5666	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12906795	12906891	12908305	12908418	12905757	12905896	12909069	12909142
5667	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12906795	12906891	12908305	12908427	12905757	12905896	12909069	12909142
5673	"ENSG00000090060.18_6"	"PAPOLA"	chr14	+	97000827	97000900	97002215	97002336	96998847	96998986	97003312	97003397
5674	"ENSG00000132950.19_6"	"ZMYM5"	chr13	-	20409616	20409829	20425494	20425588	20397621	20399375	20425828	20426330
5675	"ENSG00000132950.19_6"	"ZMYM5"	chr13	-	20412839	20413125	20425494	20425588	20409616	20409829	20425828	20426330
5678	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3736697	3736744	3740414	3740621	3736482	3736541	3744641	3744672
5680	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3743128	3743272	3744641	3744770	3736697	3736744	3746546	3747020
5681	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3743128	3743272	3744641	3744770	3740414	3740621	3746546	3747433
5683	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82984835	82985035	82985681	82985783	82984689	82984743	82991183	82991303
5684	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82985681	82985783	82991183	82991303	82984993	82985035	82996169	82996254
5685	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82985681	82985783	82991183	82991303	82984993	82985035	82997142	82997433
5687	"ENSG00000121211.8_5"	"MND1"	chr4	+	154282654	154282776	154318370	154318485	154279625	154279774	154330122	154330167
5688	"ENSG00000121211.8_5"	"MND1"	chr4	+	154315413	154315488	154318370	154318485	154279625	154279774	154330122	154330167
5689	"ENSG00000111843.14_4"	"TMEM14C"	chr6	+	10724654	10724866	10725193	10725270	10723357	10723474	10728872	10728960
5690	"ENSG00000111843.14_4"	"TMEM14C"	chr6	+	10726139	10726241	10728872	10728960	10723341	10723474	10730847	10730996
5691	"ENSG00000111843.14_4"	"TMEM14C"	chr6	+	10726139	10726241	10728872	10728960	10725193	10725270	10730847	10731352
5693	"ENSG00000140859.16_7"	"KIFC3"	chr16	-	57793036	57793065	57793639	57793748	57792128	57792821	57794637	57794867
5694	"ENSG00000140859.16_7"	"KIFC3"	chr16	-	57793639	57793748	57794193	57794328	57793036	57793065	57794637	57794867
5703	"ENSG00000165209.19_6"	"STRBP"	chr9	-	125922645	125922741	125923255	125923347	125921374	125921486	125932180	125932325
5707	"ENSG00000126467.11_7"	"TSKS"	chr19	-	50243315	50243440	50245141	50245277	50243013	50243189	50247487	50247661
5711	"ENSG00000101019.22_7"	"UQCC1"	chr20	-	33902490	33902568	33934966	33935075	33894468	33894582	33969720	33969828
5712	"ENSG00000101019.22_7"	"UQCC1"	chr20	-	33954359	33954417	33969720	33969828	33934966	33935075	33981894	33981999
5717	"ENSG00000135775.14_5"	"COG2"	chr1	+	230823816	230823889	230824165	230824308	230822680	230822878	230825759	230825899
5719	"ENSG00000059588.10_5"	"TARBP1"	chr1	-	234569155	234569317	234573020	234573118	234565832	234566047	234582548	234582721
5720	"ENSG00000088305.18_5"	"DNMT3B"	chr20	+	31369158	31369220	31372563	31372665	31368123	31368271	31375035	31375257
5721	"ENSG00000088305.18_5"	"DNMT3B"	chr20	+	31393143	31393213	31394014	31394133	31390190	31390276	31395567	31397162
5723	"ENSG00000142655.13_4"	"PEX14"	chr1	+	10596269	10596354	10659294	10659423	10555330	10555378	10678388	10678474
5724	"ENSG00000142655.13_4"	"PEX14"	chr1	+	10659294	10659423	10678388	10678474	10596269	10596354	10683075	10683178
5725	"ENSG00000125450.11_5"	"NUP85"	chr17	+	73211848	73211918	73214279	73214401	73209170	73209214	73221197	73221332
5726	"ENSG00000125450.11_5"	"NUP85"	chr17	+	73214279	73214401	73221197	73221332	73209170	73209214	73221436	73221559
5728	"ENSG00000125450.11_5"	"NUP85"	chr17	+	73214279	73214401	73221197	73221332	73211848	73211918	73221792	73221924
5730	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128218943	128218987	128220052	128220148	128214804	128214845	128231903	128232071
5731	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128218943	128218987	128231903	128232071	128214804	128214845	128248171	128248267
5732	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128220052	128220148	128231903	128232071	128214804	128214845	128248171	128248267
5733	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128220052	128220148	128231903	128232071	128218943	128218987	128248171	128248267
5734	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128231903	128232071	128248171	128248267	128214804	128214845	128249540	128249633
5735	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128231903	128232071	128248171	128248267	128218943	128218987	128249540	128249633
5736	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128231903	128232071	128248171	128248267	128220052	128220148	128249540	128249633
5737	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128248171	128248267	128249540	128249633	128231903	128232071	128255913	128256024
5738	"ENSG00000242588.6_8"	"AC108010.1"	chr7	+	128263628	128263835	128265850	128265909	128262532	128262748	128266348	128266527
5739	"ENSG00000091140.14_4"	"DLD"	chr7	+	107533644	107533723	107542182	107542262	107531617	107531734	107543922	107543992
5740	"ENSG00000160741.17_7"	"CRTC2"	chr1	-	153920933	153921120	153921590	153921860	153920144	153920805	153923735	153924142
5741	"ENSG00000160741.17_7"	"CRTC2"	chr1	-	153921590	153921860	153923735	153924142	153920933	153921120	153924493	153924738
5743	"ENSG00000148399.13_6"	"DPH7"	chr9	-	140468659	140468832	140469203	140469295	140459344	140459606	140470531	140470619
5744	"ENSG00000003147.19_8"	"ICA1"	chr7	-	8178614	8178677	8181394	8181447	8178469	8178511	8183504	8183602
5746	"ENSG00000070501.12_4"	"POLB"	chr8	+	42202470	42202537	42206533	42206608	42196529	42196587	42213033	42213085
5747	"ENSG00000070501.12_4"	"POLB"	chr8	+	42206533	42206608	42207524	42207583	42202470	42202537	42210036	42210086
5748	"ENSG00000070501.12_4"	"POLB"	chr8	+	42207524	42207583	42210036	42210086	42206533	42206608	42213033	42213085
5749	"ENSG00000070501.12_4"	"POLB"	chr8	+	42214837	42214910	42218812	42218883	42214686	42214741	42220129	42220216
5750	"ENSG00000070501.12_4"	"POLB"	chr8	+	42218812	42218883	42220129	42220216	42214837	42214910	42226788	42226853
5751	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130867856	130867993	130874474	130874580	130866511	130866589	130883620	130883742
5753	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130883620	130883742	130891634	130891717	130874474	130874580	130892621	130892704
5754	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130883620	130883742	130891634	130891717	130874474	130874580	130908917	130909100
5755	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130883620	130883742	130891634	130891717	130874474	130874580	130915557	130915596
5756	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130908917	130909100
5757	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130915557	130915596
5758	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130891634	130891717	130908917	130909100	130883620	130883742	130915557	130915596
5763	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130892621	130892704	130908917	130909100	130883620	130883742	130915557	130915596
5770	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130916744	130916831	130961211	130961313	130915557	130915596	130983188	130983241
5774	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130924715	130924761	130961211	130961313	130915557	130915596	130983188	130983241
5776	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242206208	242206321	242207891	242207956	242203862	242204020	242254984	242255087
5777	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29121230	29121355	29107896	29108005	29130390	29130709
5778	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29130390	29130715	29107896	29108005	29137756	29137794
5783	"ENSG00000177084.18_7"	"POLE"	chr12	-	133250160	133250293	133251983	133252103	133249749	133249863	133252320	133252406
5784	"ENSG00000278845.5_4"	"MRPL45"	chr17	+	36455316	36455434	36462499	36462598	36452988	36453215	36474585	36474634
5793	"ENSG00000125875.14_5"	"TBC1D20"	chr20	-	425693	425774	428532	428718	422231	422687	442979	443187
5798	"ENSG00000180817.12_5"	"PPA1"	chr10	-	71964628	71964671	71966019	71966089	71962590	71962942	71968960	71969046
5799	"ENSG00000163481.8_7"	"RNF25"	chr2	-	219530638	219530782	219530881	219530953	219529876	219529970	219532634	219532704
5806	"ENSG00000119725.20_5"	"ZNF410"	chr14	+	74360499	74360635	74363050	74363237	74358729	74358911	74364773	74364965
5807	"ENSG00000119125.17_3"	"GDA"	chr9	+	74834394	74834422	74838035	74838143	74828801	74828907	74840592	74840700
5808	"ENSG00000065491.8_3"	"TBC1D22B"	chr6	+	37254782	37254848	37259018	37259133	37252111	37252240	37280693	37280800
5809	"ENSG00000024526.17_6"	"DEPDC1"	chr1	-	68947728	68948580	68948955	68948988	68947122	68947295	68949632	68949773
5810	"ENSG00000162851.8_5"	"TFB2M"	chr1	-	246711846	246711909	246714514	246714604	246707822	246707983	246719874	246720023
5820	"ENSG00000196419.12_3"	"XRCC6"	chr22	+	42049532	42049694	42052906	42053036	42046726	42046895	42054255	42054356
5821	"ENSG00000196419.12_3"	"XRCC6"	chr22	+	42054255	42054356	42057334	42057448	42049532	42049694	42059625	42060038
5831	"ENSG00000075711.21_8"	"DLG1"	chr3	-	196803456	196803553	196807921	196807988	196796089	196796131	196812450	196812627
5833	"ENSG00000075711.21_8"	"DLG1"	chr3	-	196803456	196803556	196807921	196807988	196796089	196796131	196812450	196812627
5835	"ENSG00000075711.21_8"	"DLG1"	chr3	-	196817782	196817897	196831773	196831876	196812166	196812627	196842797	196842954
5836	"ENSG00000075711.21_8"	"DLG1"	chr3	-	196876613	196876667	196888510	196888609	196869588	196869639	196921295	196921460
5844	"ENSG00000166295.9_4"	"ANAPC16"	chr10	+	73983645	73983814	73990123	73990198	73979811	73980137	73992758	73995616
5845	"ENSG00000166169.17_8"	"POLL"	chr10	-	103342519	103342648	103347002	103347163	103340004	103340173	103347960	103347989
5846	"ENSG00000166169.17_8"	"POLL"	chr10	-	103343264	103343438	103344358	103344477	103342519	103342648	103344634	103344676
5847	"ENSG00000166169.17_8"	"POLL"	chr10	-	103343264	103343438	103345618	103345913	103342519	103342648	103347002	103347163
5848	"ENSG00000166169.17_8"	"POLL"	chr10	-	103344358	103344676	103345618	103345913	103342519	103342648	103347002	103347163
5849	"ENSG00000166169.17_8"	"POLL"	chr10	-	103344634	103344676	103345618	103345913	103342519	103342648	103347002	103347163
5850	"ENSG00000166169.17_8"	"POLL"	chr10	-	103345618	103345913	103347002	103347163	103342519	103342648	103347641	103347966
5851	"ENSG00000166169.17_8"	"POLL"	chr10	-	103345618	103345913	103347002	103347163	103345072	103345235	103347641	103347966
5854	"ENSG00000123562.17_8"	"MORF4L2"	chrX	-	102933426	102933528	102939608	102939657	102931424	102931979	102940098	102940188
5855	"ENSG00000123562.17_8"	"MORF4L2"	chrX	-	102933426	102933548	102939608	102939657	102931753	102931979	102940098	102940188
5856	"ENSG00000123562.17_8"	"MORF4L2"	chrX	-	102933426	102933579	102939608	102939657	102931422	102931979	102940098	102940188
5857	"ENSG00000080986.13_6"	"NDC80"	chr18	+	2608698	2608829	2610757	2610860	2606413	2606506	2616435	2616634
5860	"ENSG00000242372.8_7"	"EIF6"	chr20	-	33871978	33872064	33872183	33872295	33868456	33868632	33872528	33872575
5861	"ENSG00000136891.14_6"	"TEX10"	chr9	-	103092212	103092451	103102538	103102651	103091421	103091557	103108353	103108597
5862	"ENSG00000140943.17_6"	"MBTPS1"	chr16	-	84092906	84093033	84094286	84094418	84089609	84089740	84096909	84097050
5863	"ENSG00000140943.17_6"	"MBTPS1"	chr16	-	84120962	84121065	84124479	84124547	84115351	84115513	84125336	84125391
5865	"ENSG00000146263.11_5"	"MMS22L"	chr6	-	97720850	97720938	97726724	97726774	97717777	97717868	97730189	97730429
5866	"ENSG00000146263.11_5"	"MMS22L"	chr6	-	97726724	97726774	97729112	97729238	97720850	97720938	97730189	97730387
5867	"ENSG00000136238.18_5"	"RAC1"	chr7	+	6431554	6431672	6439756	6439819	6426842	6426914	6441498	6441658
5868	"ENSG00000136238.18_5"	"RAC1"	chr7	+	6439756	6439819	6441498	6441658	6431554	6431672	6441946	6442112
5875	"ENSG00000089022.14_5"	"MAPKAPK5"	chr12	+	112303053	112303127	112303959	112304035	112280031	112280573	112305375	112305473
5876	"ENSG00000089022.14_5"	"MAPKAPK5"	chr12	+	112303959	112304035	112305375	112305473	112303053	112303127	112306556	112306665
5877	"ENSG00000089022.14_5"	"MAPKAPK5"	chr12	+	112303959	112304035	112305375	112305473	112303053	112303127	112308074	112308111
5878	"ENSG00000089022.14_5"	"MAPKAPK5"	chr12	+	112305375	112305473	112308074	112308164	112303959	112304035	112308888	112308984
5879	"ENSG00000089022.14_5"	"MAPKAPK5"	chr12	+	112318250	112318331	112321384	112321572	112308888	112308984	112323719	112323840
5891	"ENSG00000166435.15_8"	"XRRA1"	chr11	-	74559159	74559507	74574025	74574066	74556117	74556316	74617283	74617501
5892	"ENSG00000166435.15_8"	"XRRA1"	chr11	-	74562132	74562248	74570202	74570328	74559159	74559507	74574025	74574066
5893	"ENSG00000166435.15_8"	"XRRA1"	chr11	-	74563033	74563127	74574025	74574066	74562132	74562248	74617283	74617501
5896	"ENSG00000166435.15_8"	"XRRA1"	chr11	-	74618189	74618318	74632258	74632392	74563033	74563127	74641344	74641417
5897	"ENSG00000121897.15_5"	"LIAS"	chr4	+	39462409	39462582	39465144	39465225	39460650	39460782	39466665	39466822
5898	"ENSG00000121897.15_5"	"LIAS"	chr4	+	39462409	39462582	39465144	39465225	39460706	39460782	39469137	39469266
5905	"ENSG00000197448.14_4"	"GSTK1"	chr7	+	142961178	142961260	142961640	142961769	142960521	142960678	142962084	142962185
5906	"ENSG00000165240.20_6"	"ATP7A"	chrX	+	77178495	77178539	77218119	77218311	77166235	77166332	77227117	77227258
5907	"ENSG00000256632.3_8"	"AC135586.2"	chr12	+	133277835	133277955	133281204	133281380	133266848	133266962	133291443	133291498
5910	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1725454	1725597	1729434	1730514	1725147	1725310	1732613	1732689
5916	"ENSG00000255042.3_9"	"AC109635.3"	chr11	-	50244119	50244171	50246831	50246949	50238998	50239318	50252670	50252805
5917	"ENSG00000255042.3_9"	"AC109635.3"	chr11	-	50246831	50246949	50252670	50252805	50238998	50239318	50254398	50254505
5918	"ENSG00000255042.3_9"	"AC109635.3"	chr11	-	50246831	50246949	50252670	50252805	50244119	50244171	50254398	50254505
5919	"ENSG00000182903.16_7"	"ZNF721"	chr4	-	438131	438221	466363	466490	432372	432421	467769	467931
5921	"ENSG00000148356.13_4"	"LRSAM1"	chr9	+	130255080	130255176	130257598	130257697	130253493	130253574	130258242	130258374
5922	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32874967	32875262	32879883	32880111	32871243	32871385	32881054	32881196
5923	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32875119	32875262	32879883	32880111	32871223	32871385	32881054	32881196
5925	"ENSG00000104093.13_6"	"DMXL2"	chr15	-	51756871	51757073	51757762	51757848	51755272	51755693	51758380	51758508
5927	"ENSG00000197965.12_6"	"MPZL1"	chr1	+	167734819	167734986	167741511	167741725	167691218	167691479	167742472	167742605
5928	"ENSG00000162688.17_5"	"AGL"	chr1	+	100318116	100318259	100327812	100327979	100316530	100316680	100329941	100330145
5929	"ENSG00000162688.17_5"	"AGL"	chr1	+	100327812	100327979	100329941	100330145	100316530	100316680	100335955	100336137
5936	"ENSG00000103343.13_5"	"ZNF174"	chr16	+	3451732	3452406	3454425	3454648	3451234	3451270	3458320	3458973
5941	"ENSG00000138074.15_10"	"SLC5A6"	chr2	-	27425680	27425748	27426100	27426213	27424533	27424715	27426646	27426735
5942	"ENSG00000168575.10_6"	"SLC20A2"	chr8	-	42294506	42295095	42296967	42297171	42287581	42287767	42302163	42302280
5943	"ENSG00000168575.10_6"	"SLC20A2"	chr8	-	42320522	42320608	42323294	42323435	42302163	42302280	42329619	42330172
5944	"ENSG00000126522.17_5"	"ASL"	chr7	+	65548063	65548161	65551571	65551649	65547866	65547923	65551730	65551808
5945	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551571	65551649	65551730	65551808	65548063	65548161	65552320	65552373
5947	"ENSG00000126522.17_5"	"ASL"	chr7	+	65554262	65554322	65554598	65554682	65554077	65554162	65556992	65557073
5949	"ENSG00000126067.12_5"	"PSMB2"	chr1	-	36070833	36070883	36074846	36075009	36065141	36068975	36096874	36096945
5950	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109098742	109098907	109099517	109099622	109098152	109098272	109100604	109100767
5951	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109102890	109103104	109104154	109104276	109102286	109102364	109106293	109106591
5952	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109102966	109103104	109104154	109104276	109102286	109102364	109106293	109106470
5954	"ENSG00000070756.16_8"	"PABPC1"	chr8	-	101724879	101725017	101725314	101725409	101724589	101724685	101727689	101727724
5955	"ENSG00000070756.16_8"	"PABPC1"	chr8	-	101725314	101725409	101727689	101727829	101724879	101725017	101730000	101730116
5959	"ENSG00000130175.9_7"	"PRKCSH"	chr19	+	11558507	11558604	11559036	11559106	11558253	11558433	11559354	11559444
5960	"ENSG00000130175.9_7"	"PRKCSH"	chr19	+	11558537	11558604	11559036	11559106	11558253	11558433	11559354	11559444
5962	"ENSG00000078304.19_7"	"PPP2R5C"	chr14	+	102229241	102229307	102252354	102252520	102228221	102228257	102323022	102323222
5964	"ENSG00000078304.19_7"	"PPP2R5C"	chr14	+	102252354	102252520	102323022	102323222	102229241	102229307	102348497	102348608
5968	"ENSG00000078304.19_7"	"PPP2R5C"	chr14	+	102356573	102356633	102359336	102359445	102349768	102349899	102360843	102360897
5969	"ENSG00000078304.19_7"	"PPP2R5C"	chr14	+	102368055	102368226	102372738	102372866	102360843	102360897	102375925	102376027
5970	"ENSG00000078304.19_7"	"PPP2R5C"	chr14	+	102375925	102376027	102378737	102378810	102372738	102372866	102391477	102393856
5972	"ENSG00000114126.17_7"	"TFDP2"	chr3	-	141712379	141712427	141713861	141713983	141697361	141697524	141719093	141719195
5973	"ENSG00000114126.17_7"	"TFDP2"	chr3	-	141712379	141712427	141713861	141713983	141697361	141697524	141724282	141724386
5974	"ENSG00000114126.17_7"	"TFDP2"	chr3	-	141713861	141713983	141719093	141719196	141712379	141712427	141724282	141724386
5977	"ENSG00000079819.19_8"	"EPB41L2"	chr6	-	131191467	131191521	131197813	131197915	131190798	131191266	131199243	131199390
5979	"ENSG00000079819.19_8"	"EPB41L2"	chr6	-	131229960	131230003	131247744	131247849	131225604	131225680	131276244	131276457
5981	"ENSG00000118965.15_5"	"WDR35"	chr2	-	20132043	20132208	20133161	20133272	20131029	20131170	20135231	20135364
5985	"ENSG00000184182.18_4"	"UBE2F"	chr2	+	238903385	238903451	238933982	238934053	238896604	238896634	238939196	238939236
5986	"ENSG00000184182.18_4"	"UBE2F"	chr2	+	238903385	238903451	238933982	238934053	238896604	238896634	238940862	238940895
