ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3700	"ENSG00000085276.19_9"	"MECOM"	chr3	-	168862784	168864076	168862784	168862846	168864013	168864076
3701	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020430	52021077	52020430	52020520	52020620	52021077
3702	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021077	52020620	52020677	52020968	52021077
3703	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021077	52020620	52020677	52021003	52021077
3704	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021003	52021212	52021003	52021077	52021162	52021212
3705	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52019867	52021469	52019867	52021212	52021324	52021469
3706	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021469	52020620	52020677	52021324	52021469
3707	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020430	52021640	52020430	52021469	52021571	52021640
3708	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52022619	52020620	52021077	52022539	52022619
3709	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021571	52022619	52021571	52021640	52022539	52022619
3710	"ENSG00000168883.20_6"	"USP39"	chr2	+	85875883	85876403	85875883	85875976	85876139	85876403
3711	"ENSG00000135372.9_5"	"NAT10"	chr11	+	34164991	34165075	34164991	34165046	34165047	34165075
3712	"ENSG00000132300.19_4"	"PTCD3"	chr2	+	86357770	86358229	86357770	86357860	86358200	86358229
3713	"ENSG00000132300.19_4"	"PTCD3"	chr2	+	86360300	86360559	86360300	86360379	86360468	86360559
3714	"ENSG00000197386.12_9"	"HTT"	chr4	+	3189377	3190820	3189377	3189613	3190677	3190820
3715	"ENSG00000163161.14_5"	"ERCC3"	chr2	-	128046912	128047400	128046912	128047077	128047264	128047400
3716	"ENSG00000163161.14_5"	"ERCC3"	chr2	-	128046912	128047400	128046912	128047095	128047264	128047400
3717	"ENSG00000120008.16_4"	"WDR11"	chr10	+	122648589	122649521	122648589	122648696	122649406	122649521
3718	"ENSG00000120008.16_4"	"WDR11"	chr10	+	122665387	122666367	122665387	122665533	122666287	122666367
3719	"ENSG00000239305.7_6"	"RNF103"	chr2	-	86849783	86850988	86849783	86849950	86850938	86850988
3720	"ENSG00000169714.17_6"	"CNBP"	chr3	-	128889921	128890381	128889921	128890120	128890288	128890381
3721	"ENSG00000169714.17_6"	"CNBP"	chr3	-	128889921	128890381	128889921	128890123	128890288	128890381
3722	"ENSG00000169714.17_6"	"CNBP"	chr3	-	128889921	128890381	128889921	128890126	128890288	128890381
3723	"ENSG00000135341.18_5"	"MAP3K7"	chr6	-	91260186	91261898	91260186	91260268	91261767	91261898
3724	"ENSG00000258785.6_6"	"LINC01580"	chr15	+	94442463	94442832	94442463	94442634	94442715	94442832
3725	"ENSG00000226516.7_4"	"FAM138B"	chr2	+	114335558	114336429	114335558	114335763	114335865	114336429
3726	"ENSG00000183914.14_4"	"DNAH2"	chr17	+	7673874	7674251	7673874	7673957	7674070	7674251
3727	"ENSG00000183914.14_4"	"DNAH2"	chr17	+	7689441	7690005	7689441	7689660	7689887	7690005
3728	"ENSG00000133142.17_6"	"TCEAL4"	chrX	+	102840786	102841219	102840786	102841035	102841146	102841219
3729	"ENSG00000057608.17_8"	"GDI2"	chr10	-	5808203	5808601	5808203	5808258	5808456	5808601
3730	"ENSG00000100934.15_6"	"SEC23A"	chr14	-	39572235	39572437	39572235	39572327	39572401	39572437
3731	"ENSG00000160055.19_4"	"TMEM234"	chr1	-	32680736	32681396	32680736	32680817	32681273	32681396
3732	"ENSG00000160055.19_4"	"TMEM234"	chr1	-	32681797	32682952	32681797	32682548	32682859	32682952
3733	"ENSG00000125089.17_7"	"SH3TC1"	chr4	+	8237159	8239397	8237159	8237282	8238004	8239397
3734	"ENSG00000125089.17_7"	"SH3TC1"	chr4	+	8237159	8239397	8237159	8237282	8239200	8239397
3735	"ENSG00000125089.17_7"	"SH3TC1"	chr4	+	8238004	8239397	8238004	8238155	8239200	8239397
3736	"ENSG00000179152.20_4"	"TCAIM"	chr3	+	44441846	44442826	44441846	44442079	44442694	44442826
3737	"ENSG00000154328.16_4"	"NEIL2"	chr8	+	11627218	11627844	11627218	11627300	11627682	11627844
3738	"ENSG00000178031.17_5"	"ADAMTSL1"	chr9	+	18906689	18910945	18906689	18906910	18908439	18910945
3739	"ENSG00000155816.20_5"	"FMN2"	chr1	+	240497408	240497529	240497408	240497418	240497420	240497529
3740	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49053251	49053519	49053251	49053305	49053405	49053519
3741	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49053236	49053773	49053236	49053305	49053590	49053773
3742	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49053405	49053773	49053405	49053493	49053590	49053773
3743	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49053405	49053773	49053405	49053519	49053590	49053773
3744	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49054660	49054946	49054660	49054789	49054866	49054946
3745	"ENSG00000141425.18_8"	"RPRD1A"	chr18	-	33569786	33573263	33569786	33570558	33573064	33573263
3746	"ENSG00000141425.18_8"	"RPRD1A"	chr18	-	33605561	33607038	33605561	33605641	33606862	33607038
3747	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2141781	2142189	2141781	2141907	2142047	2142189
3748	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2147728	2147985	2147728	2147778	2147868	2147985
3749	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2147728	2147985	2147728	2147781	2147868	2147985
3750	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2153266	2153896	2153266	2153391	2153516	2153896
3751	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2155322	2156025	2155322	2155475	2155865	2156025
3752	"ENSG00000008710.20_7"	"PKD1"	chr16	-	2155322	2156025	2155322	2155708	2155865	2156025
3753	"ENSG00000224870.7_8"	"MRPL20-AS1"	chr1	+	1334899	1335683	1334899	1335069	1335537	1335683
3754	"ENSG00000256463.8_6"	"SALL3"	chr18	+	76752073	76754905	76752073	76752252	76753056	76754905
3755	"ENSG00000256463.8_6"	"SALL3"	chr18	+	76752073	76755462	76752073	76754905	76755121	76755462
3756	"ENSG00000232596.3_6"	"LINC01646"	chr1	+	4653111	4654069	4653111	4653250	4653759	4654069
3757	"ENSG00000071859.15_4"	"FAM50A"	chrX	+	153678028	153678279	153678028	153678083	153678230	153678279
3758	"ENSG00000197168.13_6"	"NEK5"	chr13	-	52684475	52684713	52684475	52684546	52684629	52684713
3759	"ENSG00000196843.17_5"	"ARID5A"	chr2	+	97215489	97216022	97215489	97215542	97215924	97216022
3760	"ENSG00000101605.13_6"	"MYOM1"	chr18	-	3134647	3134822	3134647	3134654	3134655	3134822
3761	"ENSG00000101605.13_6"	"MYOM1"	chr18	-	3149142	3149199	3149142	3149170	3149171	3149199
3762	"ENSG00000277701.5_2"	"AC159540.2"	chr2	+	97950614	97951260	97950614	97950744	97951039	97951260
3763	"ENSG00000277701.5_2"	"AC159540.2"	chr2	+	97951039	97951260	97951039	97951119	97951201	97951260
3764	"ENSG00000137221.14_5"	"TJAP1"	chr6	+	43468481	43469425	43468481	43468510	43469263	43469425
3765	"ENSG00000137221.14_5"	"TJAP1"	chr6	+	43470325	43471246	43470325	43470355	43471138	43471246
3766	"ENSG00000137221.14_5"	"TJAP1"	chr6	+	43471360	43474291	43471360	43471444	43472498	43474291
3767	"ENSG00000137221.14_5"	"TJAP1"	chr6	+	43472498	43474291	43472498	43473398	43474186	43474291
3768	"ENSG00000272568.6_9"	"AC005162.2"	chr7	+	29040584	29040671	29040584	29040646	29040658	29040671
3769	"ENSG00000158104.11_5"	"HPD"	chr12	-	122295233	122295725	122295233	122295338	122295662	122295725
3770	"ENSG00000231304.2_7"	"SGO1-AS1"	chr3	+	20387151	20387558	20387151	20387274	20387516	20387558
3771	"ENSG00000154832.15_5"	"CXXC1"	chr18	-	47812118	47812627	47812118	47812298	47812391	47812627
3772	"ENSG00000096093.16_5"	"EFHC1"	chr6	+	52303101	52303389	52303101	52303173	52303252	52303389
3773	"ENSG00000096093.16_5"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318859	52319085
3774	"ENSG00000096093.16_5"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318892	52319085
3775	"ENSG00000005102.14_5"	"MEOX1"	chr17	-	41738433	41739290	41738433	41738761	41739238	41739290
3776	"ENSG00000287232.1_1"	"AC079848.2"	chr3	+	125965873	125966556	125965873	125965924	125966179	125966556
3777	"ENSG00000106348.18_9"	"IMPDH1"	chr7	-	128049342	128049538	128049342	128049406	128049494	128049538
3778	"ENSG00000196295.12_10"	"GARS1-DT"	chr7	-	30616179	30617707	30616179	30616326	30617264	30617707
3779	"ENSG00000149476.15_4"	"TKFC"	chr11	+	61101020	61102203	61101020	61101122	61102091	61102203
3780	"ENSG00000149476.15_4"	"TKFC"	chr11	+	61109932	61110130	61109932	61109967	61110045	61110130
3781	"ENSG00000244513.7_8"	"AC109587.1"	chr3	+	69063134	69063352	69063134	69063211	69063288	69063352
3782	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105122323	105123864	105122323	105122396	105123689	105123864
3783	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105122323	105123864	105122323	105122402	105123689	105123864
3784	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105122323	105123864	105122323	105122424	105123689	105123864
3785	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105122323	105123864	105122323	105122644	105123689	105123864
3786	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105122323	105123864	105122323	105122761	105123689	105123864
3787	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105123048	105123864	105123048	105123158	105123689	105123864
3788	"ENSG00000235597.2_7"	"LINC01102"	chr2	+	105134516	105134859	105134516	105134554	105134778	105134859
3789	"ENSG00000170421.12_8"	"KRT8"	chr12	-	53294371	53295003	53294371	53294467	53294942	53295003
3790	"ENSG00000170421.12_8"	"KRT8"	chr12	-	53294371	53295856	53294371	53295003	53295647	53295856
3791	"ENSG00000121073.15_7"	"SLC35B1"	chr17	-	47782485	47783671	47782485	47782643	47783227	47783671
3792	"ENSG00000121073.15_7"	"SLC35B1"	chr17	-	47783227	47783671	47783227	47783258	47783565	47783671
3793	"ENSG00000225963.8_9"	"AC009950.1"	chr2	+	231036814	231037231	231036814	231036909	231037140	231037231
3794	"ENSG00000159658.13_6"	"EFCAB14"	chr1	-	47150162	47152542	47150162	47150274	47152455	47152542
3795	"ENSG00000159658.13_6"	"EFCAB14"	chr1	-	47152455	47155363	47152455	47152542	47155258	47155363
3796	"ENSG00000151694.14_8"	"ADAM17"	chr2	-	9661331	9663467	9661331	9661445	9663377	9663467
3797	"ENSG00000151694.14_8"	"ADAM17"	chr2	-	9661331	9663467	9661331	9661450	9663377	9663467
3798	"ENSG00000151694.14_8"	"ADAM17"	chr2	-	9661331	9663467	9661331	9662567	9663377	9663467
3799	"ENSG00000241544.2_6"	"LINC02029"	chr3	+	156805647	156806325	156805647	156805800	156806075	156806325
3800	"ENSG00000158525.15_5"	"CPA5"	chr7	+	130007212	130007831	130007212	130007412	130007746	130007831
3801	"ENSG00000114861.22_8"	"FOXP1"	chr3	-	71021161	71021827	71021161	71021331	71021705	71021827
3802	"ENSG00000111077.18_3"	"TNS2"	chr12	+	53452099	53452421	53452099	53452229	53452355	53452421
3803	"ENSG00000111077.18_3"	"TNS2"	chr12	+	53452830	53454042	53452830	53453755	53453950	53454042
3804	"ENSG00000111077.18_3"	"TNS2"	chr12	+	53454458	53455048	53454458	53454543	53454632	53455048
3805	"ENSG00000111077.18_3"	"TNS2"	chr12	+	53456403	53457041	53456403	53456475	53456872	53457041
3806	"ENSG00000111077.18_3"	"TNS2"	chr12	+	53456403	53457041	53456403	53456481	53456872	53457041
3807	"ENSG00000120913.23_6"	"PDLIM2"	chr8	+	22442529	22442675	22442529	22442601	22442602	22442675
3808	"ENSG00000204209.13_8"	"DAXX"	chr6	-	33286773	33286996	33286773	33286826	33286978	33286996
3809	"ENSG00000131018.24_5"	"SYNE1"	chr6	-	152454410	152456367	152454410	152454623	152456160	152456367
3810	"ENSG00000131018.24_5"	"SYNE1"	chr6	-	152454410	152456367	152454410	152454623	152456238	152456367
3811	"ENSG00000131018.24_5"	"SYNE1"	chr6	-	152650864	152653025	152650864	152652128	152652482	152653025
3812	"ENSG00000131018.24_5"	"SYNE1"	chr6	-	152777020	152777179	152777020	152777051	152777053	152777179
3813	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150773712	150774114	150773712	150773919	150773999	150774114
3814	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150773999	150774323	150773999	150774114	150774187	150774323
3815	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150774187	150774488	150774187	150774323	150774396	150774488
3816	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774707	150774867
3817	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150773999	150775179	150773999	150774867	150774965	150775179
3818	"ENSG00000163704.12_5"	"PRRT3"	chr3	-	9987225	9989685	9987225	9987395	9987768	9989685
3819	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599059	235599923	235599059	235599155	235599700	235599923
3820	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599059	235599923	235599059	235599155	235599858	235599923
3821	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235599700	235599923	235599700	235599765	235599858	235599923
3822	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235611663	235612266	235611663	235611755	235611984	235612266
3823	"ENSG00000184115.17_8"	"AC112229.1"	chr2	-	111181237	111181719	111181237	111181450	111181629	111181719
3824	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36234055	36234246	36234055	36234106	36234196	36234246
3825	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36234055	36234246	36234055	36234109	36234196	36234246
3826	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36233429	36234805	36233429	36233704	36234709	36234805
3827	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36234970	36235322	36234970	36235046	36235223	36235322
3828	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36235223	36235639	36235223	36235322	36235526	36235639
3829	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36235223	36236088	36235223	36235322	36236025	36236088
3830	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36235223	36236088	36235223	36235639	36236025	36236088
3831	"ENSG00000172965.17_9"	"MIR4435-2HG"	chr2	-	112123137	112125152	112123137	112123239	112125063	112125152
3832	"ENSG00000172965.17_9"	"MIR4435-2HG"	chr2	-	112123137	112125152	112123137	112123576	112125091	112125152
3833	"ENSG00000205301.12_10"	"MGAT4D"	chr4	-	141377742	141380780	141377742	141377873	141380665	141380780
3834	"ENSG00000153094.24_6"	"BCL2L11"	chr2	+	111881309	111881716	111881309	111881446	111881626	111881716
3835	"ENSG00000186827.11_5"	"TNFRSF4"	chr1	-	1146719	1147212	1146719	1147005	1147083	1147212
3836	"ENSG00000186827.11_5"	"TNFRSF4"	chr1	-	1148371	1149165	1148371	1148473	1149042	1149165
3837	"ENSG00000177455.15_8"	"CD19"	chr16	+	28943666	28944435	28943666	28943933	28944231	28944435
3838	"ENSG00000177455.15_8"	"CD19"	chr16	+	28948775	28949001	28948775	28948844	28948944	28949001
3839	"ENSG00000125611.15_4"	"CHCHD5"	chr2	+	113343550	113343942	113343550	113343691	113343776	113343942
3840	"ENSG00000206560.11_5"	"ANKRD28"	chr3	-	15727508	15727816	15727508	15727626	15727728	15727816
3841	"ENSG00000115556.14_6"	"PLCD4"	chr2	+	219492751	219494386	219492751	219492953	219494241	219494386
3842	"ENSG00000115556.14_6"	"PLCD4"	chr2	+	219498327	219498944	219498327	219498484	219498827	219498944
3843	"ENSG00000115556.14_6"	"PLCD4"	chr2	+	219501193	219501896	219501193	219501301	219501582	219501896
3844	"ENSG00000169607.13_5"	"CKAP2L"	chr2	-	113513553	113514791	113513553	113513711	113514469	113514791
3845	"ENSG00000196834.12_6"	"POTEI"	chr2	-	131223224	131223345	131223224	131223237	131223239	131223345
3846	"ENSG00000181038.13_6"	"METTL23"	chr17	+	74729059	74729459	74729059	74729297	74729374	74729459
3847	"ENSG00000146556.14_3"	"WASH2P"	chr2	+	114353269	114353780	114353269	114353406	114353644	114353780
3848	"ENSG00000234548.7_7"	"LINC02020"	chr3	+	186158770	186159870	186158770	186158910	186159633	186159870
3849	"ENSG00000234548.7_7"	"LINC02020"	chr3	+	186158770	186159870	186158770	186158968	186159633	186159870
3850	"ENSG00000145632.15_5"	"PLK2"	chr5	-	57753910	57754355	57753910	57753998	57754225	57754355
3851	"ENSG00000055163.20_7"	"CYFIP2"	chr5	+	156721791	156721868	156721791	156721863	156721863	156721868
3852	"ENSG00000167757.14_7"	"KLK11"	chr19	-	51526347	51527566	51526347	51526484	51527300	51527566
3853	"ENSG00000119509.13_6"	"INVS"	chr9	+	103054607	103055325	103054607	103054718	103055228	103055325
3854	"ENSG00000211452.11_6"	"DIO1"	chr1	+	54359883	54360220	54359883	54359959	54360083	54360220
3855	"ENSG00000211452.11_6"	"DIO1"	chr1	+	54359861	54360220	54359861	54360028	54360111	54360220
3856	"ENSG00000196689.12_7"	"TRPV1"	chr17	-	3494257	3494647	3494257	3494410	3494480	3494647
3857	"ENSG00000184205.14_5"	"TSPYL2"	chrX	+	53113713	53114048	53113713	53113804	53113936	53114048
3858	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9075228	9075384	9075228	9075252	9075328	9075384
3859	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085427	9085802	9085946
3860	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085659	9085850	9085946
3861	"ENSG00000111752.11_5"	"PHC1"	chr12	+	9085158	9085946	9085158	9085409	9085902	9085946
3862	"ENSG00000204618.8_5"	"RNF39"	chr6	-	30038042	30039468	30038042	30038977	30039175	30039468
3863	"ENSG00000115718.18_6"	"PROC"	chr2	+	128180609	128180984	128180609	128180747	128180849	128180984
3864	"ENSG00000115718.18_6"	"PROC"	chr2	+	128180609	128180984	128180609	128180747	128180906	128180984
3865	"ENSG00000169994.18_4"	"MYO7B"	chr2	+	128391750	128392258	128391750	128391864	128392170	128392258
3866	"ENSG00000115234.11_4"	"SNX17"	chr2	+	27596951	27597300	27596951	27597042	27597212	27597300
3867	"ENSG00000115234.11_4"	"SNX17"	chr2	+	27597555	27598020	27597555	27597625	27597927	27598020
3868	"ENSG00000118492.17_7"	"ADGB"	chr6	+	147045321	147047333	147045321	147045463	147047218	147047333
3869	"ENSG00000118515.11_6"	"SGK1"	chr6	-	134491963	134492316	134491963	134492053	134492160	134492316
3870	"ENSG00000118515.11_6"	"SGK1"	chr6	-	134494411	134494704	134494411	134494495	134494599	134494704
3871	"ENSG00000118515.11_6"	"SGK1"	chr6	-	134495648	134495999	134495648	134495724	134495869	134495999
3872	"ENSG00000243701.7_7"	"DUBR"	chr3	+	106964854	106965935	106964854	106964899	106965841	106965935
3873	"ENSG00000243701.7_7"	"DUBR"	chr3	+	106964854	106965935	106964854	106964899	106965910	106965935
3874	"ENSG00000243701.7_7"	"DUBR"	chr3	+	106964854	106965935	106964854	106964984	106965910	106965935
3875	"ENSG00000243701.7_7"	"DUBR"	chr3	+	106964854	106967678	106964854	106964899	106967424	106967678
3876	"ENSG00000243701.7_7"	"DUBR"	chr3	+	106964854	106967678	106964854	106964984	106967424	106967678
3877	"ENSG00000144285.21_10"	"SCN1A"	chr2	-	166845669	166850926	166845669	166848932	166850655	166850926
3878	"ENSG00000144285.21_10"	"SCN1A"	chr2	-	166915079	166917377	166915079	166915198	166917149	166917377
3879	"ENSG00000285533.2_3"	"RELA-DT"	chr11	+	65430897	65433014	65430897	65431154	65432891	65433014
3880	"ENSG00000163568.15_6"	"AIM2"	chr1	-	159035699	159036119	159035699	159035784	159036001	159036119
3881	"ENSG00000103365.15_8"	"GGA2"	chr16	-	23504680	23505699	23504680	23504779	23505619	23505699
3882	"ENSG00000103365.15_8"	"GGA2"	chr16	-	23504680	23505699	23504680	23504779	23505623	23505699
3883	"ENSG00000103365.15_8"	"GGA2"	chr16	-	23504680	23505699	23504680	23504908	23505623	23505699
3884	"ENSG00000104529.17_10"	"EEF1D"	chr8	-	144663223	144663498	144663223	144663324	144663398	144663498
3885	"ENSG00000104529.17_10"	"EEF1D"	chr8	-	144663223	144663498	144663223	144663324	144663455	144663498
3886	"ENSG00000164855.16_5"	"TMEM184A"	chr7	-	1588154	1589581	1588154	1588324	1589489	1589581
3887	"ENSG00000135655.16_6"	"USP15"	chr12	+	62777620	62778083	62777620	62777779	62777858	62778083
3888	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134146910	134147535	134146910	134147048	134147385	134147535
3889	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134152119	134153404	134152119	134152293	134153185	134153404
3890	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134152119	134153404	134152119	134152296	134153185	134153404
3891	"ENSG00000144504.15_7"	"ANKMY1"	chr2	-	241463301	241463798	241463301	241463426	241463720	241463798
3892	"ENSG00000187730.9_4"	"GABRD"	chr1	+	1959015	1959731	1959015	1959098	1959509	1959731
3893	"ENSG00000187730.9_4"	"GABRD"	chr1	+	1959015	1959731	1959015	1959098	1959593	1959731
3894	"ENSG00000163046.15_5"	"ANKRD30BL"	chr2	-	132912234	132914719	132912234	132912341	132914545	132914719
3895	"ENSG00000187821.8_2"	"HELT"	chr4	+	185940540	185940997	185940540	185940645	185940777	185940997
3896	"ENSG00000187821.8_2"	"HELT"	chr4	+	185940540	185940997	185940540	185940645	185940900	185940997
3897	"ENSG00000144224.17_4"	"UBXN4"	chr2	+	136511108	136511847	136511108	136511137	136511728	136511847
3898	"ENSG00000100564.9_7"	"PIGH"	chr14	-	68060459	68060669	68060459	68060530	68060626	68060669
3899	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76255836	76255959
3900	"ENSG00000100938.17_7"	"GMPR2"	chr14	+	24707451	24708445	24707451	24707611	24707794	24708445
3901	"ENSG00000100938.17_7"	"GMPR2"	chr14	+	24707794	24708448	24707794	24707954	24708111	24708448
3902	"ENSG00000119777.20_6"	"TMEM214"	chr2	+	27263578	27264562	27263578	27263822	27264111	27264562
3903	"ENSG00000165271.17_6"	"NOL6"	chr9	-	33469204	33470189	33469204	33469339	33470009	33470189
3904	"ENSG00000161981.11_5"	"SNRNP25"	chr16	+	105776	106613	105776	105882	106538	106613
3905	"ENSG00000237510.7_4"	"GPAT2P1"	chr2	+	96462236	96462908	96462236	96462336	96462774	96462908
3906	"ENSG00000204264.12_7"	"PSMB8"	chr6	-	32810448	32810866	32810448	32810488	32810718	32810866
3907	"ENSG00000204264.12_7"	"PSMB8"	chr6	-	32810448	32810866	32810448	32810560	32810718	32810866
3908	"ENSG00000197081.14_8"	"IGF2R"	chr6	+	160509064	160510285	160509064	160509179	160510138	160510285
3909	"ENSG00000248370.2_8"	"LINC02434"	chr4	+	189081369	189082307	189081369	189081486	189081654	189082307
3910	"ENSG00000248370.2_8"	"LINC02434"	chr4	+	189081369	189082293	189081369	189081486	189081670	189082293
3911	"ENSG00000248370.2_8"	"LINC02434"	chr4	+	189081369	189082293	189081369	189081486	189081674	189082293
3912	"ENSG00000181789.14_4"	"COPG1"	chr3	+	128971465	128971798	128971465	128971537	128971718	128971798
3913	"ENSG00000168890.14_7"	"TMEM150A"	chr2	-	85828143	85828605	85828143	85828230	85828428	85828605
3914	"ENSG00000168890.14_7"	"TMEM150A"	chr2	-	85828143	85828605	85828143	85828230	85828557	85828605
3915	"ENSG00000217128.12_5"	"FNIP1"	chr5	-	131007197	131008617	131007197	131008354	131008378	131008617
3916	"ENSG00000110811.20_5"	"P3H3"	chr12	+	6942755	6943213	6942755	6942808	6943088	6943213
3917	"ENSG00000145908.12_4"	"ZNF300"	chr5	-	150273960	150277746	150273960	150276531	150277619	150277746
3918	"ENSG00000164889.14_7"	"SLC4A2"	chr7	+	150771125	150771928	150771125	150771380	150771761	150771928
3919	"ENSG00000214145.7_7"	"LINC00887"	chr3	-	194018987	194021254	194018987	194019380	194021147	194021254
3920	"ENSG00000249715.12_6"	"FER1L5"	chr2	+	97360096	97361398	97360096	97360201	97361245	97361398
3921	"ENSG00000249715.12_6"	"FER1L5"	chr2	+	97360096	97361398	97360096	97360368	97361245	97361398
3922	"ENSG00000249715.12_6"	"FER1L5"	chr2	+	97360096	97361398	97360096	97360369	97361245	97361398
3923	"ENSG00000153234.14_7"	"NR4A2"	chr2	-	157182661	157182840	157182661	157182719	157182823	157182840
3924	"ENSG00000115525.18_8"	"ST3GAL5"	chr2	-	86074983	86075327	86074983	86075107	86075238	86075327
3925	"ENSG00000118307.19_9"	"CASC1"	chr12	-	25311405	25311671	25311405	25311497	25311623	25311671
3926	"ENSG00000159348.13_7"	"CYB5R1"	chr1	-	202935014	202935728	202935014	202935121	202935655	202935728
3927	"ENSG00000159348.13_7"	"CYB5R1"	chr1	-	202935014	202935728	202935014	202935237	202935655	202935728
3928	"ENSG00000171530.14_6"	"TBCA"	chr5	-	76987065	76989177	76987065	76987323	76989090	76989177
3929	"ENSG00000249898.8_8"	"MCPH1-AS1"	chr8	-	6477655	6479156	6477655	6477702	6478512	6479156
3930	"ENSG00000249898.8_8"	"MCPH1-AS1"	chr8	-	6477655	6479156	6477655	6477745	6478512	6479156
3931	"ENSG00000249898.8_8"	"MCPH1-AS1"	chr8	-	6477655	6479156	6477655	6477745	6478865	6479156
3932	"ENSG00000249898.8_8"	"MCPH1-AS1"	chr8	-	6477655	6479156	6477655	6477745	6478943	6479156
3933	"ENSG00000141030.13_6"	"COPS3"	chr17	-	17174071	17174322	17174071	17174121	17174209	17174322
3934	"ENSG00000172932.16_6"	"ANKRD13D"	chr11	+	67057548	67057917	67057548	67057684	67057792	67057917
3935	"ENSG00000172932.16_6"	"ANKRD13D"	chr11	+	67058946	67059217	67058946	67058992	67059073	67059217
3936	"ENSG00000172932.16_6"	"ANKRD13D"	chr11	+	67066528	67067082	67066528	67066595	67067000	67067082
3937	"ENSG00000074660.16_7"	"SCARF1"	chr17	-	1543205	1543960	1543205	1543264	1543741	1543960
3938	"ENSG00000074660.16_7"	"SCARF1"	chr17	-	1543205	1543960	1543205	1543334	1543741	1543960
3939	"ENSG00000166452.12_7"	"AKIP1"	chr11	+	8932735	8933218	8932735	8932770	8932990	8933218
3940	"ENSG00000166800.10_4"	"LDHAL6A"	chr11	+	18497930	18498048	18497930	18498034	18498035	18498048
3941	"ENSG00000115271.11_7"	"GCA"	chr2	+	163215553	163216062	163215553	163215667	163216003	163216062
3942	"ENSG00000232656.8_9"	"IDI2-AS1"	chr10	+	1081753	1082833	1081753	1081916	1082728	1082833
3943	"ENSG00000115414.20_8"	"FN1"	chr2	-	216236631	216237023	216236631	216236738	216236831	216237023
3944	"ENSG00000115414.20_8"	"FN1"	chr2	-	216243852	216247048	216243852	216244040	216246934	216247048
3945	"ENSG00000115414.20_8"	"FN1"	chr2	-	216248742	216249699	216248742	216248907	216249582	216249699
3946	"ENSG00000175166.17_5"	"PSMD2"	chr3	+	184021107	184021537	184021107	184021254	184021430	184021537
3947	"ENSG00000175221.15_10"	"MED16"	chr19	-	867962	868499	867962	868251	868410	868499
