ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3702	"ENSG00000133816.15_8"	"MICAL2"	chr11	+	12159936	12160011	12159936	12160007	12174770	12174863
3705	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42661507	42663008	42661507	42661535	42672662	42672808
3706	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42668691	42672067	42668691	42668719	42672662	42672808
3708	"ENSG00000125484.12_4"	"GTF3C4"	chr9	+	135553363	135555190	135553363	135553426	135558949	135559080
3716	"ENSG00000240401.9_10"	"AC012358.4"	chr2	+	55556557	55556849	55556557	55556655	55559274	55559397
3725	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55871771	55872567	55872483	55872567	55870453	55870560
3726	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55907846	55908053	55907989	55908053	55906816	55906930
3729	"ENSG00000149499.11_5"	"EML3"	chr11	-	62370230	62370719	62370620	62370719	62369691	62370150
3741	"ENSG00000132341.12_4"	"RAN"	chr12	+	131356614	131357174	131356614	131356671	131357547	131357673
3742	"ENSG00000132341.12_4"	"RAN"	chr12	+	131357128	131357465	131357128	131357174	131357547	131357673
3759	"ENSG00000082213.18_6"	"C5orf22"	chr5	+	31534378	31534524	31534378	31534432	31535065	31535158
3767	"ENSG00000115756.13_5"	"HPCAL1"	chr2	+	10563108	10566107	10563108	10563214	10566345	10566621
3775	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9868680	9868832	9868680	9868756	9870183	9870259
3776	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9868680	9868924	9868680	9868756	9870183	9870259
3777	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9868680	9868924	9868680	9868832	9870183	9870259
3791	"ENSG00000158417.11_5"	"EIF5B"	chr2	+	99985854	99985948	99985854	99985944	99988118	99988193
3795	"ENSG00000004766.17_5"	"VPS50"	chr7	+	92869178	92869263	92869178	92869247	92883172	92883244
3803	"ENSG00000166012.17_6"	"TAF1D"	chr11	-	93464311	93464382	93464315	93464382	93463847	93463878
3805	"ENSG00000166012.17_6"	"TAF1D"	chr11	-	93469859	93470405	93470229	93470405	93469306	93469470
3807	"ENSG00000144034.16_5"	"TPRKB"	chr2	-	73961555	73961718	73961654	73961718	73959710	73959827
3808	"ENSG00000112651.12_5"	"MRPL2"	chr6	-	43023634	43023934	43023818	43023934	43023282	43023356
3813	"ENSG00000239779.7_8"	"WBP1"	chr2	+	74685576	74685798	74685576	74685664	74686604	74686689
3814	"ENSG00000239779.7_8"	"WBP1"	chr2	+	74685958	74686244	74685958	74686046	74686769	74686872
3837	"ENSG00000156345.17_4"	"CDK20"	chr9	-	90585482	90585812	90585690	90585812	90584108	90584264
3840	"ENSG00000089157.16_7"	"RPLP0"	chr12	-	120636656	120636803	120636697	120636803	120635124	120635265
3845	"ENSG00000213918.10_6"	"DNASE1"	chr16	+	3707720	3707868	3707720	3707817	3712646	3712805
3853	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020430	52021640	52020430	52021077	52022539	52022619
3854	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021571	52022619	52021571	52021640	52022781	52022842
3855	"ENSG00000152056.17_7"	"AP1S3"	chr2	-	224642405	224642586	224642407	224642586	224640617	224640726
3899	"ENSG00000154328.16_4"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
3902	"ENSG00000178149.17_7"	"DALRD3"	chr3	-	49053405	49053773	49053590	49053773	49053236	49053305
3917	"ENSG00000071859.15_4"	"FAM50A"	chrX	+	153678028	153678279	153678028	153678083	153678376	153678447
3934	"ENSG00000196295.12_10"	"GARS1-DT"	chr7	-	30603338	30603614	30603346	30603614	30600879	30602997
3955	"ENSG00000124275.15_7"	"MTRR"	chr5	+	7869260	7869328	7869260	7869302	7875370	7875488
3960	"ENSG00000090686.16_5"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
3973	"ENSG00000164896.20_6"	"FASTK"	chr7	-	150773999	150774323	150774187	150774323	150773712	150773919
3976	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235577747	235577933	235577747	235577784	235582731	235582876
3978	"ENSG00000284770.2_6"	"TBCE"	chr1	+	235577747	235577933	235577747	235577784	235590454	235590554
3996	"ENSG00000169607.13_5"	"CKAP2L"	chr2	-	113513553	113514791	113514469	113514791	113509843	113510051
4014	"ENSG00000084090.13_7"	"STARD7"	chr2	-	96858979	96859090	96859039	96859090	96858815	96858898
4035	"ENSG00000115234.11_4"	"SNX17"	chr2	+	27594135	27594335	27594135	27594210	27595489	27595996
4055	"ENSG00000104529.17_10"	"EEF1D"	chr8	-	144676044	144676241	144676062	144676241	144668898	144669022
4063	"ENSG00000135838.13_3"	"NPL"	chr1	+	182775279	182775666	182775279	182775367	182778977	182779105
4073	"ENSG00000237819.5_6"	"CDK6-AS1"	chr7	+	92484222	92484313	92484222	92484267	92484997	92485141
4074	"ENSG00000100564.9_7"	"PIGH"	chr14	-	68060459	68060669	68060626	68060669	68059351	68059432
4077	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76253181	76256202	76253181	76253289	76256969	76257022
4078	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76254843	76256202	76254843	76255041	76256969	76257022
4079	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76256969	76257022
4087	"ENSG00000100938.17_7"	"GMPR2"	chr14	+	24707794	24708009	24707794	24707954	24708163	24708446
4090	"ENSG00000144535.19_8"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233001181	233001429
4091	"ENSG00000144535.19_8"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233028168	233028342
4096	"ENSG00000225190.11_6"	"PLEKHM1"	chr17	-	43555265	43555513	43555466	43555513	43553253	43553439
4120	"ENSG00000197713.15_5"	"RPE"	chr2	+	210868161	210868192	210868161	210868181	210874380	210874460
4126	"ENSG00000141030.13_6"	"COPS3"	chr17	-	17174071	17174322	17174209	17174322	17171198	17171359
4129	"ENSG00000172932.16_6"	"ANKRD13D"	chr11	+	67057548	67057917	67057548	67057684	67058946	67058992
4132	"ENSG00000166452.12_7"	"AKIP1"	chr11	+	8932735	8933218	8932735	8932770	8936372	8936477
4135	"ENSG00000141127.15_7"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18769114	18769265
4178	"ENSG00000113163.17_7"	"CERT1"	chr5	-	74696029	74698883	74698796	74698883	74685416	74685512
4188	"ENSG00000213963.6_10"	"AC019080.1"	chr2	-	178187966	178188124	178188031	178188124	178175960	178176056
4189	"ENSG00000213963.6_10"	"AC019080.1"	chr2	-	178187812	178188124	178188031	178188124	178186334	178186965
4191	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179312182	179312313	179312231	179312313	179310221	179310262
4194	"ENSG00000166169.17_8"	"POLL"	chr10	-	103344358	103344676	103344634	103344676	103342519	103342648
4201	"ENSG00000064933.18_5"	"PMS1"	chr2	+	190728468	190728954	190728468	190728700	190738221	190738382
4205	"ENSG00000115392.12_6"	"FANCL"	chr2	-	58425713	58425797	58425728	58425797	58421363	58421408
4207	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31769828	31770060	31769828	31769922	31791955	31792013
4215	"ENSG00000221968.9_8"	"FADS3"	chr11	-	61643830	61645687	61645626	61645687	61643582	61643662
4226	"ENSG00000185798.8_6"	"WDR53"	chr3	-	196293760	196294178	196294061	196294178	196281064	196281678
4231	"ENSG00000272462.3_7"	"U91328.1"	chr6	+	25998130	25998518	25998130	25998513	25999114	26000332
4245	"ENSG00000189223.15_6"	"PAX8-AS1"	chr2	+	113994089	113994199	113994089	113994190	113995666	113996108
4259	"ENSG00000244754.9_6"	"N4BP2L2"	chr13	-	33109905	33111164	33111142	33111164	33096318	33096407
4260	"ENSG00000244754.9_6"	"N4BP2L2"	chr13	-	33111069	33111164	33111142	33111164	33096318	33096407
4287	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70235514	70235968	70235514	70235613	70237183	70237257
4304	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800018	26800575	26800626
4306	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800626	26799973	26800223	26801062	26801158
4334	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923736	20924260	20923736	20923862	20924826	20925019
4345	"ENSG00000143436.11_7"	"MRPL9"	chr1	-	151734580	151734631	151734588	151734631	151733926	151734028
4356	"ENSG00000142330.20_5"	"CAPN10"	chr2	+	241535350	241535938	241535350	241535569	241537304	241537504
4365	"ENSG00000168385.18_7"	"SEPTIN2"	chr2	+	242255836	242255970	242255836	242255955	242263630	242263656
4373	"ENSG00000111445.14_4"	"RFC5"	chr12	+	118455494	118455657	118455494	118455620	118456876	118456941
4375	"ENSG00000111445.14_4"	"RFC5"	chr12	+	118455494	118455858	118455494	118455657	118456876	118456941
4394	"ENSG00000055609.18_7"	"KMT2C"	chr7	-	151855941	151856157	151855947	151856157	151853289	151853431
4398	"ENSG00000044090.10_4"	"CUL7"	chr6	-	43012964	43013420	43013324	43013420	43012489	43012623
4399	"ENSG00000044090.10_4"	"CUL7"	chr6	-	43014248	43014845	43014617	43014845	43013973	43014145
4402	"ENSG00000144559.10_6"	"TAMM41"	chr3	-	11858553	11858811	11858665	11858811	11852249	11852371
4405	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161140198	161140371	161140198	161140309	161140469	161140559
4406	"ENSG00000237940.3_7"	"LINC01238"	chr2	+	242913525	242913644	242913525	242913613	242913835	242913926
4412	"ENSG00000239523.6_8"	"MYLK-AS1"	chr3	+	123304493	123304648	123304493	123304641	123330081	123330202
4467	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540257	38540327
4468	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38540416	38540480
4470	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540416	38540480
4471	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38542845	38542985
4473	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38542845	38542985
4500	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386816	50387259	50387095	50387259	50386304	50386441
4501	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50387343	50387453	50387361	50387453	50386816	50386921
4504	"ENSG00000187091.13_5"	"PLCD1"	chr3	-	38049948	38050649	38050532	38050649	38049725	38049858
4505	"ENSG00000187091.13_5"	"PLCD1"	chr3	-	38051394	38051766	38051621	38051766	38051143	38051302
4513	"ENSG00000164088.18_6"	"PPM1M"	chr3	+	52282168	52282469	52282168	52282253	52282652	52282716
4514	"ENSG00000010327.10_4"	"STAB1"	chr3	+	52555611	52555967	52555611	52555716	52556052	52556246
4521	"ENSG00000114686.9_6"	"MRPL3"	chr3	-	131221573	131221827	131221692	131221827	131220687	131220768
4531	"ENSG00000032742.17_6"	"IFT88"	chr13	+	21141808	21142136	21141808	21141924	21148518	21148614
4543	"ENSG00000067167.8_5"	"TRAM1"	chr8	-	71510125	71510246	71510129	71510246	71508497	71508556
4552	"ENSG00000204256.13_8"	"BRD2"	chr6	+	32944338	32945347	32944338	32944713	32945533	32945782
4562	"ENSG00000006530.18_8"	"AGK"	chr7	+	141315270	141315369	141315270	141315365	141321531	141321601
4569	"ENSG00000162191.13_7"	"UBXN1"	chr11	-	62446161	62446530	62446336	62446530	62445966	62446073
4574	"ENSG00000164211.13_5"	"STARD4"	chr5	-	110848082	110848233	110848088	110848233	110842027	110842077
4582	"ENSG00000114021.12_4"	"NIT2"	chr3	+	100064428	100065099	100064428	100064522	100067646	100067725
4614	"ENSG00000180353.11_5"	"HCLS1"	chr3	-	121376048	121376199	121376125	121376199	121366165	121366295
4615	"ENSG00000180353.11_5"	"HCLS1"	chr3	-	121376048	121376199	121376125	121376199	121374905	121375113
4624	"ENSG00000168876.9_7"	"ANKRD49"	chr11	+	94229769	94230284	94229769	94230117	94231067	94231130
4629	"ENSG00000227543.5_6"	"SPAG5-AS1"	chr17	+	26926715	26926873	26926715	26926857	26933313	26933928
4631	"ENSG00000163913.12_8"	"IFT122"	chr3	+	129170756	129170841	129170756	129170815	129177441	129177520
4635	"ENSG00000269609.6_8"	"RPARP-AS1"	chr10	+	104209943	104210117	104209943	104210087	104211846	104211944
4638	"ENSG00000106462.11_6"	"EZH2"	chr7	-	148513775	148515209	148514968	148515209	148512597	148512638
4640	"ENSG00000106462.11_6"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148526819	148526940
4642	"ENSG00000106462.11_6"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148533913	148534092
4647	"ENSG00000164039.15_6"	"BDH2"	chr4	-	104006505	104007697	104007636	104007697	104004027	104004086
4659	"ENSG00000120458.12_5"	"MSANTD2"	chr11	-	124648899	124649035	124648945	124649035	124644614	124644870
4662	"ENSG00000089737.17_6"	"DDX24"	chr14	-	94521341	94524243	94524167	94524243	94519343	94519473
4666	"ENSG00000175054.16_7"	"ATR"	chr3	-	142183938	142186910	142186775	142186910	142180781	142180932
4675	"ENSG00000165801.10_5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4679	"ENSG00000117650.13_5"	"NEK2"	chr1	-	211844510	211844626	211844543	211844626	211843622	211843735
4684	"ENSG00000101782.15_5"	"RIOK3"	chr18	+	21056969	21057232	21056969	21057050	21059280	21059388
4727	"ENSG00000162004.17_7"	"CCDC78"	chr16	-	774910	775145	775077	775145	774321	774806
4731	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70182453	70182647
4732	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70190192	70190297
4733	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70190192	70190417
4744	"ENSG00000104957.14_6"	"CCDC130"	chr19	+	13869681	13870086	13869681	13869824	13873112	13873251
4765	"ENSG00000143321.19_5"	"HDGF"	chr1	-	156714799	156715165	156715088	156715165	156713954	156714140
4766	"ENSG00000168300.14_6"	"PCMTD1"	chr8	-	52773404	52773806	52773420	52773806	52758220	52758323
4767	"ENSG00000168300.14_6"	"PCMTD1"	chr8	-	52773404	52773806	52773420	52773806	52761504	52762646
4820	"ENSG00000244045.13_6"	"TMEM199"	chr17	+	26684669	26684928	26684669	26684904	26686337	26686427
4823	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21458388	21458757	21458388	21458542	21460282	21460364
4833	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40041430	40042462	40042223	40042462	40038064	40038258
4835	"ENSG00000260528.5_8"	"FAM157C"	chr16	+	90177779	90177893	90177779	90177845	90182695	90182891
4837	"ENSG00000104325.7_7"	"DECR1"	chr8	+	91017675	91018073	91017675	91017959	91029351	91029554
4852	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1269670	1269853	1269687	1269853	1267497	1267549
4854	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1361143	1361222	1361177	1361222	1358726	1358895
4863	"ENSG00000188725.8_5"	"SMIM15"	chr5	-	60458043	60458295	60458272	60458295	60456914	60457054
4882	"ENSG00000163608.15_8"	"NEPRO"	chr3	-	112732795	112732879	112732799	112732879	112727017	112727277
4892	"ENSG00000249859.11_6"	"PVT1"	chr8	+	129082405	129082607	129082405	129082518	129102493	129102534
4893	"ENSG00000249859.11_6"	"PVT1"	chr8	+	129082405	129082607	129082405	129082518	129107937	129108063
4903	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11777752	11777994	11777752	11777831	11778521	11778617
4909	"ENSG00000115042.10_6"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4924	"ENSG00000179632.10_4"	"MAF1"	chr8	+	145161245	145161577	145161245	145161367	145161737	145161866
4926	"ENSG00000182325.11_6"	"FBXL6"	chr8	-	145580649	145581162	145581098	145581162	145580467	145580575
4928	"ENSG00000173137.12_4"	"ADCK5"	chr8	+	145616779	145617066	145616779	145616911	145617140	145617222
4929	"ENSG00000160948.14_7"	"VPS28"	chr8	-	145650100	145651155	145651065	145651155	145649597	145649651
4930	"ENSG00000160948.14_7"	"VPS28"	chr8	-	145650328	145651155	145651065	145651155	145650100	145650202
4932	"ENSG00000160948.14_7"	"VPS28"	chr8	-	145651408	145651591	145651562	145651591	145651065	145651155
4933	"ENSG00000160948.14_7"	"VPS28"	chr8	-	145651408	145652366	145652291	145652366	145651065	145651155
4962	"ENSG00000168268.11_5"	"NT5DC2"	chr3	-	52561632	52561947	52561844	52561947	52561309	52561391
4971	"ENSG00000137074.20_7"	"APTX"	chr9	-	32987541	32988127	32988080	32988127	32985968	32986028
4975	"ENSG00000137074.20_7"	"APTX"	chr9	-	33001330	33001585	33001564	33001585	32997240	32997346
4976	"ENSG00000137074.20_7"	"APTX"	chr9	-	33001513	33001611	33001564	33001611	32997240	32997346
4977	"ENSG00000265241.7_6"	"RBM8A"	chr1	+	145508015	145508284	145508015	145508075	145508474	145508611
4979	"ENSG00000103496.15_6"	"STX4"	chr16	+	31045524	31045857	31045524	31045646	31046290	31046361
4992	"ENSG00000137075.18_6"	"RNF38"	chr9	-	36400932	36401195	36401094	36401195	36375930	36376124
4993	"ENSG00000137075.18_6"	"RNF38"	chr9	-	36400932	36401195	36401094	36401195	36390463	36390613
4998	"ENSG00000137106.18_5"	"GRHPR"	chr9	+	37422692	37422830	37422692	37422802	37425918	37425991
4999	"ENSG00000137106.18_5"	"GRHPR"	chr9	+	37422692	37422830	37422692	37422802	37429728	37429833
5000	"ENSG00000137106.18_5"	"GRHPR"	chr9	+	37422692	37422830	37422692	37422802	37432004	37432135
5010	"ENSG00000007202.15_7"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
5017	"ENSG00000105401.9_8"	"CDC37"	chr19	-	10505903	10506219	10506110	10506219	10505696	10505819
5020	"ENSG00000161013.17_7"	"MGAT4B"	chr5	-	179225503	179225591	179225512	179225591	179225164	179225277
5022	"ENSG00000161013.17_7"	"MGAT4B"	chr5	-	179225927	179226121	179226064	179226121	179225512	179225591
5049	"ENSG00000170322.14_7"	"NFRKB"	chr11	-	129763187	129763280	129763191	129763280	129762609	129762765
5050	"ENSG00000170322.14_7"	"NFRKB"	chr11	-	129763187	129763280	129763191	129763280	129762956	129763047
5060	"ENSG00000116353.16_6"	"MECR"	chr1	-	29547228	29547433	29547345	29547433	29543099	29543197
5062	"ENSG00000116353.16_6"	"MECR"	chr1	-	29547345	29547433	29547349	29547433	29543099	29543197
5069	"ENSG00000135047.15_4"	"CTSL"	chr9	+	90341054	90341223	90341054	90341168	90342941	90343064
5096	"ENSG00000165233.18_4"	"CARD19"	chr9	+	95869955	95870109	95869955	95870098	95874160	95874220
5105	"ENSG00000164010.15_9"	"ERMAP"	chr1	+	43291293	43291409	43291293	43291406	43305822	43305849
5106	"ENSG00000028310.18_6"	"BRD9"	chr5	-	868721	869234	869152	869234	865528	865696
5109	"ENSG00000255036.6_9"	"STRA6LP"	chr9	+	100109595	100109948	100109595	100109771	100111372	100111573
5110	"ENSG00000255036.6_9"	"STRA6LP"	chr9	+	100109595	100109948	100109595	100109771	100111392	100111573
5112	"ENSG00000121741.16_6"	"ZMYM2"	chr13	+	20567202	20568059	20567202	20567704	20576989	20577275
5141	"ENSG00000090013.11_6"	"BLVRB"	chr19	-	40964080	40964452	40964287	40964452	40957270	40957399
5144	"ENSG00000119402.17_5"	"FBXW2"	chr9	-	123555164	123555535	123555426	123555535	123550046	123550464
5146	"ENSG00000092841.19_6"	"MYL6"	chr12	+	56552145	56552495	56552145	56552188	56553370	56553514
5152	"ENSG00000120662.16_6"	"MTRF1"	chr13	-	41836183	41836467	41836350	41836467	41834628	41835051
5157	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80373273	80373503	80373281	80373503	80364293	80364358
5160	"ENSG00000165219.22_7"	"GAPVD1"	chr9	+	128083711	128083841	128083711	128083778	128088694	128088868
5166	"ENSG00000174951.11_5"	"FUT1"	chr19	-	49255746	49256379	49256148	49256379	49251267	49254540
5176	"ENSG00000196605.7_5"	"ZNF846"	chr19	-	9875485	9875711	9875611	9875711	9873957	9874084
5190	"ENSG00000136819.15_6"	"C9orf78"	chr9	-	132596985	132597045	132596990	132597045	132595725	132595796
5191	"ENSG00000136819.15_6"	"C9orf78"	chr9	-	132596985	132597045	132596990	132597045	132595936	132595988
5192	"ENSG00000130713.16_7"	"EXOSC2"	chr9	+	133570878	133570993	133570878	133570980	133574715	133574781
5194	"ENSG00000130714.17_5"	"POMT1"	chr9	+	134378288	134378700	134378288	134378460	134381789	134381840
5202	"ENSG00000148303.17_4"	"RPL7A"	chr9	+	136217094	136217582	136217094	136217174	136217856	136217926
5203	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
5209	"ENSG00000123737.13_5"	"EXOSC9"	chr4	+	122735020	122737602	122735020	122735202	122737926	122738176
5213	"ENSG00000196642.19_6"	"RABL6"	chr9	+	139732313	139732467	139732313	139732432	139733360	139733573
5216	"ENSG00000169718.18_7"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018659
5221	"ENSG00000188511.12_6"	"C22orf34"	chr22	-	50018017	50018329	50018094	50018329	50017814	50017901
5223	"ENSG00000107959.16_8"	"PITRM1"	chr10	-	3199121	3199723	3199626	3199723	3197782	3197921
5225	"ENSG00000161638.11_6"	"ITGA5"	chr12	-	54798213	54798678	54798486	54798678	54797928	54798030
5228	"ENSG00000265933.5_4"	"LINC00668"	chr18	-	6929737	6929804	6929781	6929804	6929495	6929559
5234	"ENSG00000215244.3_8"	"LINC02649"	chr10	+	6369893	6371772	6369893	6370093	6372914	6372978
5237	"ENSG00000070081.17_8"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17312786	17312912
5238	"ENSG00000070081.17_8"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
5273	"ENSG00000167895.15_6"	"TMC8"	chr17	+	76127361	76127818	76127361	76127486	76128439	76128589
5275	"ENSG00000167895.15_6"	"TMC8"	chr17	+	76133315	76133895	76133315	76133404	76134085	76134152
5283	"ENSG00000105220.17_8"	"GPI"	chr19	+	34872370	34872503	34872370	34872424	34884632	34884676
5284	"ENSG00000196535.16_9"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5294	"ENSG00000171307.19_5"	"ZDHHC16"	chr10	+	99215730	99215801	99215730	99215775	99216533	99217127
5300	"ENSG00000148498.16_8"	"PARD3"	chr10	-	34636883	34637043	34636892	34637043	34635125	34635377
5303	"ENSG00000134686.18_5"	"PHC2"	chr1	-	33799690	33799893	33799785	33799893	33799444	33799533
5329	"ENSG00000147121.16_6"	"KRBOX4"	chrX	+	46322632	46322743	46322632	46322728	46330576	46330620
5333	"ENSG00000187325.5_5"	"TAF9B"	chrX	-	77393245	77393595	77393458	77393595	77392411	77392487
5334	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61819097	61819764	61819455	61819764	61815415	61815794
5338	"ENSG00000139531.13_6"	"SUOX"	chr12	+	56393116	56393374	56393116	56393242	56395669	56395732
5340	"ENSG00000096746.17_3"	"HNRNPH3"	chr10	+	70096955	70098444	70096955	70097090	70098896	70098983
5352	"ENSG00000122884.12_4"	"P4HA1"	chr10	-	74790024	74790128	74790028	74790128	74776603	74776653
5354	"ENSG00000138286.15_5"	"FAM149B1"	chr10	+	74987817	74987942	74987817	74987918	74992696	74992921
5356	"ENSG00000126453.9_4"	"BCL2L12"	chr19	+	50172280	50172421	50172280	50172372	50173472	50173745
5357	"ENSG00000166348.18_5"	"USP54"	chr10	-	75265065	75265184	75265080	75265184	75260412	75260596
5387	"ENSG00000259786.7_6"	"LINC02109"	chr5	+	29165036	29165153	29165036	29165091	29176998	29177121
5408	"ENSG00000213614.10_8"	"HEXA"	chr15	-	72646031	72647965	72647899	72647965	72643473	72643575
5429	"ENSG00000155229.21_7"	"MMS19"	chr10	-	99221252	99221653	99221584	99221653	99220663	99220764
5435	"ENSG00000168002.12_6"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62532653	62532704
5462	"ENSG00000128487.16_5"	"SPECC1"	chr17	+	20135512	20135727	20135512	20135718	20149238	20149384
5474	"ENSG00000095787.23_8"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28906585	28906713
5482	"ENSG00000203791.15_11"	"EEF1AKMT2"	chr10	-	126477607	126477726	126477611	126477726	126453960	126454177
5490	"ENSG00000139644.13_9"	"TMBIM6"	chr12	+	50143400	50143639	50143400	50143517	50146246	50146332
5499	"ENSG00000214279.13_4"	"SCART1"	chr10	+	135270782	135272160	135270782	135271079	135272524	135272830
5513	"ENSG00000070047.13_5"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
5538	"ENSG00000262879.6_8"	"AC005670.3"	chr17	-	45133821	45134119	45133825	45134119	45131483	45131579
5549	"ENSG00000205531.13_7"	"NAP1L4"	chr11	-	2993331	2993473	2993424	2993473	2992758	2992764
5550	"ENSG00000110619.17_6"	"CARS1"	chr11	-	3023199	3023830	3023770	3023830	3022158	3022478
5552	"ENSG00000110619.17_6"	"CARS1"	chr11	-	3047905	3050314	3050225	3050314	3041449	3041562
5563	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3845499	3845606	3845499	3845594	3845965	3846266
5564	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3845499	3845606	3845499	3845594	3846025	3846358
5565	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3845499	3845679	3845499	3845594	3846025	3846358
5566	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3845499	3845679	3845499	3845606	3846025	3846358
5581	"ENSG00000152556.17_10"	"PFKM"	chr12	+	48535522	48535849	48535522	48535610	48536564	48536729
5584	"ENSG00000172775.17_10"	"PSME3IP1"	chr16	-	57212413	57212764	57212621	57212764	57209450	57209612
5587	"ENSG00000137103.20_8"	"TMEM8B"	chr9	+	35834457	35834647	35834457	35834645	35835284	35835438
5595	"ENSG00000179532.13_7"	"DNHD1"	chr11	+	6554910	6555403	6554910	6555036	6559612	6559740
5597	"ENSG00000179532.13_7"	"DNHD1"	chr11	+	6591238	6591626	6591238	6591330	6591847	6592653
5603	"ENSG00000198721.12_8"	"ECI2"	chr6	-	4125483	4126471	4126368	4126471	4119419	4119509
5608	"ENSG00000184014.8_6"	"DENND5A"	chr11	-	9164268	9165032	9164949	9165032	9163486	9163655
5609	"ENSG00000069974.16_7"	"RAB27A"	chr15	-	55606217	55606358	55606236	55606358	55562362	55562482
5617	"ENSG00000130175.9_7"	"PRKCSH"	chr19	+	11558253	11558433	11558253	11558412	11558537	11558833
5618	"ENSG00000130175.9_7"	"PRKCSH"	chr19	+	11558253	11558755	11558253	11558433	11559036	11559220
5634	"ENSG00000170946.15_6"	"DNAJC24"	chr11	+	31447833	31448027	31447833	31447902	31451817	31454382
5636	"ENSG00000148950.11_8"	"IMMP1L"	chr11	-	31491286	31491344	31491304	31491344	31455006	31455117
5640	"ENSG00000140854.13_5"	"KATNB1"	chr16	+	57770889	57770979	57770889	57770975	57771137	57771195
5660	"ENSG00000149091.15_7"	"DGKZ"	chr11	+	46396153	46396389	46396153	46396216	46396483	46396595
5661	"ENSG00000126522.17_5"	"ASL"	chr7	+	65540820	65541080	65540820	65540843	65551571	65551649
