ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5371	"ENSG00000185347.17_10"	"TEDC1"	chr14	+	105958915	105959071	105960171	105960270	105958443	105958646	105963693	105963780
5372	"ENSG00000131828.14_5"	"PDHA1"	chrX	+	19371199	19371291	19373466	19373622	19369377	19369525	19373803	19373875
5373	"ENSG00000228159.2_6"	"LINC01674"	chr21	+	14928713	14928832	14937985	14938102	14919300	14919449	14946917	14947320
5374	"ENSG00000182923.17_7"	"CEP63"	chr3	+	134265226	134265343	134266176	134266314	134264990	134265130	134267903	134268018
5375	"ENSG00000172113.9_6"	"NME6"	chr3	-	48337608	48337648	48338216	48338319	48336564	48336725	48339916	48340013
5376	"ENSG00000172113.9_6"	"NME6"	chr3	-	48338216	48338319	48339916	48340013	48337608	48337648	48342785	48342848
5377	"ENSG00000198612.11_4"	"COPS8"	chr2	+	237998504	237998637	238002732	238002840	237997247	237997296	238004464	238004527
5378	"ENSG00000146963.18_5"	"LUC7L2"	chr7	+	139060807	139060902	139083344	139083443	139044639	139045068	139086882	139086993
5379	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162919869	162920037	162921205	162921303	162919325	162919405	162937888	162937975
5380	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162919869	162920037	162925430	162925545	162919325	162919405	162937888	162937975
5381	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162921205	162921303	162925430	162925545	162919325	162919405	162937888	162937975
5382	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162937888	162937975	162967052	162967162	162919325	162919405	162992983	162993107
5383	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162937888	162937975	162967052	162967169	162919325	162919405	162992983	162993107
5384	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162937888	162937975	162992983	162993107	162919325	162919405	162996297	162996391
5385	"ENSG00000241369.6_7"	"LINC01192"	chr3	-	162967052	162967162	162992983	162993107	162937888	162937975	162996297	162996391
5386	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238976705	238976806	238982423	238982488	238972997	238973110	238990349	238990477
5387	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238977937	238978118	238982423	238982488	238976705	238976806	238990349	238990477
5388	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238999858	238999895	239002501	239002585	238991888	238991995	239003060	239003163
5389	"ENSG00000011198.10_9"	"ABHD5"	chr3	+	43743706	43744079	43753200	43753355	43740767	43740853	43759162	43759349
5390	"ENSG00000011198.10_9"	"ABHD5"	chr3	+	43743878	43744079	43753200	43753355	43740767	43740853	43759162	43759349
5391	"ENSG00000011198.10_9"	"ABHD5"	chr3	+	43753200	43753355	43759162	43759349	43743706	43744079	43759934	43760053
5392	"ENSG00000255411.3_7"	"LINC02548"	chr11	+	13831788	13831893	13862201	13862398	13807536	13807660	13866469	13866642
5393	"ENSG00000258779.8_8"	"LINC01568"	chr16	+	73442085	73442292	73453991	73454129	73438296	73438432	73454555	73455295
5394	"ENSG00000142330.20_5"	"CAPN10"	chr2	+	241535350	241535569	241535735	241535938	241534440	241534721	241537304	241537504
5395	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242206208	242206321	242207891	242207956	242203862	242204020	242254984	242255087
5396	"ENSG00000168385.18_7"	"SEPTIN2"	chr2	+	242255836	242255955	242259617	242259702	242254769	242255025	242263630	242263656
5397	"ENSG00000168385.18_7"	"SEPTIN2"	chr2	+	242255836	242255955	242256913	242257014	242255584	242255730	242263630	242263656
5398	"ENSG00000168385.18_7"	"SEPTIN2"	chr2	+	242263630	242263656	242265407	242265528	242254684	242255025	242274540	242274627
5399	"ENSG00000006607.14_7"	"FARP2"	chr2	+	242344213	242344256	242346951	242347030	242343242	242343347	242350447	242350545
5400	"ENSG00000097046.13_4"	"CDC7"	chr1	+	91967210	91967388	91973410	91973494	91966407	91966505	91973818	91973954
5401	"ENSG00000166394.15_5"	"CYB5R2"	chr11	-	7690435	7690565	7690855	7690962	7689708	7689792	7693681	7693754
5402	"ENSG00000114956.20_4"	"DGUOK"	chr2	+	74166036	74166149	74184251	74184367	74153952	74154179	74185272	74185372
5403	"ENSG00000114956.20_4"	"DGUOK"	chr2	+	74173845	74174033	74177711	74177859	74153952	74154179	74184251	74184367
5404	"ENSG00000114956.20_4"	"DGUOK"	chr2	+	74173845	74174033	74177711	74177859	74166036	74166149	74184251	74184367
5405	"ENSG00000114956.20_4"	"DGUOK"	chr2	+	74177727	74177859	74184251	74184367	74173845	74174033	74185272	74185372
5406	"ENSG00000114956.20_4"	"DGUOK"	chr2	+	74177753	74177859	74184251	74184367	74173845	74174033	74185272	74185372
5407	"ENSG00000145979.18_9"	"TBC1D7"	chr6	-	13307831	13307977	13316802	13316940	13306629	13306759	13321139	13321327
5408	"ENSG00000150995.19_8"	"ITPR1"	chr3	+	4829630	4829823	4836748	4836871	4825499	4825604	4842108	4842284
5409	"ENSG00000173610.12_5"	"UGT2A1"	chr4	-	70501408	70501540	70504616	70505246	70464963	70465112	70512647	70513416
5410	"ENSG00000158161.16_7"	"EYA3"	chr1	-	28343664	28343750	28362054	28362191	28339621	28339805	28365349	28365416
5411	"ENSG00000189229.11_8"	"AC069277.1"	chr3	+	6739082	6739198	6739518	6739634	6736411	6736564	6752139	6752230
5412	"ENSG00000189229.11_8"	"AC069277.1"	chr3	+	6739082	6739198	6748322	6748415	6736411	6736564	6752139	6752230
5413	"ENSG00000189229.11_8"	"AC069277.1"	chr3	+	6739518	6739634	6748322	6748415	6736411	6736564	6752139	6752230
5414	"ENSG00000189229.11_8"	"AC069277.1"	chr3	+	6748322	6748415	6752139	6752230	6736470	6736564	6759255	6759354
5415	"ENSG00000160917.15_6"	"CPSF4"	chr7	+	99047898	99047994	99048324	99048418	99045743	99045896	99049990	99050063
5416	"ENSG00000163281.12_7"	"GNPDA2"	chr4	-	44719129	44719312	44724100	44724259	44712969	44713154	44728490	44728562
5417	"ENSG00000170832.13_6"	"USP32"	chr17	-	58348710	58348842	58365883	58366043	58346810	58346918	58372043	58372162
5418	"ENSG00000163468.15_5"	"CCT3"	chr1	-	156280348	156280480	156280740	156280986	156278758	156279094	156281831	156282012
5419	"ENSG00000163468.15_5"	"CCT3"	chr1	-	156303337	156303413	156305617	156305679	156294762	156294880	156307944	156308083
5420	"ENSG00000168137.18_8"	"SETD5"	chr3	+	9471510	9471735	9475528	9475634	9470506	9470693	9476017	9476169
5421	"ENSG00000168137.18_8"	"SETD5"	chr3	+	9477751	9477824	9478533	9478572	9477411	9477590	9482139	9482382
5422	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9839342	9839461	9841868	9841980	9834241	9834808	9843344	9843440
5423	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9841868	9841980	9843344	9843440	9839342	9839461	9845526	9845697
5424	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9843344	9843440	9845526	9845697	9841868	9841980	9847893	9848101
5425	"ENSG00000055609.18_7"	"KMT2C"	chr7	-	151904384	151904513	151917607	151917820	151902190	151902310	151919085	151919151
5426	"ENSG00000044090.10_4"	"CUL7"	chr6	-	43006303	43006430	43006579	43006725	43006004	43006210	43007893	43008164
5427	"ENSG00000134216.19_6"	"CHIA"	chr1	+	111857891	111858057	111858355	111858494	111857161	111857218	111860302	111860427
5428	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137128	161137276	161138202	161138366	161136889	161137024	161138782	161138973
5429	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137128	161137276	161138221	161138366	161136889	161137024	161138782	161138973
5430	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137128	161137276	161138782	161138973	161136889	161137024	161139449	161139510
5431	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137128	161137276	161139449	161139510	161136889	161137024	161140409	161140559
5432	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137144	161137276	161138202	161138366	161136889	161137024	161138782	161138973
5433	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137144	161137276	161138221	161138366	161136889	161137024	161138782	161138973
5434	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137144	161137276	161138782	161138973	161136889	161137024	161139449	161139510
5435	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137144	161137276	161139449	161139510	161136889	161137024	161140409	161140559
5436	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137160	161137276	161138202	161138366	161136889	161137024	161138782	161138973
5437	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137160	161137276	161138221	161138366	161136889	161137024	161138782	161138973
5438	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137160	161137276	161138782	161138973	161136889	161137024	161139449	161139510
5439	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137160	161137276	161139449	161139510	161136889	161137024	161140409	161140559
5440	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161137784	161137917	161138221	161138366	161137160	161137276	161138782	161138973
5441	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161138221	161138366	161139449	161139510	161136889	161137024	161140198	161140309
5442	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161139449	161139510	161140198	161140309	161138782	161138973	161140409	161140559
5443	"ENSG00000143224.18_7"	"PPOX"	chr1	+	161139695	161139814	161140198	161140309	161139449	161139510	161140409	161140559
5444	"ENSG00000105877.18_5"	"DNAH11"	chr7	+	21721296	21721302	21721339	21721345	21721163	21721295	21723401	21723562
5445	"ENSG00000159377.11_4"	"PSMB4"	chr1	+	151373239	151373321	151373714	151373831	151372917	151373064	151374017	151374106
5446	"ENSG00000180438.15_4"	"TPRXL"	chr3	+	13997061	13997154	14069775	14069884	13978878	13978979	14104878	14105008
5447	"ENSG00000170860.4_4"	"LSM3"	chr3	+	14223059	14223170	14225436	14225532	14220316	14220381	14239535	14242622
5448	"ENSG00000141627.13_7"	"DYM"	chr18	-	46808366	46808545	46812803	46812986	46798547	46798673	46858233	46858376
5449	"ENSG00000177463.15_6"	"NR2C2"	chr3	+	15070092	15070226	15071781	15071959	15067071	15068516	15073885	15074007
5450	"ENSG00000135249.8_4"	"RINT1"	chr7	+	105177011	105177059	105177104	105177196	105173270	105173316	105182854	105183096
5451	"ENSG00000154814.14_5"	"OXNAD1"	chr3	+	16313165	16313229	16327848	16327955	16312451	16312578	16336362	16336504
5452	"ENSG00000154814.14_5"	"OXNAD1"	chr3	+	16313651	16313828	16327848	16327955	16313165	16313229	16336362	16336504
5453	"ENSG00000188313.13_7"	"PLSCR1"	chr3	-	146239330	146239840	146243391	146243434	146234792	146234954	146251256	146251337
5454	"ENSG00000188313.13_7"	"PLSCR1"	chr3	-	146239619	146239768	146243391	146243434	146239330	146239492	146251256	146251337
5455	"ENSG00000188313.13_7"	"PLSCR1"	chr3	-	146239619	146239840	146243391	146243434	146239330	146239492	146251256	146251337
5456	"ENSG00000131374.14_7"	"TBC1D5"	chr3	-	17560393	17560487	17603510	17603634	17549965	17550097	17665340	17665405
5457	"ENSG00000131374.14_7"	"TBC1D5"	chr3	-	17560393	17560487	17664139	17664257	17549965	17550097	17665340	17665405
5458	"ENSG00000131374.14_7"	"TBC1D5"	chr3	-	17603510	17603634	17664139	17664257	17549965	17550097	17665340	17665405
5459	"ENSG00000064787.13_6"	"BCAS1"	chr20	-	52573970	52574036	52583444	52583612	52569970	52570234	52601825	52602038
5460	"ENSG00000064787.13_6"	"BCAS1"	chr20	-	52573970	52574036	52591927	52591969	52569970	52570234	52601825	52602038
5461	"ENSG00000064787.13_6"	"BCAS1"	chr20	-	52583444	52583612	52591927	52591969	52569970	52570234	52601825	52602038
5462	"ENSG00000108465.15_5"	"CDK5RAP3"	chr17	+	46048639	46048675	46048727	46048773	46048487	46048518	46050884	46051016
5463	"ENSG00000108465.15_5"	"CDK5RAP3"	chr17	+	46052524	46052703	46053234	46053379	46051765	46051814	46054077	46054137
5464	"ENSG00000196092.14_8"	"PAX5"	chr9	-	36846839	36846926	36882000	36882102	36840547	36840633	36923351	36923481
5465	"ENSG00000196092.14_8"	"PAX5"	chr9	-	36882000	36882102	36923351	36923481	36846839	36846926	36966545	36966721
5466	"ENSG00000196092.14_8"	"PAX5"	chr9	-	36923351	36923481	36930884	36930941	36882000	36882102	36966545	36966721
5467	"ENSG00000196092.14_8"	"PAX5"	chr9	-	37014993	37015191	37020632	37020798	37006469	37006534	37033982	37034028
5468	"ENSG00000151789.12_7"	"ZNF385D"	chr3	-	21706377	21706520	21891147	21891211	21606065	21606176	22210308	22210527
5469	"ENSG00000103121.9_5"	"CMC2"	chr16	-	81012138	81012312	81014374	81014484	81009698	81010076	81015410	81015482
5470	"ENSG00000103121.9_5"	"CMC2"	chr16	-	81022144	81022201	81025358	81025562	81015410	81015482	81030918	81031034
5471	"ENSG00000103121.9_5"	"CMC2"	chr16	-	81022144	81022201	81030527	81030625	81015410	81015482	81030918	81031034
5472	"ENSG00000103121.9_5"	"CMC2"	chr16	-	81025358	81025562	81030527	81030625	81015410	81015482	81030918	81031034
5473	"ENSG00000251600.8_9"	"AC107223.1"	chr4	+	144888240	144888332	144894262	144894404	144787123	144787229	144901002	144901105
5474	"ENSG00000196141.14_7"	"SPATS2L"	chr2	+	201236831	201236974	201242863	201243094	201194153	201194203	201253945	201254006
5475	"ENSG00000196141.14_7"	"SPATS2L"	chr2	+	201236831	201236974	201248589	201248740	201194153	201194203	201253945	201254006
5476	"ENSG00000196141.14_7"	"SPATS2L"	chr2	+	201242863	201243094	201248589	201248740	201194153	201194203	201253945	201254006
5477	"ENSG00000196141.14_7"	"SPATS2L"	chr2	+	201253945	201254006	201277033	201277142	201194153	201194203	201281101	201281151
5478	"ENSG00000183597.16_4"	"TANGO2"	chr22	+	20040959	20041074	20043465	20043536	20039987	20040107	20050860	20050965
5479	"ENSG00000183597.16_4"	"TANGO2"	chr22	+	20040959	20041074	20049052	20049206	20039987	20040107	20050860	20050965
5480	"ENSG00000183597.16_4"	"TANGO2"	chr22	+	20043465	20043536	20049052	20049206	20039987	20040107	20050860	20050965
5481	"ENSG00000183597.16_4"	"TANGO2"	chr22	+	20043465	20043536	20050860	20050965	20040959	20041074	20052064	20053448
5482	"ENSG00000214595.12_4"	"EML6"	chr2	+	55127833	55128033	55129077	55129278	55126777	55126919	55130180	55130333
5483	"ENSG00000214595.12_4"	"EML6"	chr2	+	55127833	55128033	55129557	55129678	55126777	55126919	55130180	55130333
5484	"ENSG00000214595.12_4"	"EML6"	chr2	+	55127833	55128033	55129561	55129678	55126777	55126919	55130180	55130333
5485	"ENSG00000214595.12_4"	"EML6"	chr2	+	55129077	55129278	55129557	55129678	55126777	55126919	55130180	55130333
5486	"ENSG00000214595.12_4"	"EML6"	chr2	+	55129077	55129278	55129561	55129678	55126777	55126919	55130180	55130333
5487	"ENSG00000109775.11_6"	"UFSP2"	chr4	-	186336863	186337021	186339594	186339661	186336308	186336501	186339740	186339924
5488	"ENSG00000284523.2_8"	"AC004834.1"	chr7	-	98897086	98897289	98903211	98903392	98888499	98888599	98916859	98917067
5489	"ENSG00000116830.12_4"	"TTF2"	chr1	+	117639972	117640055	117640827	117640860	117638770	117638921	117641454	117641529
5490	"ENSG00000165480.16_5"	"SKA3"	chr13	-	21746477	21746643	21746758	21746820	21742126	21742538	21750486	21750690
5491	"ENSG00000093167.18_8"	"LRRFIP2"	chr3	-	37107714	37107816	37114280	37114373	37107300	37107433	37116514	37116607
5492	"ENSG00000093167.18_8"	"LRRFIP2"	chr3	-	37150127	37150175	37154405	37154471	37138106	37138151	37162982	37163027
5493	"ENSG00000093167.18_8"	"LRRFIP2"	chr3	-	37170553	37170640	37190384	37190529	37138106	37138151	37216029	37216096
5494	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86784770	86784813	86792554	86792648	86783705	86783844	86792810	86792933
5495	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86794249	86794366	86795798	86795921	86792810	86792933	86800310	86800405
5496	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86808860	86809018	86810624	86810657	86803908	86803985	86811543	86811653
5497	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86817354	86817617	86820260	86820343	86815144	86815296	86822513	86822669
5498	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86817407	86817617	86820260	86820343	86815144	86815296	86822513	86822669
5499	"ENSG00000135164.18_8"	"DMTF1"	chr7	+	86817513	86817617	86820260	86820343	86815144	86815296	86822513	86822669
5500	"ENSG00000270800.3_6"	"RPS10-NUDT3"	chr6	-	34263417	34263462	34309638	34309749	34261227	34261312	34386145	34386201
5501	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2954825	2954943	2955757	2955904	2953277	2953420	2959401	2959576
5502	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2955757	2955904	2959401	2959576	2954825	2954943	2969012	2969147
5503	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2955757	2955904	2959401	2959576	2954825	2954943	2971350	2971440
5504	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2955757	2955904	2959401	2959576	2954825	2954943	2971481	2971839
5505	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2955757	2955904	2959401	2959576	2954825	2954943	2971724	2971819
5506	"ENSG00000124570.21_7"	"SERPINB6"	chr6	-	2955757	2955904	2959401	2959576	2954825	2954943	2971766	2971801
5507	"ENSG00000144635.9_5"	"DYNC1LI1"	chr3	-	32571952	32572012	32574477	32574589	32571775	32571820	32576002	32576138
5508	"ENSG00000124224.17_7"	"PPP4R1L"	chr20	-	56826812	56826920	56846418	56846561	56825942	56826008	56847824	56847931
5509	"ENSG00000267248.3_9"	"AC025048.2"	chr17	-	58205896	58206020	58206316	58206451	58203895	58204226	58209796	58209873
5510	"ENSG00000267248.3_9"	"AC025048.2"	chr17	-	58205901	58206020	58206316	58206451	58203895	58204226	58209796	58209873
5511	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69207333	69207408	69210591	69210725	69202991	69203072	69214104	69214154
5512	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69208382	69208469	69209407	69209500	69207333	69207408	69210591	69210725
5513	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69210591	69210725	69213732	69213777	69207333	69207408	69214104	69214154
5514	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69214104	69214154	69229608	69229764	69203005	69203072	69233053	69233629
5515	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69214664	69214690	69217194	69217294	69214104	69214154	69218142	69218210
5516	"ENSG00000135679.25_8"	"MDM2"	chr12	+	69218334	69218431	69222550	69222711	69218142	69218210	69233053	69233629
5517	"ENSG00000153560.12_6"	"UBP1"	chr3	-	33467081	33467233	33481227	33481417	33458249	33458326	33481825	33482002
5518	"ENSG00000163539.17_6"	"CLASP2"	chr3	-	33605455	33605458	33608223	33608226	33602299	33602463	33612218	33612282
5519	"ENSG00000163539.17_6"	"CLASP2"	chr3	-	33623312	33623420	33626241	33626412	33617660	33617767	33633886	33633988
5520	"ENSG00000163539.17_6"	"CLASP2"	chr3	-	33636442	33636460	33638202	33638226	33633886	33633988	33644443	33644617
5521	"ENSG00000163539.17_6"	"CLASP2"	chr3	-	33686248	33686395	33704936	33705007	33673783	33673866	33725850	33725948
5522	"ENSG00000163539.17_6"	"CLASP2"	chr3	-	33704936	33705007	33725850	33725948	33686248	33686395	33728551	33728627
5523	"ENSG00000077264.15_6"	"PAK3"	chrX	+	110388087	110388150	110389748	110389793	110385323	110385424	110390964	110391118
5524	"ENSG00000170113.16_7"	"NIPA1"	chr15	-	23052594	23052755	23060814	23060905	23043278	23049340	23062271	23062319
5525	"ENSG00000170113.16_7"	"NIPA1"	chr15	-	23052594	23052755	23062271	23062319	23043278	23049340	23086233	23086424
5526	"ENSG00000170113.16_7"	"NIPA1"	chr15	-	23053651	23053780	23058914	23058985	23052594	23052755	23060814	23060905
5527	"ENSG00000170113.16_7"	"NIPA1"	chr15	-	23053651	23053780	23059353	23059435	23052594	23052755	23060814	23060905
5528	"ENSG00000170113.16_7"	"NIPA1"	chr15	-	23058914	23058985	23059353	23059435	23052594	23052755	23060814	23060905
5529	"ENSG00000171067.11_8"	"C11orf24"	chr11	-	68031040	68031182	68035521	68035719	68029930	68030386	68039324	68039469
5530	"ENSG00000144674.16_7"	"GOLGA4"	chr3	+	37315026	37315092	37323448	37323763	37292885	37292975	37327504	37327552
5531	"ENSG00000144674.16_7"	"GOLGA4"	chr3	+	37323448	37323763	37327504	37327552	37315026	37315092	37330725	37330782
5532	"ENSG00000119421.7_5"	"NDUFA8"	chr9	-	124910390	124910556	124914523	124914687	124906336	124906657	124921905	124922058
5533	"ENSG00000136059.14_3"	"VILL"	chr3	+	38039580	38039659	38039756	38039855	38038973	38039176	38040402	38040541
5534	"ENSG00000136059.14_3"	"VILL"	chr3	+	38043886	38044066	38044658	38044804	38043192	38043351	38045745	38045890
5535	"ENSG00000060971.18_6"	"ACAA1"	chr3	-	38169276	38169357	38170780	38170879	38168000	38168191	38173086	38173129
5536	"ENSG00000060971.18_6"	"ACAA1"	chr3	-	38170780	38170879	38173086	38173129	38167652	38168191	38173416	38173496
5537	"ENSG00000060971.18_6"	"ACAA1"	chr3	-	38170780	38170879	38173086	38173129	38169276	38169357	38173416	38173496
5538	"ENSG00000060971.18_6"	"ACAA1"	chr3	-	38173416	38173496	38175442	38175500	38170780	38170879	38178082	38178176
5539	"ENSG00000082397.17_9"	"EPB41L3"	chr18	-	5400495	5400594	5400967	5401042	5398019	5398142	5406775	5406967
5540	"ENSG00000082397.17_9"	"EPB41L3"	chr18	-	5508163	5508277	5518523	5518606	5488999	5489193	5539619	5539697
5541	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38541171	38541238	38541580	38541655	38539119	38539269	38542845	38542985
5542	"ENSG00000157036.13_5"	"EXOG"	chr3	+	38541171	38541238	38541580	38541655	38540416	38540480	38542845	38542985
5543	"ENSG00000115484.15_5"	"CCT4"	chr2	-	62107420	62107529	62110593	62110683	62106003	62106146	62112154	62112207
5544	"ENSG00000166473.17_7"	"PKD1L2"	chr16	-	81211411	81211588	81213249	81213391	81209209	81209355	81214755	81214932
5545	"ENSG00000204859.13_5"	"ZBTB48"	chr1	+	6640600	6641359	6645978	6646090	6640053	6640196	6646754	6646847
5546	"ENSG00000204859.13_5"	"ZBTB48"	chr1	+	6642117	6642359	6645978	6646090	6640147	6640196	6646754	6646847
5547	"ENSG00000204859.13_5"	"ZBTB48"	chr1	+	6642117	6642359	6645978	6646090	6640600	6641359	6646754	6646847
5548	"ENSG00000204859.13_5"	"ZBTB48"	chr1	+	6645978	6646090	6646754	6646847	6642117	6642359	6647264	6647351
5549	"ENSG00000085719.13_6"	"CPNE3"	chr8	+	87533831	87533942	87537104	87537225	87527689	87527727	87540763	87540905
5550	"ENSG00000144659.13_8"	"SLC25A38"	chr3	+	39433343	39433512	39435900	39436067	39432931	39433111	39437888	39438133
5551	"ENSG00000118965.15_5"	"WDR35"	chr2	-	20132043	20132208	20133161	20133272	20131029	20131170	20135231	20135364
5552	"ENSG00000168314.17_6"	"MOBP"	chr3	+	39521530	39521614	39540957	39541023	39509095	39509231	39543556	39543766
5553	"ENSG00000138668.19_8"	"HNRNPD"	chr4	-	83279811	83279973	83292680	83292737	83278465	83278597	83294598	83295144
5554	"ENSG00000133393.13_6"	"FOPNL"	chr16	-	15973660	15973745	15976805	15976877	15967347	15967484	15977864	15978062
5555	"ENSG00000133393.13_6"	"FOPNL"	chr16	-	15973660	15973745	15976805	15976905	15967347	15967484	15977864	15978062
5556	"ENSG00000136824.19_5"	"SMC2"	chr9	+	106857579	106857833	106861924	106861963	106856540	106856758	106862373	106862484
5557	"ENSG00000136824.19_5"	"SMC2"	chr9	+	106857604	106857833	106861924	106861963	106856589	106856758	106862373	106862484
5558	"ENSG00000136824.19_5"	"SMC2"	chr9	+	106860726	106860849	106861924	106861963	106856576	106856729	106862373	106862484
5559	"ENSG00000125871.14_5"	"MGME1"	chr20	+	17956326	17956546	17968808	17968941	17950443	17950773	17970581	17971765
5560	"ENSG00000153774.9_8"	"CFDP1"	chr16	-	75428987	75429107	75445722	75445850	75338921	75339080	75446432	75446652
5561	"ENSG00000113712.18_6"	"CSNK1A1"	chr5	-	148899852	148899951	148904607	148904734	148892632	148892772	148929637	148929744
5562	"ENSG00000113712.18_6"	"CSNK1A1"	chr5	-	148904607	148904734	148910956	148911074	148899852	148899951	148929637	148929744
5563	"ENSG00000137177.20_6"	"KIF13A"	chr6	-	17790102	17790141	17794479	17794626	17788006	17788106	17794802	17794935
5564	"ENSG00000137177.20_6"	"KIF13A"	chr6	-	17873607	17873668	17898398	17898411	17856260	17856353	17987284	17987375
5565	"ENSG00000170248.15_5"	"PDCD6IP"	chr3	+	33867971	33868072	33870344	33870461	33866678	33866832	33877535	33877758
5566	"ENSG00000211456.13_6"	"SACM1L"	chr3	+	45764966	45765035	45772792	45772872	45764360	45764447	45773544	45773643
5567	"ENSG00000088727.12_6"	"KIF9"	chr3	-	47312726	47312951	47315041	47315148	47308669	47308753	47316814	47316980
5568	"ENSG00000088727.12_6"	"KIF9"	chr3	-	47318771	47318869	47323984	47324609	47316814	47316980	47324890	47324941
5569	"ENSG00000172534.14_7"	"HCFC1"	chrX	-	153221641	153221862	153222075	153222214	153219516	153220993	153222368	153222511
5570	"ENSG00000132122.12_8"	"SPATA6"	chr1	-	48878781	48878823	48917223	48917272	48877135	48877260	48918665	48918803
5571	"ENSG00000169299.14_4"	"PGM2"	chr4	+	37851804	37851994	37857228	37857362	37850142	37850272	37863130	37863634
5572	"ENSG00000114316.13_7"	"USP4"	chr3	-	49337899	49338124	49339816	49339975	49335984	49336068	49343147	49343321
5573	"ENSG00000166444.19_8"	"DENND2B"	chr11	-	8832793	8832882	8853102	8853235	8772167	8772272	8860856	8860897
5574	"ENSG00000166444.19_8"	"DENND2B"	chr11	-	8853102	8853235	8860856	8860897	8832793	8832882	8892500	8892635
5575	"ENSG00000143549.21_8"	"TPM3"	chr1	-	154143124	154143187	154144504	154144580	154142875	154142945	154145383	154145454
5576	"ENSG00000143549.21_8"	"TPM3"	chr1	-	154143888	154143964	154144504	154144580	154143124	154143187	154145383	154145454
5577	"ENSG00000134802.17_7"	"SLC43A3"	chr11	-	57182405	57182579	57184045	57184143	57182087	57182204	57185220	57185360
5578	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386816	50386921	50387095	50387264	50386115	50386441	50387361	50388198
5579	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386816	50386921	50387095	50387259	50386304	50386441	50387361	50387453
5580	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386816	50386925	50387095	50387259	50386304	50386441	50387361	50387453
5581	"ENSG00000114388.14_6"	"NPRL2"	chr3	-	50386816	50386925	50387095	50387264	50386304	50386441	50387361	50387453
5582	"ENSG00000153558.16_6"	"FBXL2"	chr3	+	33339360	33339454	33406116	33406211	33339155	33339217	33414583	33414652
5583	"ENSG00000153558.16_6"	"FBXL2"	chr3	+	33342013	33342063	33358968	33359105	33339360	33339454	33400458	33400513
5584	"ENSG00000082212.13_7"	"ME2"	chr18	+	48439170	48439320	48442537	48442613	48434432	48434566	48443716	48443878
5585	"ENSG00000082212.13_7"	"ME2"	chr18	+	48439170	48439320	48442537	48442613	48434432	48434566	48444479	48444583
5586	"ENSG00000082212.13_7"	"ME2"	chr18	+	48442537	48442613	48443716	48443878	48439170	48439320	48444479	48444583
5587	"ENSG00000164081.12_8"	"TEX264"	chr3	+	51706225	51706317	51706356	51706408	51705190	51705304	51708286	51708578
