ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
34417	"ENSG00000106346.11_5"	"USP42"	chr7	+	6193386	6194826	6190042	6190137	6196384	6196686
34418	"ENSG00000106346.11_5"	"USP42"	chr7	+	6196384	6196686	6190042	6190137	6199080	6199124
34419	"ENSG00000106346.11_5"	"USP42"	chr7	+	6199080	6199124	6196384	6196686	6200185	6200262
34432	"ENSG00000258028.3_9"	"AL135878.1"	chr14	+	29488158	29488293	29455605	29455742	29490485	29490558
34433	"ENSG00000258028.3_9"	"AL135878.1"	chr14	+	29506706	29506896	29490485	29490558	29531001	29531128
34435	"ENSG00000122140.11_8"	"MRPS2"	chr9	+	138392843	138392969	138392415	138392599	138393689	138393819
34436	"ENSG00000122140.11_8"	"MRPS2"	chr9	+	138392843	138393172	138392560	138392599	138393689	138393819
34437	"ENSG00000122140.11_8"	"MRPS2"	chr9	+	138393914	138394112	138393689	138393819	138394981	138395124
34445	"ENSG00000250302.3_7"	"LINC01618"	chr4	+	53655845	53655966	53645243	53645417	53658215	53658361
34447	"ENSG00000287875.1_2"	"AC068193.1"	chr2	-	58268626	58268688	58267345	58268203	58273658	58273835
34448	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68821500	68821565	68816399	68816574	68825045	68825162
34449	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68825045	68825162	68816399	68816574	68830351	68830458
34450	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68831362	68831435	68830351	68830458	68837897	68837963
34451	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68834970	68835073	68831362	68831435	68837897	68837963
34452	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68838823	68838888	68837897	68837963	68845949	68846069
34453	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68839390	68839491	68838823	68838888	68845949	68846069
34455	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68840382	68840469	68840094	68840176	68845949	68846069
34456	"ENSG00000162341.18_5"	"TPCN2"	chr11	+	68847301	68847351	68846359	68846488	68848867	68848967
34459	"ENSG00000175106.16_6"	"TVP23C"	chr17	-	15419732	15419973	15405577	15406546	15443746	15443875
34469	"ENSG00000154358.21_6"	"OBSCN"	chr1	+	228412159	228412435	228407024	228407300	228430883	228431159
34472	"ENSG00000154358.21_6"	"OBSCN"	chr1	+	228467521	228467788	228466875	228467145	228467879	228468146
34476	"ENSG00000154358.21_6"	"OBSCN"	chr1	+	228557893	228557939	228557642	228557795	228558379	228558457
34488	"ENSG00000223466.2_7"	"LINC01825"	chr2	+	196402764	196402856	196397668	196397967	196403035	196405011
34491	"ENSG00000248131.6_7"	"LINC01194"	chr5	+	12595808	12595890	12574941	12575164	12711309	12711411
34492	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47009004	47009076	47007735	47007974	47010566	47010708
34493	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47009004	47009079	47006677	47007974	47010566	47010708
34494	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47009004	47009079	47006677	47007974	47013531	47013604
34495	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47010566	47010708	47006677	47007974	47013531	47013604
34496	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47010566	47010708	47009004	47009079	47013492	47013604
34497	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47010566	47010708	47009004	47009079	47013531	47013604
34498	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47011840	47011938	47010566	47010708	47013531	47013604
34508	"ENSG00000078124.12_5"	"ACER3"	chr11	+	76696686	76696768	76687332	76687385	76701582	76701618
34509	"ENSG00000078124.12_5"	"ACER3"	chr11	+	76705199	76705270	76701582	76701618	76709806	76709865
34510	"ENSG00000078124.12_5"	"ACER3"	chr11	+	76709806	76709865	76701582	76701618	76722373	76722419
34514	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72773402	72773514	72772637	72772716	72784927	72785009
34515	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72773405	72773514	72772658	72772716	72784927	72785009
34516	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72773716	72773877	72773402	72773514	72784927	72785009
34517	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72781620	72781742	72773402	72773514	72784927	72785009
34519	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72787094	72787175	72786338	72786435	72791150	72791250
34520	"ENSG00000109066.14_4"	"TMEM104"	chr17	+	72791662	72791771	72791150	72791250	72815888	72815982
34524	"ENSG00000102871.16_5"	"TRADD"	chr16	-	67190412	67190571	67189653	67190102	67193740	67193801
34553	"ENSG00000085719.13_6"	"CPNE3"	chr8	+	87568329	87568566	87567078	87567212	87570515	87573639
34557	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151027491	151027602	151026706	151026797	151028152	151028469
34558	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151027491	151027602	151026706	151026797	151031954	151032091
34559	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151027491	151028469	151026706	151026797	151031954	151032050
34560	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151028152	151028469	151026706	151026797	151031954	151032098
34561	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151028152	151028469	151027491	151027602	151029131	151029262
34562	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151028152	151028469	151027491	151027602	151031954	151032098
34564	"ENSG00000197622.13_6"	"CDC42SE1"	chr1	-	151029131	151029262	151027491	151027602	151031954	151032249
34567	"ENSG00000105968.19_5"	"H2AZ2"	chr7	-	44875127	44875257	44871576	44874161	44882875	44882953
34568	"ENSG00000105968.19_5"	"H2AZ2"	chr7	-	44880497	44880611	44873837	44874161	44882875	44882953
34570	"ENSG00000105968.19_5"	"H2AZ2"	chr7	-	44880497	44880611	44874523	44875257	44887567	44887639
34571	"ENSG00000105968.19_5"	"H2AZ2"	chr7	-	44882875	44882953	44875127	44875257	44887567	44887620
34606	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26368217	26368278	26365397	26365445	26368792	26368836
34611	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26370549	26370831	26368792	26369140	26373124	26373315
34628	"ENSG00000197935.6_4"	"ZNF311"	chr6	-	28967263	28967390	28966510	28966615	28967732	28967824
34630	"ENSG00000271109.2_10"	"AC008555.4"	chr19	-	35341572	35341698	35339949	35340453	35351437	35351619
34631	"ENSG00000271109.2_10"	"AC008555.4"	chr19	-	35351077	35351206	35339949	35340453	35351437	35351619
34632	"ENSG00000271109.2_10"	"AC008555.4"	chr19	-	35351077	35351206	35341572	35341698	35351437	35351619
34633	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95761054	95761193	95751150	95751309	95775867	95776008
34634	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95775867	95776008	95761054	95761193	95799356	95799437
34635	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95796233	95796290	95775865	95776008	95799356	95799437
34636	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95818605	95818690	95814238	95814326	95818892	95818986
34637	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95818892	95818986	95818605	95818690	95820420	95820559
34638	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95838149	95838289	95822348	95822495	95864113	95864229
34640	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95906507	95906650	95864113	95864229	95926209	95926263
34641	"ENSG00000004864.14_4"	"SLC25A13"	chr7	-	95926209	95926263	95906507	95906650	95951253	95951410
34642	"ENSG00000146457.16_6"	"WTAP"	chr6	+	160163119	160163178	160160021	160160077	160164696	160164824
34652	"ENSG00000134698.11_4"	"AGO4"	chr1	+	36298037	36298171	36297657	36297786	36299590	36299775
34653	"ENSG00000134698.11_4"	"AGO4"	chr1	+	36298037	36298171	36297657	36297786	36301434	36301594
34654	"ENSG00000134698.11_4"	"AGO4"	chr1	+	36299590	36299775	36297657	36297786	36301434	36301594
34655	"ENSG00000134698.11_4"	"AGO4"	chr1	+	36299590	36299775	36298037	36298171	36301434	36301594
34687	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41716658	41716717	41697528	41697776	41721567	41721601
34688	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41728174	41728231	41726026	41726107	41734316	41734359
34689	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41734316	41734359	41728174	41728231	41735004	41735195
34690	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41739418	41739580	41738532	41738632	41742006	41742212
34691	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41744070	41744171	41742006	41742212	41745123	41745305
34692	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41747564	41747650	41745123	41745305	41751472	41751606
34693	"ENSG00000213047.13_6"	"DENND1B"	chr1	-	197581060	197581106	197574611	197576304	197586788	197586889
34695	"ENSG00000213047.13_6"	"DENND1B"	chr1	-	197627429	197627499	197621364	197621445	197641166	197641286
34698	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18913255	18913309	18912199	18912522	18915280	18915451
34701	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18936798	18936972	18928989	18929078	18942173	18942252
34702	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18938149	18938319	18936798	18936972	18942173	18942252
34703	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18942498	18942643	18942173	18942252	18943785	18943895
34704	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18949758	18949866	18947345	18947424	18954172	18954268
34705	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18961827	18961926	18959646	18959793	18963195	18963276
34706	"ENSG00000044446.12_5"	"PHKA2"	chrX	-	18969221	18969390	18966861	18966944	18970611	18970659
34708	"ENSG00000139629.16_5"	"GALNT6"	chr12	-	51759213	51759363	51757904	51758139	51770978	51771151
34721	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50069087	50069186	50065478	50065921	50074117	50074839
34722	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50069087	50069186	50065478	50065921	50080973	50081388
34726	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50074117	50074839	50065492	50065921	50080973	50081389
34728	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50074117	50074839	50070269	50070336	50080973	50081389
34729	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50079189	50079342	50074117	50074839	50080973	50081389
34732	"ENSG00000179397.18_7"	"CATSPERE"	chr1	+	244662303	244662381	244643018	244643086	244678578	244678629
34742	"ENSG00000256646.7_10"	"AC010132.3"	chr7	-	42961456	42961530	42957376	42957434	42966134	42966267
34744	"ENSG00000256646.7_10"	"AC010132.3"	chr7	-	42966981	42967058	42964273	42964396	42971716	42971770
34745	"ENSG00000049245.13_5"	"VAMP3"	chr1	+	7833501	7833571	7831355	7831445	7837219	7837378
34749	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73517435	73517591	73515075	73515128	73517785	73517978
34750	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73517489	73517591	73515075	73515128	73517785	73518196
34751	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73517785	73518414	73517489	73517591	73519355	73519416
34752	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73518087	73518414	73517489	73517591	73519355	73519368
34753	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73519355	73519416	73517489	73517591	73519743	73519860
34754	"ENSG00000182173.13_6"	"TSEN54"	chr17	+	73519743	73519860	73518906	73519416	73520342	73520501
34758	"ENSG00000100949.14_4"	"RABGGTA"	chr14	-	24737719	24737825	24737315	24737626	24737930	24738032
34770	"ENSG00000197375.13_3"	"SLC22A5"	chr5	+	131721019	131721191	131714069	131719993	131722716	131722843
34775	"ENSG00000149743.14_6"	"TRPT1"	chr11	-	63992266	63992442	63992014	63992189	63992970	63993052
34776	"ENSG00000149743.14_6"	"TRPT1"	chr11	-	63992272	63992442	63992014	63992189	63992970	63993052
34779	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42559888	42559967	42541471	42541731	42561928	42562042
34780	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42561928	42562042	42541471	42541731	42571325	42571456
34781	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42607946	42608008	42604748	42604932	42609319	42609430
34782	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42633146	42633250	42630995	42631157	42633904	42633983
34783	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42643793	42643929	42641863	42641931	42644520	42644611
34784	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42650792	42650849	42647461	42647570	42652531	42652609
34785	"ENSG00000024048.10_4"	"UBR2"	chr6	+	42655953	42656124	42652531	42652609	42657306	42657408
34789	"ENSG00000196199.14_4"	"MPHOSPH8"	chr13	+	20235837	20235978	20233340	20233429	20237179	20237266
34791	"ENSG00000250999.2_8"	"AC136604.3"	chr5	+	179085389	179085482	179084762	179085098	179089975	179090104
34812	"ENSG00000155755.19_6"	"TMEM237"	chr2	-	202494451	202494575	202493952	202494144	202496773	202496931
34816	"ENSG00000155755.19_6"	"TMEM237"	chr2	-	202505615	202505647	202503711	202503768	202507331	202507376
34819	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179300871	179301046	179296140	179296981	179306336	179306431
34820	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179300871	179301046	179296140	179296981	179307993	179308111
34821	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179306336	179306431	179296140	179296981	179307993	179308111
34822	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179306336	179306431	179300871	179301046	179307993	179308111
34823	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179307993	179308111	179300871	179301046	179309148	179309227
34825	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179310152	179310262	179309148	179309227	179312231	179312313
34826	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179312182	179312313	179309148	179309227	179314968	179315211
34827	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179312231	179312313	179309148	179309227	179314968	179315138
34828	"ENSG00000180228.13_6"	"PRKRA"	chr2	-	179314968	179315138	179312046	179312313	179315692	179315748
34830	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152480271	152480327	152456833	152457011	152498705	152498816
34831	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152497615	152497740	152456872	152457011	152498705	152498816
34832	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152497615	152497740	152480271	152480327	152498705	152498816
34833	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152498705	152498816	152480271	152480327	152511634	152511730
34834	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152508781	152508818	152498705	152498816	152511634	152511730
34835	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152511634	152511730	152498705	152498816	152513565	152513607
34836	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152511634	152511730	152498705	152498816	152517383	152517527
34837	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152513565	152513673	152498705	152498816	152517383	152517527
34838	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152513565	152513673	152511634	152511730	152517383	152517527
34839	"ENSG00000133627.18_4"	"ACTR3B"	chr7	+	152513569	152513673	152507826	152511730	152517383	152517527
34843	"ENSG00000141569.12_7"	"TRIM65"	chr17	-	73888091	73888266	73887893	73887959	73888347	73888384
34844	"ENSG00000141569.12_7"	"TRIM65"	chr17	-	73888835	73888931	73888347	73888581	73892604	73892639
34845	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21076215	21076375	21074036	21074148	21083658	21083749
34846	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21083658	21083749	21076215	21076375	21091869	21092024
34847	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21083658	21083749	21076215	21076375	21094076	21094157
34848	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21091869	21092024	21076215	21076375	21094076	21094157
34849	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21091869	21092024	21083658	21083749	21094076	21094157
34850	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21094076	21094157	21091869	21092024	21097422	21097566
34851	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21106304	21106404	21101942	21103243	21106842	21107033
34854	"ENSG00000127483.19_6"	"HP1BP3"	chr1	-	21106837	21107033	21106304	21106404	21113141	21113145
34861	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65890149	65890281	65889485	65889841	65899904	65899998
34862	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65918955	65919106	65916130	65916259	65920662	65920705
34863	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65920662	65920705	65918955	65919106	65924470	65924717
34864	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65925074	65925236	65924470	65924717	65925451	65925603
34865	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65940265	65940488	65936554	65936772	65941524	65942007
34867	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65962687	65962772	65960327	65960520	65971887	65972074
34868	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65971887	65972074	65961138	65962772	65977551	65977878
34870	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7395253	7395376	7393331	7393536	7396935	7397005
34871	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7395253	7395376	7393331	7393536	7401190	7401283
34872	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7395285	7395376	7393331	7393536	7396935	7397005
34873	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7395285	7395376	7393331	7393536	7401190	7401283
34874	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7396935	7397005	7393331	7393536	7401190	7401283
34875	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7396935	7397005	7395253	7395376	7401190	7401283
34876	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7398930	7398973	7396935	7397005	7401190	7401283
34877	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7401190	7401283	7396935	7397005	7402835	7402948
34878	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7403049	7403130	7402835	7402948	7404173	7404260
34885	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125033142	125033354	125026881	125027217	125042721	125042877
34886	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125033231	125033354	125027182	125027217	125042721	125042877
34888	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125047447	125047566	125033142	125033354	125075505	125075609
34889	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125047447	125047566	125042721	125042877	125054027	125054119
34892	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125048317	125048445	125047447	125047566	125075505	125075609
34893	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125054027	125054119	125047447	125047566	125075505	125075609
34894	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125054027	125054119	125048317	125048445	125075505	125075609
34895	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125075505	125075665	125054027	125054119	125084818	125084957
34898	"ENSG00000132507.18_4"	"EIF5A"	chr17	+	7214668	7214800	7214336	7214441	7214896	7214934
34899	"ENSG00000204560.10_6"	"DHX16"	chr6	-	30622482	30622656	30620895	30621147	30622951	30623113
34900	"ENSG00000204560.10_6"	"DHX16"	chr6	-	30623974	30624042	30623211	30623374	30624167	30624286
34901	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144594388	144594483	144593677	144593936	144595834	144595952
34902	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144594388	144594483	144593677	144593936	144595853	144595952
34903	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144594388	144594483	144593807	144593965	144595834	144595952
34908	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144595853	144595952	144593735	144593965	144596283	144597070
34911	"ENSG00000225241.3"	"RP11-640M9.2"	chr1	+	144606368	144606510	144598511	144598780	144614839	144614993
34921	"ENSG00000119242.8_7"	"CCDC92"	chr12	-	124429215	124429287	124428818	124428911	124430250	124430347
34924	"ENSG00000119242.8_7"	"CCDC92"	chr12	-	124430250	124430347	124429215	124429287	124457075	124457378
34930	"ENSG00000137177.20_6"	"KIF13A"	chr6	-	17779177	17779330	17777507	17777585	17779822	17779915
34934	"ENSG00000137177.20_6"	"KIF13A"	chr6	-	17794479	17794626	17790102	17790141	17794802	17794928
34936	"ENSG00000137177.20_6"	"KIF13A"	chr6	-	17873607	17873668	17856260	17856353	17898398	17898411
34969	"ENSG00000122965.11_7"	"RBM19"	chr12	-	114387887	114387959	114386637	114386841	114390316	114390395
34972	"ENSG00000078747.15_6"	"ITCH"	chr20	+	32957199	32957276	32951046	32951155	32981596	32981687
34977	"ENSG00000078747.15_6"	"ITCH"	chr20	+	32996456	32996598	32981575	32981687	33000320	33000383
34978	"ENSG00000078747.15_6"	"ITCH"	chr20	+	33000320	33000445	32996456	32996598	33001547	33001685
34979	"ENSG00000078747.15_6"	"ITCH"	chr20	+	33004922	33005045	33001547	33001685	33012285	33012331
34980	"ENSG00000078747.15_6"	"ITCH"	chr20	+	33012285	33012331	33001547	33001685	33026278	33026306
34982	"ENSG00000078747.15_6"	"ITCH"	chr20	+	33049897	33050026	33045194	33045279	33057852	33057925
34983	"ENSG00000078747.15_6"	"ITCH"	chr20	+	33057852	33057925	33049897	33050026	33059248	33059320
34986	"ENSG00000179091.5_4"	"CYC1"	chr8	+	145150735	145150932	145149978	145150131	145151026	145151153
34987	"ENSG00000179091.5_4"	"CYC1"	chr8	+	145151026	145151153	145149978	145150131	145151239	145151397
34994	"ENSG00000273559.5_6"	"CWC25"	chr17	-	36962549	36962648	36958952	36959114	36963017	36963229
34998	"ENSG00000103035.11_4"	"PSMD7"	chr16	+	74334949	74335042	74334012	74334104	74335452	74335550
34999	"ENSG00000103035.11_4"	"PSMD7"	chr16	+	74338200	74338292	74336109	74336190	74339186	74339786
35000	"ENSG00000137871.20_6"	"ZNF280D"	chr15	-	56946395	56946432	56935149	56935195	56946582	56946701
35003	"ENSG00000137871.20_6"	"ZNF280D"	chr15	-	56974451	56974675	56970861	56971019	56981238	56981348
35004	"ENSG00000137871.20_6"	"ZNF280D"	chr15	-	56999279	56999341	56996318	56996465	56999460	56999504
35005	"ENSG00000137871.20_6"	"ZNF280D"	chr15	-	56999279	56999348	56996318	56996465	56999460	56999504
35006	"ENSG00000137871.20_6"	"ZNF280D"	chr15	-	56999460	56999504	56996318	56996465	57025655	57025692
35008	"ENSG00000161542.17_6"	"PRPSAP1"	chr17	-	74340751	74340818	74328343	74328516	74344609	74344662
35009	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57302427	57302494	57301906	57302094	57307828	57308026
35010	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57307828	57308026	57302303	57302494	57312860	57313039
35011	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57307828	57308026	57302303	57302494	57314583	57314763
35012	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57312522	57312543	57307828	57308026	57312860	57313039
35013	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57312860	57313039	57302303	57302494	57314583	57314763
35014	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57312860	57313039	57307828	57308026	57314583	57314763
35015	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57314583	57314763	57312860	57313039	57316784	57316868
35016	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57314875	57314989	57314583	57314763	57316784	57316868
35017	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57318037	57318218	57316784	57316868	57325537	57325665
35018	"ENSG00000128050.8_3"	"PAICS"	chr4	+	57319768	57319927	57318037	57318218	57325537	57325665
35025	"ENSG00000124608.5_6"	"AARS2"	chr6	-	44268892	44269003	44266467	44268448	44269117	44269201
35026	"ENSG00000124608.5_6"	"AARS2"	chr6	-	44272790	44272935	44272381	44272554	44273389	44273523
35027	"ENSG00000124608.5_6"	"AARS2"	chr6	-	44274985	44275131	44274659	44274768	44278035	44278180
35028	"ENSG00000124608.5_6"	"AARS2"	chr6	-	44278035	44278180	44274985	44275131	44278730	44278898
35032	"ENSG00000172331.12_5"	"BPGM"	chr7	+	134346198	134346860	134331604	134331689	134363604	134364560
35035	"ENSG00000162636.16_4"	"FAM102B"	chr1	+	109154799	109154916	109148844	109148874	109159003	109159050
35043	"ENSG00000102096.9_5"	"PIM2"	chrX	-	48771671	48771848	48770458	48771571	48772296	48772669
35044	"ENSG00000102096.9_5"	"PIM2"	chrX	-	48772296	48772669	48771671	48771848	48775057	48775108
35045	"ENSG00000102096.9_5"	"PIM2"	chrX	-	48775812	48775922	48775057	48775108	48776050	48776301
35050	"ENSG00000104375.17_8"	"STK3"	chr8	-	99591891	99592017	99560187	99560389	99608259	99608397
35052	"ENSG00000104375.17_8"	"STK3"	chr8	-	99650687	99650788	99607557	99608397	99718694	99718862
35053	"ENSG00000104375.17_8"	"STK3"	chr8	-	99733301	99733388	99719374	99719539	99734970	99735197
35058	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103557021	103557164	103555944	103556202	103560869	103561014
35059	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103560869	103561014	103555944	103556202	103571693	103571858
35060	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103578838	103579057	103571693	103571858	103585841	103586009
35062	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103588976	103589188	103585841	103586009	103590119	103590206
35063	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103592072	103592168	103590119	103590206	103592437	103592555
35074	"ENSG00000100147.13_3"	"CCDC134"	chr22	+	42204878	42204997	42196682	42196770	42205882	42206004
35075	"ENSG00000100147.13_3"	"CCDC134"	chr22	+	42206210	42206295	42205882	42206004	42209267	42209449
35076	"ENSG00000100147.13_3"	"CCDC134"	chr22	+	42209267	42209449	42206210	42206295	42209754	42209826
35078	"ENSG00000172071.14_7"	"EIF2AK3"	chr2	-	88861806	88861908	88858434	88858497	88870391	88870559
35081	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70178790	70178970	70176371	70176612	70179559	70179649
35082	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70178790	70178970	70176371	70176612	70181981	70182186
35083	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70179559	70179649	70176371	70176612	70181981	70182186
35084	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70179559	70179649	70176371	70176612	70190192	70190297
35085	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70179559	70179649	70178790	70178970	70181981	70182186
35086	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70181981	70182186	70179559	70179649	70182271	70182361
35087	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190297	70179559	70179649	70191618	70191728
35088	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190297	70182453	70182647	70191613	70191728
35089	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190297	70182453	70182647	70191618	70191728
35090	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190417	70179559	70179649	70191618	70191728
35091	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190417	70182453	70182647	70191613	70191728
35092	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190417	70182453	70182647	70191618	70191728
35093	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70190192	70190417	70182453	70182647	70191962	70192072
35094	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70191613	70191728	70182453	70182647	70191962	70192072
35095	"ENSG00000138346.15_6"	"DNA2"	chr10	-	70191613	70191728	70190192	70190417	70191962	70192072
