ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2835	"ENSG00000151694.14_8"	"ADAM17"	chr2	-	9661331	9663467	9661331	9662567	9663377	9663467
2836	"ENSG00000100802.15_6"	"C14orf93"	chr14	-	23467635	23468365	23467635	23467950	23468262	23468365
2837	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151337664	151338160	151337664	151337757	151338038	151338160
2838	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151337664	151338160	151337664	151337714	151338081	151338160
2840	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151341479	151342030	151341479	151341665	151341917	151342030
2841	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151341479	151342245	151341479	151341665	151342188	151342245
2842	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151341479	151342245	151341479	151342030	151342188	151342245
2872	"ENSG00000146670.10_6"	"CDCA5"	chr11	-	64850835	64851022	64850835	64850871	64850956	64851022
2880	"ENSG00000165359.15_6"	"INTS6L"	chrX	+	134703261	134706958	134703261	134703356	134706739	134706958
2886	"ENSG00000148824.19_6"	"MTG1"	chr10	+	135215032	135215749	135215032	135215094	135215652	135215749
2887	"ENSG00000148824.19_6"	"MTG1"	chr10	+	135215652	135216277	135215652	135215749	135216195	135216277
2891	"ENSG00000164877.19_5"	"MICALL2"	chr7	-	1480226	1482120	1480226	1480320	1481827	1482120
2895	"ENSG00000103653.16_4"	"CSK"	chr15	+	75094035	75094424	75094035	75094231	75094337	75094424
2908	"ENSG00000130299.17_6"	"GTPBP3"	chr19	+	17449762	17450075	17449762	17449835	17449931	17450075
2914	"ENSG00000140829.12_6"	"DHX38"	chr16	+	72132825	72133179	72132825	72132944	72133102	72133179
2918	"ENSG00000166387.13_10"	"PPFIBP2"	chr11	+	7674254	7674987	7674254	7674431	7674732	7674987
2919	"ENSG00000174851.16_6"	"YIF1A"	chr11	-	66052050	66052437	66052050	66052254	66052339	66052437
2920	"ENSG00000174851.16_6"	"YIF1A"	chr11	-	66052050	66052437	66052050	66052254	66052343	66052437
2922	"ENSG00000100284.21_7"	"TOM1"	chr22	+	35719488	35719623	35719488	35719614	35719615	35719623
2931	"ENSG00000205639.11_8"	"MFSD2B"	chr2	+	24245999	24246596	24245999	24246109	24246452	24246596
2935	"ENSG00000138942.16_4"	"RNF185"	chr22	+	31600474	31602999	31600474	31600952	31601362	31602999
2942	"ENSG00000185133.14_6"	"INPP5J"	chr22	+	31529595	31530682	31529595	31529700	31529898	31530682
2951	"ENSG00000048162.21_5"	"NOP16"	chr5	-	175815235	175815599	175815235	175815344	175815433	175815599
2958	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094129	161094316
2959	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094203	161094316
2968	"ENSG00000143321.19_5"	"HDGF"	chr1	-	156714799	156715165	156714799	156714938	156715088	156715165
2970	"ENSG00000128694.12_5"	"OSGEPL1"	chr2	-	190626145	190626386	190626145	190626251	190626372	190626386
2972	"ENSG00000077380.15_7"	"DYNC1I2"	chr2	+	172582428	172582803	172582428	172582591	172582703	172582803
2979	"ENSG00000106346.11_5"	"USP42"	chr7	+	6178722	6179826	6178722	6178825	6179758	6179826
2999	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26368792	26369140	26368792	26368836	26368948	26369140
3010	"ENSG00000100949.14_4"	"RABGGTA"	chr14	-	24737315	24737626	24737315	24737404	24737574	24737626
3014	"ENSG00000197375.13_3"	"SLC22A5"	chr5	+	131714069	131719993	131714069	131714173	131719838	131719993
3022	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65889485	65889841	65889485	65889794	65889795	65889841
3023	"ENSG00000124784.9_4"	"RIOK1"	chr6	+	7402835	7403130	7402835	7402948	7403049	7403130
3024	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125047447	125048225	125047447	125047566	125048058	125048225
3029	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103585841	103590206	103585841	103586009	103590119	103590206
3043	"ENSG00000205593.12_6"	"DENND6B"	chr22	-	50752242	50752701	50752242	50752307	50752635	50752701
3051	"ENSG00000144591.19_5"	"GMPPA"	chr2	+	220366197	220366759	220366197	220366301	220366572	220366759
3052	"ENSG00000144591.19_5"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370416	220370483
3053	"ENSG00000144591.19_5"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370436	220370483
3054	"ENSG00000144591.19_5"	"GMPPA"	chr2	+	220370975	220371144	220370975	220371044	220371045	220371144
3070	"ENSG00000131876.17_6"	"SNRPA1"	chr15	-	101825930	101827215	101825930	101826006	101827112	101827215
3073	"ENSG00000134901.13_6"	"POGLUT2"	chr13	-	103443250	103443780	103443250	103443488	103443607	103443780
3075	"ENSG00000114021.12_4"	"NIT2"	chr3	+	100064428	100065099	100064428	100064522	100065024	100065099
3106	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42661507	42663008	42661507	42661535	42662920	42663008
3111	"ENSG00000140263.15_4"	"SORD"	chr15	+	45332605	45335619	45332605	45332639	45335454	45335619
3121	"ENSG00000103168.16_9"	"TAF1C"	chr16	-	84215351	84215664	84215351	84215469	84215547	84215664
3126	"ENSG00000125863.20_6"	"MKKS"	chr20	-	10393177	10394579	10393177	10393348	10394443	10394579
3131	"ENSG00000115257.15_3"	"PCSK4"	chr19	-	1483648	1483940	1483648	1483766	1483836	1483940
3132	"ENSG00000115257.15_3"	"PCSK4"	chr19	-	1486851	1487312	1486851	1486972	1487139	1487312
3133	"ENSG00000115257.15_3"	"PCSK4"	chr19	-	1486851	1487312	1486851	1487064	1487139	1487312
3134	"ENSG00000187741.15_8"	"FANCA"	chr16	-	89882284	89883055	89882284	89882394	89882944	89883055
3135	"ENSG00000204713.11_5"	"TRIM27"	chr6	-	28870778	28872442	28870778	28872050	28872330	28872442
3143	"ENSG00000132128.16_5"	"LRRC41"	chr1	-	46744853	46745286	46744853	46744929	46745163	46745286
3155	"ENSG00000022556.16_8"	"NLRP2"	chr19	+	55501389	55501761	55501389	55501464	55501582	55501761
3161	"ENSG00000214655.10_7"	"ZSWIM8"	chr10	+	75551616	75552610	75551616	75552248	75552347	75552610
3168	"ENSG00000169607.13_5"	"CKAP2L"	chr2	-	113513553	113514791	113513553	113513711	113514469	113514791
3174	"ENSG00000188313.13_7"	"PLSCR1"	chr3	-	146239330	146239840	146239330	146239492	146239619	146239840
3179	"ENSG00000271723.5_3"	"MROH7-TTC4"	chr1	+	55197158	55197373	55197158	55197222	55197327	55197373
3186	"ENSG00000267248.3_9"	"AC025048.2"	chr17	-	58212116	58213074	58212116	58212202	58212457	58213074
3193	"ENSG00000075415.13_8"	"SLC25A3"	chr12	+	98987752	98989626	98987752	98987913	98989504	98989626
3197	"ENSG00000160055.19_4"	"TMEM234"	chr1	-	32680736	32681396	32680736	32680817	32681273	32681396
3199	"ENSG00000149636.15_6"	"DSN1"	chr20	-	35399275	35399596	35399275	35399377	35399517	35399596
3200	"ENSG00000149636.15_6"	"DSN1"	chr20	-	35399275	35399876	35399275	35399380	35399827	35399876
3201	"ENSG00000149636.15_6"	"DSN1"	chr20	-	35399275	35399876	35399275	35399427	35399827	35399876
3202	"ENSG00000149636.15_6"	"DSN1"	chr20	-	35399275	35399876	35399275	35399596	35399827	35399876
3222	"ENSG00000221983.8_6"	"UBA52"	chr19	+	18685679	18686051	18685679	18685782	18685866	18686051
3223	"ENSG00000221983.8_6"	"UBA52"	chr19	+	18685679	18686051	18685679	18685782	18685912	18686051
3233	"ENSG00000249816.7_8"	"LINC00964"	chr8	+	125861516	125862195	125861516	125861578	125861986	125862195
3249	"ENSG00000005483.21_8"	"KMT2E"	chr7	+	104730455	104730720	104730455	104730573	104730574	104730720
3260	"ENSG00000140400.17_9"	"MAN2C1"	chr15	-	75651399	75651766	75651399	75651494	75651668	75651766
3270	"ENSG00000109572.14_8"	"CLCN3"	chr4	+	170618339	170618885	170618339	170618430	170618511	170618885
3273	"ENSG00000169592.15_7"	"INO80E"	chr16	+	30007564	30007938	30007564	30007712	30007867	30007938
3293	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183904294	183904663	183904294	183904424	183904583	183904663
3294	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183904294	183904663	183904294	183904442	183904583	183904663
3295	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183905184	183905549	183905184	183905231	183905451	183905549
3296	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183905451	183905771	183905451	183905549	183905648	183905771
3297	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183906875	183907065	183906875	183906932	183907042	183907065
3306	"ENSG00000115525.18_8"	"ST3GAL5"	chr2	-	86074983	86075327	86074983	86075107	86075238	86075327
3316	"ENSG00000139613.12_6"	"SMARCC2"	chr12	-	56572187	56572631	56572187	56572318	56572593	56572631
3331	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21925986	21926110	21925986	21926068	21926073	21926110
3332	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21929296	21930405	21929296	21929406	21930150	21930405
3333	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21929296	21930405	21929296	21929406	21930327	21930405
3341	"ENSG00000115282.21_8"	"TTC31"	chr2	+	74717151	74717600	74717151	74717254	74717370	74717600
3359	"ENSG00000071889.16_6"	"FAM3A"	chrX	-	153744083	153744566	153744083	153744136	153744233	153744566
3390	"ENSG00000186635.14_6"	"ARAP1"	chr11	-	72423482	72424288	72423482	72423613	72424220	72424288
3399	"ENSG00000062822.15_6"	"POLD1"	chr19	+	50905255	50905630	50905255	50905381	50905461	50905630
3404	"ENSG00000198690.10_6"	"FAN1"	chr15	+	31217329	31220859	31217329	31217494	31217991	31220859
3409	"ENSG00000167619.13_5"	"TMEM145"	chr19	+	42827734	42829216	42827734	42827941	42828888	42829216
3427	"ENSG00000106012.18_6"	"IQCE"	chr7	+	2611159	2611288	2611159	2611179	2611238	2611288
3436	"ENSG00000101365.21_6"	"IDH3B"	chr20	-	2641102	2641475	2641102	2641236	2641342	2641475
3439	"ENSG00000196352.16_8"	"CD55"	chr1	+	207510037	207510754	207510037	207510163	207510673	207510754
3440	"ENSG00000247828.8_8"	"TMEM161B-AS1"	chr5	+	87565284	87566402	87565284	87565434	87566342	87566402
3441	"ENSG00000247828.8_8"	"TMEM161B-AS1"	chr5	+	87565284	87566402	87565284	87565504	87566342	87566402
3456	"ENSG00000169045.17_8"	"HNRNPH1"	chr5	-	179047892	179048398	179047892	179048036	179048242	179048398
3457	"ENSG00000169045.17_8"	"HNRNPH1"	chr5	-	179050037	179051670	179050037	179050165	179050636	179051670
3459	"ENSG00000185896.11_4"	"LAMP1"	chr13	+	113974659	113975785	113974659	113974785	113975718	113975785
3474	"ENSG00000114859.16_6"	"CLCN2"	chr3	-	184072691	184073317	184072691	184072761	184073161	184073317
3475	"ENSG00000114859.16_6"	"CLCN2"	chr3	-	184072691	184074882	184072691	184072761	184073481	184074882
3476	"ENSG00000114859.16_6"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073566	184074780	184074882
3477	"ENSG00000114859.16_6"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073632	184074780	184074882
3478	"ENSG00000114859.16_6"	"CLCN2"	chr3	-	184073481	184074882	184073481	184073566	184074824	184074882
3485	"ENSG00000231500.7_4"	"RPS18"	chr6	+	33243741	33244044	33243741	33243843	33243952	33244044
3490	"ENSG00000213339.9_5"	"QTRT1"	chr19	+	10822836	10823304	10822836	10822975	10823228	10823304
3491	"ENSG00000099783.12_8"	"HNRNPM"	chr19	+	8530207	8530399	8530207	8530246	8530363	8530399
3494	"ENSG00000188219.14_3"	"POTEE"	chr2	+	132019298	132019419	132019298	132019404	132019406	132019419
3517	"ENSG00000130826.18_5"	"DKC1"	chrX	+	154002876	154003548	154002876	154002980	154003469	154003548
3518	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123460357	123461314	123460357	123460414	123461147	123461314
3519	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123460357	123461314	123460357	123460414	123461200	123461314
3520	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123462871	123463116	123462871	123462906	123462988	123463116
3522	"ENSG00000137955.16_5"	"RABGGTB"	chr1	+	76255636	76255959	76255636	76255742	76255836	76255959
3523	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020430	52021077	52020430	52020520	52020620	52021077
3524	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021077	52020620	52020677	52020968	52021077
3525	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021077	52020620	52020677	52021003	52021077
3526	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021003	52021212	52021003	52021077	52021162	52021212
3528	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52021469	52020620	52020677	52021324	52021469
3529	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020430	52021640	52020430	52021469	52021571	52021640
3530	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52020620	52022619	52020620	52021077	52022539	52022619
3531	"ENSG00000114786.16_8"	"ABHD14A-ACY1"	chr3	+	52021571	52022619	52021571	52021640	52022539	52022619
3552	"ENSG00000113810.16_6"	"SMC4"	chr3	+	160130113	160130637	160130113	160130241	160130317	160130637
3557	"ENSG00000126456.16_7"	"IRF3"	chr19	-	50166444	50166771	50166444	50166515	50166599	50166771
3562	"ENSG00000214063.11_5"	"TSPAN4"	chr11	+	864436	865825	864436	864511	865693	865825
3571	"ENSG00000149136.9_6"	"SSRP1"	chr11	-	57097764	57098401	57097764	57097903	57098328	57098401
3576	"ENSG00000188070.9_6"	"C11orf95"	chr11	-	63532339	63532726	63532339	63532391	63532514	63532726
3580	"ENSG00000048140.18_7"	"TSPAN17"	chr5	+	176079743	176082021	176079743	176079914	176081895	176082021
3590	"ENSG00000132950.19_6"	"ZMYM5"	chr13	-	20425494	20426330	20425494	20425588	20425828	20426330
3593	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82984835	82985035	82984835	82984907	82984993	82985035
3599	"ENSG00000249115.9_5"	"HAUS5"	chr19	+	36104769	36104961	36104769	36104802	36104936	36104961
3608	"ENSG00000135775.14_5"	"COG2"	chr1	+	230805101	230807386	230805101	230805281	230807261	230807386
3625	"ENSG00000132361.17_7"	"CLUH"	chr17	-	2597193	2597570	2597193	2597333	2597416	2597570
3627	"ENSG00000148399.13_6"	"DPH7"	chr9	-	140459344	140459606	140459344	140459410	140459536	140459606
3628	"ENSG00000148399.13_6"	"DPH7"	chr9	-	140470160	140470619	140470160	140470344	140470531	140470619
3634	"ENSG00000134597.16_5"	"RBMX2"	chrX	+	129545321	129545499	129545321	129545480	129545481	129545499
3636	"ENSG00000153310.19_7"	"CYRIB"	chr8	-	130866511	130866589	130866511	130866522	130866523	130866589
3642	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242208368	242208710	242208368	242208520	242208615	242208710
3643	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242208368	242208710	242208368	242208520	242208620	242208710
3646	"ENSG00000125875.14_5"	"TBC1D20"	chr20	-	422231	422687	422231	422333	422500	422687
3663	"ENSG00000103512.15_5"	"NOMO1"	chr16	+	14989370	14990013	14989370	14989498	14989829	14990013
3664	"ENSG00000103512.15_5"	"NOMO1"	chr16	+	14989370	14990013	14989370	14989551	14989829	14990013
3670	"ENSG00000024526.17_6"	"DEPDC1"	chr1	-	68955134	68955291	68955134	68955168	68955252	68955291
3679	"ENSG00000161265.15_8"	"U2AF1L4"	chr19	-	36234970	36235322	36234970	36235046	36235223	36235322
3688	"ENSG00000139645.10_5"	"ANKRD52"	chr12	-	56631590	56637176	56631590	56631752	56637021	56637176
3695	"ENSG00000166169.17_8"	"POLL"	chr10	-	103344358	103344676	103344358	103344477	103344634	103344676
3699	"ENSG00000242372.8_7"	"EIF6"	chr20	-	33871978	33872295	33871978	33872064	33872183	33872295
3707	"ENSG00000165458.14_8"	"INPPL1"	chr11	+	71939770	71939891	71939770	71939830	71939832	71939891
3717	"ENSG00000197448.14_4"	"GSTK1"	chr7	+	142961640	142962185	142961640	142961769	142962084	142962185
3718	"ENSG00000197448.14_4"	"GSTK1"	chr7	+	142962084	142962389	142962084	142962185	142962353	142962389
3741	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32883731	32889268	32883731	32883815	32889091	32889268
3750	"ENSG00000138074.15_10"	"SLC5A6"	chr2	-	27425680	27426213	27425680	27425748	27426100	27426213
3753	"ENSG00000126522.17_5"	"ASL"	chr7	+	65540820	65541080	65540820	65540843	65541025	65541080
3754	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551730	65552778	65551730	65551808	65552715	65552778
3755	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551730	65553908	65551730	65552778	65553793	65553908
3756	"ENSG00000126522.17_5"	"ASL"	chr7	+	65554077	65554322	65554077	65554162	65554262	65554322
3766	"ENSG00000070756.16_8"	"PABPC1"	chr8	-	101730000	101730508	101730000	101730116	101730314	101730508
3767	"ENSG00000070756.16_8"	"PABPC1"	chr8	-	101730000	101730508	101730000	101730116	101730410	101730508
3768	"ENSG00000070756.16_8"	"PABPC1"	chr8	-	101730000	101730508	101730000	101730116	101730458	101730508
3782	"ENSG00000087077.14_7"	"TRIP6"	chr7	+	100467991	100468365	100467991	100468085	100468195	100468365
3799	"ENSG00000159459.12_6"	"UBR1"	chr15	-	43317571	43318861	43317571	43317627	43318758	43318861
3803	"ENSG00000161016.17_7"	"RPL8"	chr8	-	146016661	146016880	146016661	146016692	146016755	146016880
3804	"ENSG00000197386.12_9"	"HTT"	chr4	+	3189377	3190820	3189377	3189613	3190677	3190820
3811	"ENSG00000162927.14_5"	"PUS10"	chr2	-	61192192	61194748	61192192	61192238	61194636	61194748
3814	"ENSG00000148303.17_4"	"RPL7A"	chr9	+	136217094	136217582	136217094	136217174	136217451	136217582
3826	"ENSG00000067596.12_7"	"DHX8"	chr17	+	41594534	41597635	41594534	41594690	41597497	41597635
3827	"ENSG00000133460.19_6"	"SLC2A11"	chr22	+	24224945	24226211	24224945	24225056	24226060	24226211
3828	"ENSG00000133460.19_6"	"SLC2A11"	chr22	+	24224945	24226211	24224945	24225056	24226135	24226211
3829	"ENSG00000198056.15_9"	"PRIM1"	chr12	-	57140564	57140816	57140564	57140638	57140709	57140816
3840	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134146910	134147535	134146910	134147048	134147385	134147535
3841	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134152119	134153404	134152119	134152293	134153185	134153404
3842	"ENSG00000145833.16_6"	"DDX46"	chr5	+	134152119	134153404	134152119	134152296	134153185	134153404
3843	"ENSG00000060642.11_7"	"PIGV"	chr1	+	27120603	27121725	27120603	27120697	27121293	27121725
3862	"ENSG00000100968.14_5"	"NFATC4"	chr14	+	24845499	24847207	24845499	24846084	24846843	24847207
3863	"ENSG00000124222.22_6"	"STX16"	chr20	+	57226327	57227143	57226327	57226470	57227128	57227143
3864	"ENSG00000124222.22_6"	"STX16"	chr20	+	57226338	57227194	57226338	57226490	57227128	57227194
3868	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983298	21983696	21983298	21983476	21983596	21983696
3875	"ENSG00000167110.18_6"	"GOLGA2"	chr9	-	131024841	131025371	131024841	131024983	131025312	131025371
3893	"ENSG00000125731.13_6"	"SH2D3A"	chr19	-	6754261	6754742	6754261	6754436	6754626	6754742
3900	"ENSG00000254986.7_7"	"DPP3"	chr11	+	66262676	66262960	66262676	66262739	66262835	66262960
3918	"ENSG00000115459.18_4"	"ELMOD3"	chr2	+	85598208	85598685	85598208	85598332	85598562	85598685
3919	"ENSG00000115459.18_4"	"ELMOD3"	chr2	+	85617260	85618871	85617260	85617388	85617882	85618871
3931	"ENSG00000029534.21_9"	"ANK1"	chr8	-	41529871	41530430	41529871	41529944	41530033	41530430
3939	"ENSG00000152556.17_10"	"PFKM"	chr12	+	48535522	48535849	48535522	48535610	48535696	48535849
3945	"ENSG00000223705.9_4"	"NSUN5P1"	chr7	+	75044397	75044512	75044397	75044430	75044431	75044512
3953	"ENSG00000123191.16_6"	"ATP7B"	chr13	-	52511411	52511815	52511411	52511529	52511611	52511815
3955	"ENSG00000123191.16_6"	"ATP7B"	chr13	-	52548070	52549304	52548070	52548220	52548553	52549304
3957	"ENSG00000004059.11_6"	"ARF5"	chr7	+	127229538	127230191	127229538	127229648	127230119	127230191
3958	"ENSG00000130159.14_9"	"ECSIT"	chr19	-	11618516	11618863	11618516	11618544	11618805	11618863
3959	"ENSG00000130159.14_9"	"ECSIT"	chr19	-	11618516	11618863	11618516	11618665	11618805	11618863
3963	"ENSG00000161813.22_8"	"LARP4"	chr12	+	50835372	50835426	50835372	50835378	50835380	50835426
3967	"ENSG00000135829.17_4"	"DHX9"	chr1	+	182852273	182852503	182852273	182852351	182852454	182852503
3970	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304116	202304946	202304116	202304186	202304769	202304946
3971	"ENSG00000077152.11_7"	"UBE2T"	chr1	-	202304116	202304946	202304116	202304186	202304773	202304946
3973	"ENSG00000198089.16_7"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32002313	32002416
3987	"ENSG00000090013.11_6"	"BLVRB"	chr19	-	40964080	40964452	40964080	40964151	40964287	40964452
4003	"ENSG00000172262.11_6"	"ZNF131"	chr5	+	43161350	43162033	43161350	43161708	43161810	43162033
4004	"ENSG00000172262.11_6"	"ZNF131"	chr5	+	43161350	43162033	43161350	43161715	43161810	43162033
4013	"ENSG00000096093.16_5"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318859	52319085
4014	"ENSG00000096093.16_5"	"EFHC1"	chr6	+	52317485	52319085	52317485	52317635	52318892	52319085
4019	"ENSG00000161202.20_6"	"DVL3"	chr3	+	183882583	183882994	183882583	183882719	183882900	183882994
4020	"ENSG00000161202.20_6"	"DVL3"	chr3	+	183884233	183884461	183884233	183884310	183884393	183884461
4046	"ENSG00000099797.15_6"	"TECR"	chr19	+	14674469	14674715	14674469	14674514	14674582	14674715
4047	"ENSG00000099797.15_6"	"TECR"	chr19	+	14674469	14674715	14674469	14674514	14674611	14674715
4048	"ENSG00000099797.15_6"	"TECR"	chr19	+	14674469	14674715	14674469	14674514	14674646	14674715
4050	"ENSG00000099797.15_6"	"TECR"	chr19	+	14675597	14675804	14675597	14675670	14675760	14675804
4051	"ENSG00000099797.15_6"	"TECR"	chr19	+	14675597	14675935	14675597	14675670	14675877	14675935
4052	"ENSG00000099797.15_6"	"TECR"	chr19	+	14675597	14675935	14675597	14675804	14675877	14675935
4066	"ENSG00000196497.17_7"	"IPO4"	chr14	-	24657757	24658003	24657757	24657844	24657924	24658003
4070	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86704999	86705388	86704999	86705152	86705292	86705388
4071	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86705730	86707485	86705730	86705858	86707289	86707485
4073	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86716642	86718180	86716642	86716782	86718003	86718180
4087	"ENSG00000205581.11_6"	"HMGN1"	chr21	-	40717071	40720265	40717071	40717200	40720217	40720265
4088	"ENSG00000205581.11_6"	"HMGN1"	chr21	-	40720347	40720503	40720347	40720377	40720470	40720503
4092	"ENSG00000163938.17_5"	"GNL3"	chr3	+	52724607	52725087	52724607	52724720	52724960	52725087
4095	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154557692	154558341	154557692	154557820	154558228	154558341
4096	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154560600	154561149	154560600	154560734	154561026	154561149
4098	"ENSG00000152942.19_9"	"RAD17"	chr5	+	68667860	68668044	68667860	68667881	68667983	68668044
4099	"ENSG00000115524.17_5"	"SF3B1"	chr2	-	198283232	198285266	198283232	198283312	198283619	198285266
4100	"ENSG00000115524.17_5"	"SF3B1"	chr2	-	198283232	198285266	198283232	198283312	198285151	198285266
4101	"ENSG00000115524.17_5"	"SF3B1"	chr2	-	198283519	198285266	198283519	198283675	198285151	198285266
4102	"ENSG00000115524.17_5"	"SF3B1"	chr2	-	198283619	198285266	198283619	198284364	198285151	198285266
4124	"ENSG00000137802.14_6"	"MAPKBP1"	chr15	+	42104713	42105299	42104713	42104851	42105116	42105299
4126	"ENSG00000137802.14_6"	"MAPKBP1"	chr15	+	42107456	42107997	42107456	42107603	42107821	42107997
4143	"ENSG00000117174.11_6"	"ZNHIT6"	chr1	-	86173311	86174116	86173311	86173619	86173736	86174116
4145	"ENSG00000174444.15_6"	"RPL4"	chr15	-	66793286	66793842	66793286	66793443	66793712	66793842
4160	"ENSG00000102125.16_8"	"TAZ"	chrX	+	153647881	153648085	153647881	153647962	153648043	153648085
4161	"ENSG00000102125.16_8"	"TAZ"	chrX	+	153647881	153648433	153647881	153647962	153648370	153648433
4162	"ENSG00000102125.16_8"	"TAZ"	chrX	+	153647881	153648433	153647881	153648085	153648370	153648433
4164	"ENSG00000102125.16_8"	"TAZ"	chrX	+	153649241	153650045	153649241	153649475	153649595	153650045
4170	"ENSG00000131979.19_6"	"GCH1"	chr14	-	55308725	55310861	55308725	55309772	55310718	55310861
4178	"ENSG00000167460.17_9"	"TPM4"	chr19	+	16198836	16199930	16198836	16198907	16199854	16199930
4188	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128841711	128842926	128841711	128841991	128842678	128842926
4193	"ENSG00000143761.16_5"	"ARF1"	chr1	+	228284778	228285153	228284778	228284963	228285042	228285153
4199	"ENSG00000153179.13_5"	"RASSF3"	chr12	+	65004292	65004523	65004292	65004321	65004398	65004523
4201	"ENSG00000108349.17_5"	"CASC3"	chr17	+	38319733	38320419	38319733	38319855	38320138	38320419
4203	"ENSG00000177697.19_7"	"CD151"	chr11	+	836250	836843	836250	836442	836768	836843
4226	"ENSG00000161638.11_6"	"ITGA5"	chr12	-	54793428	54794779	54793428	54793542	54794629	54794779
4227	"ENSG00000161638.11_6"	"ITGA5"	chr12	-	54796970	54797563	54796970	54797108	54797408	54797563
4237	"ENSG00000177728.17_8"	"TMEM94"	chr17	+	73489009	73489674	73489009	73489183	73489571	73489674
4242	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31241977	31243028	31241977	31242085	31242336	31243028
4243	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242773	31243028
4244	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31241977	31243028	31241977	31242085	31242819	31243028
4245	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242819	31243028
4246	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31242336	31243028	31242336	31242424	31242824	31243028
4247	"ENSG00000013573.17_6"	"DDX11"	chr12	+	31256510	31257725	31256510	31256665	31256740	31257725
4249	"ENSG00000140688.17_6"	"C16orf58"	chr16	-	31519394	31519705	31519394	31519454	31519589	31519705
4250	"ENSG00000103126.15_6"	"AXIN1"	chr16	-	339439	343718	339439	339607	343487	343718
4254	"ENSG00000117751.18_5"	"PPP1R8"	chr1	+	28176603	28178187	28176603	28176925	28178050	28178187
4264	"ENSG00000183963.18_7"	"SMTN"	chr22	+	31476435	31476740	31476435	31476555	31476661	31476740
4275	"ENSG00000090372.15_7"	"STRN4"	chr19	-	47225242	47225597	47225242	47225329	47225498	47225597
4282	"ENSG00000172171.11_6"	"TEFM"	chr17	-	29226003	29227580	29226003	29226624	29227430	29227580
